leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 2014",2014-03-30,1,"Halmstads BK","Örebro SK",1,2,5080
"Allsvenskan 2014",2014-03-30,1,"Helsingborgs IF","Djurgårdens IF",1,1,13632
"Allsvenskan 2014",2014-03-30,1,"IF Brommapojkarna","Kalmar FF",1,2,2028
"Allsvenskan 2014",2014-03-30,1,"Malmö FF","Falkenbergs FF",3,0,19383
"Allsvenskan 2014",2014-03-30,1,"Mjällby AIF","Gefle IF",2,2,3532
"Allsvenskan 2014",2014-03-31,1,AIK,"IFK Göteborg",0,2,30650
"Allsvenskan 2014",2014-03-31,1,"BK Häcken","IFK Norrköping",2,0,2437
"Allsvenskan 2014",2014-03-31,1,"Åtvidabergs FF","IF Elfsborg",2,1,3227
"Allsvenskan 2014",2014-04-04,2,"IF Elfsborg","BK Häcken",3,1,9138
"Allsvenskan 2014",2014-04-05,2,"Falkenbergs FF","IF Brommapojkarna",1,0,3076
"Allsvenskan 2014",2014-04-06,2,"Djurgårdens IF","Halmstads BK",3,0,12155
"Allsvenskan 2014",2014-04-06,2,"Gefle IF",AIK,1,2,6711
"Allsvenskan 2014",2014-04-06,2,"IFK Norrköping","Helsingborgs IF",2,0,7614
"Allsvenskan 2014",2014-04-07,2,"IFK Göteborg","Malmö FF",0,3,17073
"Allsvenskan 2014",2014-04-07,2,"Kalmar FF","Åtvidabergs FF",2,2,7037
"Allsvenskan 2014",2014-04-08,2,"Örebro SK","Mjällby AIF",1,0,5781
"Allsvenskan 2014",2014-04-11,3,"Mjällby AIF","Djurgårdens IF",0,2,2721
"Allsvenskan 2014",2014-04-12,3,"Malmö FF","Gefle IF",1,0,11338
"Allsvenskan 2014",2014-04-12,3,"Åtvidabergs FF","Falkenbergs FF",2,0,2918
"Allsvenskan 2014",2014-04-13,3,AIK,"Örebro SK",1,1,15873
"Allsvenskan 2014",2014-04-13,3,"Halmstads BK","IFK Norrköping",0,0,3640
"Allsvenskan 2014",2014-04-13,3,"Helsingborgs IF","BK Häcken",4,2,6132
"Allsvenskan 2014",2014-04-14,3,"IF Brommapojkarna","IFK Göteborg",1,1,2065
"Allsvenskan 2014",2014-04-14,3,"Kalmar FF","IF Elfsborg",0,0,5739
"Allsvenskan 2014",2014-04-16,4,"BK Häcken","Halmstads BK",3,0,1943
"Allsvenskan 2014",2014-04-16,4,"Djurgårdens IF",AIK,2,3,25175
"Allsvenskan 2014",2014-04-16,4,"IFK Norrköping","Mjällby AIF",1,1,4201
"Allsvenskan 2014",2014-04-16,4,"Örebro SK","Malmö FF",1,2,8125
"Allsvenskan 2014",2014-04-17,4,"Falkenbergs FF","Kalmar FF",1,3,2494
"Allsvenskan 2014",2014-04-17,4,"Gefle IF","IF Brommapojkarna",3,0,3173
"Allsvenskan 2014",2014-04-17,4,"IF Elfsborg","Helsingborgs IF",1,0,7237
"Allsvenskan 2014",2014-04-17,4,"IFK Göteborg","Åtvidabergs FF",5,0,8282
"Allsvenskan 2014",2014-04-20,5,AIK,"IFK Norrköping",1,2,14418
"Allsvenskan 2014",2014-04-20,5,"Halmstads BK","Helsingborgs IF",2,1,5752
"Allsvenskan 2014",2014-04-20,5,"Kalmar FF","IFK Göteborg",1,1,9485
"Allsvenskan 2014",2014-04-20,5,"Mjällby AIF","BK Häcken",1,4,2618
"Allsvenskan 2014",2014-04-21,5,"Falkenbergs FF","IF Elfsborg",2,3,5406
"Allsvenskan 2014",2014-04-21,5,"IF Brommapojkarna","Örebro SK",2,2,1420
"Allsvenskan 2014",2014-04-21,5,"Malmö FF","Djurgårdens IF",2,2,14315
"Allsvenskan 2014",2014-04-21,5,"Åtvidabergs FF","Gefle IF",2,2,2813
"Allsvenskan 2014",2014-04-25,6,"IFK Göteborg","Falkenbergs FF",1,0,11400
"Allsvenskan 2014",2014-04-25,6,"Örebro SK","Åtvidabergs FF",3,2,6849
"Allsvenskan 2014",2014-04-27,6,"BK Häcken",AIK,2,2,2813
"Allsvenskan 2014",2014-04-27,6,"Djurgårdens IF","IF Brommapojkarna",3,2,11698
"Allsvenskan 2014",2014-04-27,6,"Helsingborgs IF","Mjällby AIF",3,1,7145
"Allsvenskan 2014",2014-04-28,6,"Gefle IF","Kalmar FF",0,2,2837
"Allsvenskan 2014",2014-04-28,6,"IF Elfsborg","Halmstads BK",4,1,7668
"Allsvenskan 2014",2014-04-28,6,"IFK Norrköping","Malmö FF",1,2,7234
"Allsvenskan 2014",2014-05-03,7,"IF Brommapojkarna","IFK Norrköping",3,0,1583
"Allsvenskan 2014",2014-05-03,7,"Mjällby AIF","Halmstads BK",2,1,2638
"Allsvenskan 2014",2014-05-04,7,"IFK Göteborg","IF Elfsborg",0,0,14833
"Allsvenskan 2014",2014-05-04,7,"Kalmar FF","Örebro SK",2,0,5275
"Allsvenskan 2014",2014-05-04,7,"Malmö FF","BK Häcken",1,2,10626
"Allsvenskan 2014",2014-05-04,7,"Åtvidabergs FF","Djurgårdens IF",1,1,4953
"Allsvenskan 2014",2014-05-05,7,AIK,"Helsingborgs IF",2,1,13870
"Allsvenskan 2014",2014-05-05,7,"Falkenbergs FF","Gefle IF",1,1,2329
"Allsvenskan 2014",2014-05-07,8,"BK Häcken","IF Brommapojkarna",3,1,1572
"Allsvenskan 2014",2014-05-07,8,"Djurgårdens IF","Kalmar FF",0,0,10641
"Allsvenskan 2014",2014-05-07,8,"IF Elfsborg","Mjällby AIF",3,1,6208
"Allsvenskan 2014",2014-05-07,8,"IFK Norrköping","Åtvidabergs FF",2,1,8007
"Allsvenskan 2014",2014-05-08,8,"Gefle IF","IFK Göteborg",1,1,3091
"Allsvenskan 2014",2014-05-08,8,"Halmstads BK",AIK,2,2,4287
"Allsvenskan 2014",2014-05-08,8,"Helsingborgs IF","Malmö FF",0,1,10950
"Allsvenskan 2014",2014-05-08,8,"Örebro SK","Falkenbergs FF",0,0,5312
"Allsvenskan 2014",2014-05-10,9,"Kalmar FF","IFK Norrköping",2,0,5873
"Allsvenskan 2014",2014-05-11,9,AIK,"Mjällby AIF",2,1,11778
"Allsvenskan 2014",2014-05-11,9,"Gefle IF","IF Elfsborg",0,1,3060
"Allsvenskan 2014",2014-05-11,9,"IFK Göteborg","Örebro SK",2,1,7537
"Allsvenskan 2014",2014-05-12,9,"Falkenbergs FF","Djurgårdens IF",1,0,3376
"Allsvenskan 2014",2014-05-12,9,"IF Brommapojkarna","Helsingborgs IF",0,1,1401
"Allsvenskan 2014",2014-05-12,9,"Malmö FF","Halmstads BK",3,1,11219
"Allsvenskan 2014",2014-05-12,9,"Åtvidabergs FF","BK Häcken",1,0,2421
"Allsvenskan 2014",2014-05-15,10,AIK,"IF Elfsborg",2,1,13140
"Allsvenskan 2014",2014-05-15,11,"IF Brommapojkarna","Mjällby AIF",0,1,1180
"Allsvenskan 2014",2014-05-15,10,"IFK Norrköping","Falkenbergs FF",0,3,3668
"Allsvenskan 2014",2014-05-19,10,"Halmstads BK","IF Brommapojkarna",3,0,2796
"Allsvenskan 2014",2014-05-19,10,"Örebro SK","Gefle IF",2,2,6128
"Allsvenskan 2014",2014-05-20,10,"BK Häcken","Kalmar FF",4,1,2863
"Allsvenskan 2014",2014-05-21,10,"Djurgårdens IF","IFK Göteborg",0,0,18044
"Allsvenskan 2014",2014-05-21,10,"Helsingborgs IF","Åtvidabergs FF",0,0,7130
