leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1989",1989-04-08,1,"Västra Frölunda IF","IFK Norrköping",1,4,2022
"Allsvenskan 1989",1989-04-09,1,AIK,GAIS,1,1,4922
"Allsvenskan 1989",1989-04-09,1,"IK Brage","IFK Göteborg",0,2,4819
"Allsvenskan 1989",1989-04-09,1,"Halmstads BK","Örebro SK",1,2,5462
"Allsvenskan 1989",1989-04-09,1,"Malmö FF","Djurgårdens IF",0,1,2150
"Allsvenskan 1989",1989-04-09,1,"Örgryte IS","GIF Sundsvall",4,3,2150
"Allsvenskan 1989",1989-04-15,2,GAIS,"Västra Frölunda IF",1,1,4350
"Allsvenskan 1989",1989-04-16,2,"Djurgårdens IF","Örgryte IS",1,2,1994
"Allsvenskan 1989",1989-04-16,2,"IFK Göteborg","Malmö FF",1,1,4795
"Allsvenskan 1989",1989-04-16,2,"IFK Norrköping","Halmstads BK",1,1,3257
"Allsvenskan 1989",1989-04-16,2,"GIF Sundsvall",AIK,0,1,2213
"Allsvenskan 1989",1989-04-16,2,"Örebro SK","IK Brage",1,1,5415
"Allsvenskan 1989",1989-04-22,3,GAIS,"IFK Norrköping",1,0,2577
"Allsvenskan 1989",1989-04-23,3,AIK,"Örebro SK",0,0,3274
"Allsvenskan 1989",1989-04-23,3,"IK Brage","Örgryte IS",1,1,3626
"Allsvenskan 1989",1989-04-23,3,"Halmstads BK","Djurgårdens IF",3,1,3891
"Allsvenskan 1989",1989-04-23,3,"Malmö FF","GIF Sundsvall",2,0,2919
"Allsvenskan 1989",1989-04-23,3,"Västra Frölunda IF","IFK Göteborg",0,5,2597
"Allsvenskan 1989",1989-04-29,4,"IFK Göteborg","Halmstads BK",1,2,2750
"Allsvenskan 1989",1989-04-30,4,"Djurgårdens IF","IK Brage",1,0,2185
"Allsvenskan 1989",1989-04-30,4,"IFK Norrköping",AIK,2,2,3680
"Allsvenskan 1989",1989-04-30,4,"GIF Sundsvall",GAIS,0,1,2092
"Allsvenskan 1989",1989-04-30,4,"Örebro SK","Västra Frölunda IF",3,1,4352
"Allsvenskan 1989",1989-04-30,4,"Örgryte IS","Malmö FF",1,1,3075
"Allsvenskan 1989",1989-05-09,5,"Örgryte IS","Västra Frölunda IF",0,0,1964
"Allsvenskan 1989",1989-05-11,5,"Djurgårdens IF",AIK,0,0,9222
"Allsvenskan 1989",1989-05-11,5,"IFK Göteborg",GAIS,2,2,12180
"Allsvenskan 1989",1989-05-11,5,"Malmö FF","Halmstads BK",2,0,5840
"Allsvenskan 1989",1989-05-11,5,"GIF Sundsvall","IK Brage",2,3,1572
"Allsvenskan 1989",1989-05-11,5,"Örebro SK","IFK Norrköping",0,2,7185
