leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1987",1987-07-22,13,"Hammarby IF","Örgryte IS",0,0,5210
"Allsvenskan 1987",1987-07-22,13,"IFK Norrköping","GIF Sundsvall",1,1,5448
"Allsvenskan 1987",1987-07-22,13,"Västra Frölunda IF","Malmö FF",0,1,3128
"Allsvenskan 1987",1987-07-29,14,AIK,"IFK Norrköping",0,0,3577
"Allsvenskan 1987",1987-07-29,14,"IK Brage","Halmstads BK",1,1,4152
"Allsvenskan 1987",1987-07-29,14,"Malmö FF","Hammarby IF",2,0,5885
"Allsvenskan 1987",1987-08-02,14,"GIF Sundsvall","Västra Frölunda IF",2,0,3514
"Allsvenskan 1987",1987-08-02,14,"Örgryte IS","IF Elfsborg",3,0,2835
"Allsvenskan 1987",1987-08-02,14,"Östers IF","IFK Göteborg",0,3,5767
"Allsvenskan 1987",1987-07-10,15,"IFK Göteborg","Västra Frölunda IF",6,1,7479
"Allsvenskan 1987",1987-08-09,15,AIK,"Örgryte IS",1,0,2398
"Allsvenskan 1987",1987-08-09,15,"IK Brage","Östers IF",1,0,3303
"Allsvenskan 1987",1987-08-09,15,"Halmstads BK","IF Elfsborg",4,1,3834
"Allsvenskan 1987",1987-08-09,15,"IFK Norrköping","Hammarby IF",4,2,5110
"Allsvenskan 1987",1987-08-09,15,"GIF Sundsvall","Malmö FF",1,4,5429
"Allsvenskan 1987",1987-08-16,16,"IF Elfsborg","IK Brage",1,2,2525
"Allsvenskan 1987",1987-08-16,16,"Hammarby IF","Halmstads BK",6,0,3805
"Allsvenskan 1987",1987-08-16,16,"Malmö FF","IFK Göteborg",2,1,19226
"Allsvenskan 1987",1987-08-16,16,"Örgryte IS","GIF Sundsvall",1,1,2556
"Allsvenskan 1987",1987-08-16,16,"Östers IF",AIK,3,0,2733
"Allsvenskan 1987",1987-08-17,16,"Västra Frölunda IF","IFK Norrköping",0,0,3141
"Allsvenskan 1987",1987-08-30,17,AIK,"IF Elfsborg",2,0,2716
"Allsvenskan 1987",1987-08-30,17,"IK Brage","Hammarby IF",1,1,5040
"Allsvenskan 1987",1987-08-30,17,"IFK Göteborg","IFK Norrköping",3,2,4560
"Allsvenskan 1987",1987-08-30,17,"Halmstads BK","Västra Frölunda IF",1,0,2237
"Allsvenskan 1987",1987-08-30,17,"Malmö FF","Örgryte IS",2,2,4909
"Allsvenskan 1987",1987-08-30,17,"GIF Sundsvall","Östers IF",0,1,2317
"Allsvenskan 1987",1987-09-02,18,"IF Elfsborg","GIF Sundsvall",2,6,2044
"Allsvenskan 1987",1987-09-02,18,"Hammarby IF",AIK,1,1,6745
"Allsvenskan 1987",1987-09-02,18,"IFK Norrköping","Halmstads BK",2,0,3172
"Allsvenskan 1987",1987-09-02,18,"Örgryte IS","IFK Göteborg",1,4,15298
"Allsvenskan 1987",1987-09-02,18,"Östers IF","Malmö FF",2,1,4864
"Allsvenskan 1987",1987-09-03,18,"Västra Frölunda IF","IK Brage",0,0,1309
"Allsvenskan 1987",1987-09-05,19,"IFK Göteborg",AIK,1,1,4056
"Allsvenskan 1987",1987-09-06,19,"IK Brage","GIF Sundsvall",3,1,2718
"Allsvenskan 1987",1987-09-06,19,"Halmstads BK","Malmö FF",2,2,2553
"Allsvenskan 1987",1987-09-06,19,"Hammarby IF","IF Elfsborg",2,3,1111
"Allsvenskan 1987",1987-09-06,19,"IFK Norrköping","Örgryte IS",3,1,1969
"Allsvenskan 1987",1987-09-06,19,"Västra Frölunda IF","Östers IF",0,2,571
"Allsvenskan 1987",1987-09-12,20,AIK,"IK Brage",0,0,3217
"Allsvenskan 1987",1987-09-12,20,"IF Elfsborg","IFK Göteborg",3,1,3889
"Allsvenskan 1987",1987-09-12,20,"Malmö FF","IFK Norrköping",2,0,2295
"Allsvenskan 1987",1987-09-12,20,"GIF Sundsvall","Halmstads BK",1,1,3107
"Allsvenskan 1987",1987-09-12,20,"Örgryte IS","Västra Frölunda IF",0,0,2866
"Allsvenskan 1987",1987-09-12,20,"Östers IF","Hammarby IF",1,6,2529
"Allsvenskan 1987",1987-09-26,21,AIK,"Malmö FF",1,1,4276
"Allsvenskan 1987",1987-09-26,21,"IK Brage","Örgryte IS",4,0,1453
"Allsvenskan 1987",1987-09-26,21,"IFK Göteborg","GIF Sundsvall",1,1,2518
"Allsvenskan 1987",1987-09-26,21,"Halmstads BK","Östers IF",2,1,3187
"Allsvenskan 1987",1987-09-26,21,"IFK Norrköping","IF Elfsborg",3,0,2222
"Allsvenskan 1987",1987-09-26,21,"Västra Frölunda IF","Hammarby IF",1,1,973
"Allsvenskan 1987",1987-10-04,22,"IF Elfsborg","Västra Frölunda IF",1,2,2001
"Allsvenskan 1987",1987-10-04,22,"Hammarby IF","IFK Göteborg",0,0,3897
"Allsvenskan 1987",1987-10-04,22,"Malmö FF","IK Brage",3,0,2772
"Allsvenskan 1987",1987-10-04,22,"GIF Sundsvall",AIK,0,1,5132
"Allsvenskan 1987",1987-10-04,22,"Örgryte IS","Halmstads BK",7,3,4488
"Allsvenskan 1987",1987-10-04,22,"Östers IF","IFK Norrköping",0,2,4356
