leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1982",1982-09-12,20,"Halmstads BK","IFK Göteborg",1,1,6805
"Allsvenskan 1982",1982-09-12,20,"Hammarby IF","IF Elfsborg",2,1,9576
"Allsvenskan 1982",1982-09-12,20,"Kalmar FF",AIK,1,0,2457
"Allsvenskan 1982",1982-09-12,20,"Malmö FF","Östers IF",0,2,6063
"Allsvenskan 1982",1982-09-12,20,"Åtvidabergs FF","IFK Norrköping",0,2,3075
"Allsvenskan 1982",1982-09-12,20,"Örgryte IS","IK Brage",0,1,2402
"Allsvenskan 1982",1982-09-22,21,AIK,"Åtvidabergs FF",2,3,2709
"Allsvenskan 1982",1982-09-22,21,"IK Brage","Halmstads BK",3,2,4113
"Allsvenskan 1982",1982-09-22,21,"IF Elfsborg","Örgryte IS",2,1,3818
"Allsvenskan 1982",1982-09-22,21,"IFK Göteborg","Östers IF",2,0,4952
"Allsvenskan 1982",1982-09-22,21,"Kalmar FF","Hammarby IF",2,0,3773
"Allsvenskan 1982",1982-09-22,21,"IFK Norrköping","Malmö FF",0,4,3367
"Allsvenskan 1982",1982-09-25,22,"Halmstads BK",AIK,2,2,4088
"Allsvenskan 1982",1982-09-25,22,"Hammarby IF","IFK Göteborg",4,1,13451
"Allsvenskan 1982",1982-09-25,22,"Malmö FF","IK Brage",0,0,3168
"Allsvenskan 1982",1982-09-25,22,"Åtvidabergs FF","IF Elfsborg",0,2,1075
"Allsvenskan 1982",1982-09-25,22,"Örgryte IS","Kalmar FF",2,1,4320
"Allsvenskan 1982",1982-09-25,22,"Östers IF","IFK Norrköping",2,1,1881
