leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1988",1988-04-10,1,"Djurgårdens IF","Västra Frölunda IF",4,2,3966
"Allsvenskan 1988",1988-04-10,1,"Malmö FF","Örgryte IS",3,2,4645
"Allsvenskan 1988",1988-04-10,1,"GIF Sundsvall","Östers IF",0,1,4781
"Allsvenskan 1988",1988-04-11,1,AIK,"IFK Norrköping",2,0,5354
"Allsvenskan 1988",1988-04-11,1,"IFK Göteborg","IK Brage",3,0,5539
"Allsvenskan 1988",1988-04-12,1,GAIS,"Hammarby IF",2,0,5702
"Allsvenskan 1988",1988-04-17,2,"IK Brage",AIK,2,1,3633
"Allsvenskan 1988",1988-04-17,2,"Västra Frölunda IF","IFK Göteborg",0,0,4015
"Allsvenskan 1988",1988-04-17,2,"Östers IF",GAIS,1,0,3211
"Allsvenskan 1988",1988-04-18,2,"Hammarby IF","Malmö FF",2,1,6013
"Allsvenskan 1988",1988-04-18,2,"IFK Norrköping","GIF Sundsvall",0,1,3490
"Allsvenskan 1988",1988-04-18,2,"Örgryte IS","Djurgårdens IF",1,0,3185
"Allsvenskan 1988",1988-04-23,3,"IFK Göteborg","GIF Sundsvall",0,1,4544
"Allsvenskan 1988",1988-04-24,3,"IK Brage",GAIS,1,0,3851
"Allsvenskan 1988",1988-04-24,3,"Hammarby IF","Örgryte IS",0,1,5195
"Allsvenskan 1988",1988-04-24,3,"IFK Norrköping","Malmö FF",3,1,3899
"Allsvenskan 1988",1988-04-24,3,"Västra Frölunda IF",AIK,3,0,1618
"Allsvenskan 1988",1988-04-24,3,"Östers IF","Djurgårdens IF",0,0,2891
"Allsvenskan 1988",1988-05-01,4,"Djurgårdens IF","Hammarby IF",2,0,13410
"Allsvenskan 1988",1988-05-01,4,GAIS,"IFK Norrköping",2,3,6497
"Allsvenskan 1988",1988-05-01,4,"GIF Sundsvall","IK Brage",1,1,6373
"Allsvenskan 1988",1988-05-02,4,AIK,"IFK Göteborg",1,2,6651
"Allsvenskan 1988",1988-05-02,4,"Örgryte IS","Västra Frölunda IF",2,0,3711
"Allsvenskan 1988",1988-05-03,4,"Malmö FF","Östers IF",2,1,4847
"Allsvenskan 1988",1988-05-08,5,"IK Brage","Västra Frölunda IF",1,1,4541
"Allsvenskan 1988",1988-05-08,5,GAIS,"Örgryte IS",1,3,11776
"Allsvenskan 1988",1988-05-08,5,"Malmö FF","Djurgårdens IF",2,2,7728
"Allsvenskan 1988",1988-05-08,5,"GIF Sundsvall","Hammarby IF",2,1,5545
"Allsvenskan 1988",1988-05-09,5,AIK,"Östers IF",0,0,3989
"Allsvenskan 1988",1988-05-09,5,"IFK Göteborg","IFK Norrköping",2,1,7742
"Allsvenskan 1988",1988-05-15,6,"Djurgårdens IF",GAIS,6,1,6126
"Allsvenskan 1988",1988-05-15,6,"Västra Frölunda IF","Malmö FF",0,2,2191
"Allsvenskan 1988",1988-05-15,6,"Östers IF","IFK Göteborg",0,1,6204
"Allsvenskan 1988",1988-05-16,6,"Hammarby IF",AIK,1,2,7758
"Allsvenskan 1988",1988-05-16,6,"IFK Norrköping","IK Brage",3,0,4126
"Allsvenskan 1988",1988-05-16,6,"Örgryte IS","GIF Sundsvall",1,2,4215
"Allsvenskan 1988",1988-05-18,7,GAIS,"IFK Göteborg",0,1,18286
"Allsvenskan 1988",1988-05-19,7,"Djurgårdens IF","IFK Norrköping",0,3,6485
"Allsvenskan 1988",1988-05-19,7,"Hammarby IF","Västra Frölunda IF",1,2,2511
"Allsvenskan 1988",1988-05-19,7,"Malmö FF","IK Brage",2,0,4466
"Allsvenskan 1988",1988-05-19,7,"GIF Sundsvall",AIK,2,0,5012
"Allsvenskan 1988",1988-05-19,7,"Örgryte IS","Östers IF",1,2,2444
"Allsvenskan 1988",1988-05-28,8,"Västra Frölunda IF","GIF Sundsvall",1,1,1134
"Allsvenskan 1988",1988-05-29,8,AIK,GAIS,0,0,3408
"Allsvenskan 1988",1988-05-29,8,"IK Brage","Djurgårdens IF",1,1,4561
"Allsvenskan 1988",1988-05-29,8,"IFK Göteborg","Malmö FF",1,3,9786
"Allsvenskan 1988",1988-05-29,8,"IFK Norrköping","Örgryte IS",3,0,4774
"Allsvenskan 1988",1988-05-29,8,"Östers IF","Hammarby IF",1,1,2894
"Allsvenskan 1988",1988-06-05,9,"IK Brage","Hammarby IF",1,0,3343
"Allsvenskan 1988",1988-06-05,9,GAIS,"Västra Frölunda IF",2,0,5163
"Allsvenskan 1988",1988-06-05,9,"GIF Sundsvall","Malmö FF",2,3,9608
"Allsvenskan 1988",1988-06-06,9,AIK,"Djurgårdens IF",0,0,16869
"Allsvenskan 1988",1988-06-06,9,"IFK Göteborg","Örgryte IS",2,1,19265
"Allsvenskan 1988",1988-06-07,9,"IFK Norrköping","Östers IF",3,0,3580
"Allsvenskan 1988",1988-06-12,10,"Djurgårdens IF","GIF Sundsvall",4,2,4481
"Allsvenskan 1988",1988-06-12,10,"Malmö FF",GAIS,2,0,4942
"Allsvenskan 1988",1988-06-12,10,"Västra Frölunda IF","IFK Norrköping",2,3,1002
"Allsvenskan 1988",1988-06-12,10,"Östers IF","IK Brage",1,1,1663
"Allsvenskan 1988",1988-06-13,10,"Hammarby IF","IFK Göteborg",2,1,5255
"Allsvenskan 1988",1988-06-13,10,"Örgryte IS",AIK,0,1,2744
"Allsvenskan 1988",1988-06-16,11,"IK Brage","Örgryte IS",1,1,3522
"Allsvenskan 1988",1988-06-19,11,"Djurgårdens IF","IFK Göteborg",0,1,7581
"Allsvenskan 1988",1988-06-19,11,GAIS,"GIF Sundsvall",1,1,3543
"Allsvenskan 1988",1988-06-19,11,"Malmö FF",AIK,2,0,5902
