leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 2008",2008-04-05,2,"Djurgårdens IF","Malmö FF",1,1,13379
"Allsvenskan 2008",2008-03-30,1,"IFK Norrköping","Djurgårdens IF",1,2,15651
"Allsvenskan 2008",2008-03-30,1,"Halmstads BK","Gefle IF",1,0,5447
"Allsvenskan 2008",2008-03-30,1,GAIS,"IF Elfsborg",1,1,7707
"Allsvenskan 2008",2008-03-30,1,AIK,"Kalmar FF",0,0,26516
"Allsvenskan 2008",2008-03-31,1,"Örebro SK","Trelleborgs FF",1,0,7731
"Allsvenskan 2008",2008-03-31,1,"GIF Sundsvall","Helsingborgs IF",0,3,6275
"Allsvenskan 2008",2008-03-31,1,"Ljungskile SK","Hammarby IF",0,1,4542
"Allsvenskan 2008",2008-03-31,1,"Malmö FF","IFK Göteborg",1,1,18884
"Allsvenskan 2008",2008-04-06,2,"Helsingborgs IF","Halmstads BK",1,1,11074
"Allsvenskan 2008",2008-04-06,2,"Trelleborgs FF",GAIS,3,1,3023
"Allsvenskan 2008",2008-04-06,2,"Gefle IF","IFK Norrköping",2,0,3887
"Allsvenskan 2008",2008-04-06,2,"IFK Göteborg","Örebro SK",4,1,10482
"Allsvenskan 2008",2008-04-07,2,"Kalmar FF","Ljungskile SK",3,1,4553
"Allsvenskan 2008",2008-04-07,2,"Hammarby IF","GIF Sundsvall",5,3,12887
"Allsvenskan 2008",2008-04-07,2,"IF Elfsborg",AIK,3,0,10908
"Allsvenskan 2008",2008-04-09,3,"IFK Norrköping","Trelleborgs FF",1,1,4850
"Allsvenskan 2008",2008-04-09,3,"Halmstads BK","IFK Göteborg",1,1,6786
"Allsvenskan 2008",2008-04-09,3,"Gefle IF","Djurgårdens IF",1,2,4328
"Allsvenskan 2008",2008-04-10,3,"Ljungskile SK","Helsingborgs IF",0,2,3210
"Allsvenskan 2008",2008-04-10,3,"Malmö FF","IF Elfsborg",1,1,13299
"Allsvenskan 2008",2008-04-10,3,AIK,"GIF Sundsvall",1,0,12618
"Allsvenskan 2008",2008-04-10,3,GAIS,"Hammarby IF",2,0,4135
"Allsvenskan 2008",2008-04-10,3,"Örebro SK","Kalmar FF",0,1,7612
"Allsvenskan 2008",2008-04-12,4,"IFK Göteborg","IFK Norrköping",4,0,7212
"Allsvenskan 2008",2008-04-13,4,"Helsingborgs IF","Gefle IF",2,2,8753
"Allsvenskan 2008",2008-04-13,4,"Trelleborgs FF","Malmö FF",0,0,6748
"Allsvenskan 2008",2008-04-13,4,"Djurgårdens IF","Halmstads BK",2,1,8947
"Allsvenskan 2008",2008-04-13,4,"IF Elfsborg","Örebro SK",0,0,7120
"Allsvenskan 2008",2008-04-14,4,"GIF Sundsvall","Ljungskile SK",4,0,3148
"Allsvenskan 2008",2008-04-14,4,"Kalmar FF",GAIS,4,0,4423
"Allsvenskan 2008",2008-04-14,4,"Hammarby IF",AIK,1,1,23578
"Allsvenskan 2008",2008-04-16,5,"Örebro SK","Djurgårdens IF",1,1,10195
"Allsvenskan 2008",2008-04-16,5,"IFK Norrköping","Halmstads BK",1,3,5452
"Allsvenskan 2008",2008-04-16,5,"Malmö FF","Gefle IF",2,0,9147
"Allsvenskan 2008",2008-04-17,5,"GIF Sundsvall","Kalmar FF",0,2,4722
"Allsvenskan 2008",2008-04-17,5,"Ljungskile SK","IF Elfsborg",1,0,2345
"Allsvenskan 2008",2008-04-17,5,"Hammarby IF","Helsingborgs IF",2,1,9832
"Allsvenskan 2008",2008-04-17,5,GAIS,"IFK Göteborg",0,0,27238
"Allsvenskan 2008",2008-04-18,5,AIK,"Trelleborgs FF",1,0,12005
"Allsvenskan 2008",2008-04-20,6,"Helsingborgs IF","IFK Norrköping",2,2,10301
"Allsvenskan 2008",2008-04-20,6,"Kalmar FF","Hammarby IF",1,0,6654
"Allsvenskan 2008",2008-04-20,6,"IF Elfsborg","GIF Sundsvall",2,0,7194
"Allsvenskan 2008",2008-04-20,6,"Gefle IF","Örebro SK",0,1,4169
"Allsvenskan 2008",2008-04-21,6,"Trelleborgs FF","Ljungskile SK",1,2,2017
"Allsvenskan 2008",2008-04-21,6,"IFK Göteborg",AIK,2,0,9679
"Allsvenskan 2008",2008-04-21,6,"Djurgårdens IF",GAIS,0,0,9237
"Allsvenskan 2008",2008-04-21,6,"Halmstads BK","Malmö FF",2,3,6909
"Allsvenskan 2008",2008-04-23,7,"Hammarby IF","IF Elfsborg",0,0,9468
"Allsvenskan 2008",2008-04-23,7,"Kalmar FF","Helsingborgs IF",4,2,6081
"Allsvenskan 2008",2008-04-24,7,"GIF Sundsvall","Trelleborgs FF",2,2,4174
"Allsvenskan 2008",2008-04-24,7,"Örebro SK","Halmstads BK",0,1,9125
"Allsvenskan 2008",2008-04-24,7,GAIS,"Gefle IF",2,0,3489
"Allsvenskan 2008",2008-04-24,7,"Malmö FF","IFK Norrköping",2,1,12911
"Allsvenskan 2008",2008-04-24,7,AIK,"Djurgårdens IF",1,1,34173
"Allsvenskan 2008",2008-04-25,7,"Ljungskile SK","IFK Göteborg",2,1,7128
"Allsvenskan 2008",2008-04-26,8,"IF Elfsborg","Kalmar FF",1,0,8313
"Allsvenskan 2008",2008-04-27,8,"Trelleborgs FF","Hammarby IF",1,0,2724
"Allsvenskan 2008",2008-04-27,8,"Halmstads BK",GAIS,0,0,5674
"Allsvenskan 2008",2008-04-27,8,"Gefle IF",AIK,0,1,4616
"Allsvenskan 2008",2008-04-28,8,"IFK Norrköping","Örebro SK",0,0,8705
"Allsvenskan 2008",2008-04-28,8,"IFK Göteborg","GIF Sundsvall",1,0,6332
"Allsvenskan 2008",2008-04-28,8,"Djurgårdens IF","Ljungskile SK",2,1,8915
"Allsvenskan 2008",2008-04-28,8,"Helsingborgs IF","Malmö FF",4,2,16704
"Allsvenskan 2008",2008-05-03,9,"IF Elfsborg","Helsingborgs IF",1,0,9717
"Allsvenskan 2008",2008-05-04,9,"GIF Sundsvall","Djurgårdens IF",0,0,5047
"Allsvenskan 2008",2008-05-04,9,"Örebro SK","Malmö FF",0,3,9445
"Allsvenskan 2008",2008-05-04,9,"Hammarby IF","IFK Göteborg",0,0,12198
