leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 2000",2000-04-09,1,"Trelleborgs FF","Halmstads BK",0,2,3348
"Allsvenskan 2000",2000-08-19,16,"Helsingborgs IF","IFK Göteborg",2,1,10103
"Allsvenskan 2000",2000-08-13,15,"Örgryte IS","Hammarby IF",1,1,4265
"Allsvenskan 2000",2000-08-13,15,"Trelleborgs FF","IFK Norrköping",1,1,2048
"Allsvenskan 2000",2000-08-13,15,"IF Elfsborg",GAIS,3,1,11083
"Allsvenskan 2000",2000-08-13,15,"Halmstads BK","GIF Sundsvall",2,2,4576
"Allsvenskan 2000",2000-08-13,15,AIK,"Helsingborgs IF",3,2,18905
"Allsvenskan 2000",2000-08-12,15,"Västra Frölunda IF","IFK Göteborg",1,1,4168
"Allsvenskan 2000",2000-08-10,15,"BK Häcken","Örebro SK",0,1,1312
"Allsvenskan 2000",2000-08-07,14,"Hammarby IF","Västra Frölunda IF",3,0,10106
"Allsvenskan 2000",2000-08-07,14,"GIF Sundsvall","Trelleborgs FF",4,2,4014
"Allsvenskan 2000",2000-08-07,14,GAIS,"BK Häcken",1,1,4872
"Allsvenskan 2000",2000-08-06,14,"Örebro SK","Örgryte IS",1,3,6604
"Allsvenskan 2000",2000-08-06,14,"IFK Norrköping","IF Elfsborg",0,1,6764
"Allsvenskan 2000",2000-08-05,14,"Helsingborgs IF","Halmstads BK",1,0,9238
"Allsvenskan 2000",2000-07-23,14,"IFK Göteborg",AIK,2,2,10370
"Allsvenskan 2000",2000-08-03,13,"Örebro SK","Hammarby IF",4,1,9426
"Allsvenskan 2000",2000-08-03,13,GAIS,"Örgryte IS",0,2,10022
"Allsvenskan 2000",2000-08-03,13,AIK,"Västra Frölunda IF",3,0,9563
"Allsvenskan 2000",2000-08-02,13,"IFK Göteborg","Halmstads BK",1,2,12534
"Allsvenskan 2000",2000-08-02,13,"GIF Sundsvall","IF Elfsborg",2,1,3980
"Allsvenskan 2000",2000-08-01,13,"BK Häcken","IFK Norrköping",4,4,1715
"Allsvenskan 2000",2000-07-29,13,"Trelleborgs FF","Helsingborgs IF",1,0,3126
"Allsvenskan 2000",2000-07-30,12,AIK,"IFK Göteborg",0,1,20650
"Allsvenskan 2000",2000-07-25,12,"BK Häcken",GAIS,1,2,5408
"Allsvenskan 2000",2000-07-24,12,"Örgryte IS","Örebro SK",0,2,2645
"Allsvenskan 2000",2000-07-24,12,"Västra Frölunda IF","Hammarby IF",0,0,2020
"Allsvenskan 2000",2000-07-24,12,"Trelleborgs FF","GIF Sundsvall",1,0,2184
"Allsvenskan 2000",2000-07-24,12,"IF Elfsborg","IFK Norrköping",1,1,8880
"Allsvenskan 2000",2000-07-22,12,"Halmstads BK","Helsingborgs IF",3,1,9677
"Allsvenskan 2000",2000-07-19,11,"IFK Norrköping","Trelleborgs FF",0,0,7799
"Allsvenskan 2000",2000-07-19,11,"Hammarby IF","Örgryte IS",1,0,10127
"Allsvenskan 2000",2000-07-18,11,"Helsingborgs IF",AIK,1,4,13802
"Allsvenskan 2000",2000-07-17,11,"Örebro SK","BK Häcken",1,2,4827
"Allsvenskan 2000",2000-07-17,11,"GIF Sundsvall","Halmstads BK",1,2,4228
"Allsvenskan 2000",2000-07-17,11,GAIS,"IF Elfsborg",2,3,8320
"Allsvenskan 2000",2000-07-16,11,"IFK Göteborg","Västra Frölunda IF",0,2,12238
"Allsvenskan 2000",2000-07-12,10,"Västra Frölunda IF","Örgryte IS",1,3,2552
"Allsvenskan 2000",2000-07-12,10,"Halmstads BK","IFK Norrköping",0,1,9598
"Allsvenskan 2000",2000-07-11,10,"IFK Göteborg","Helsingborgs IF",2,1,8763
"Allsvenskan 2000",2000-07-10,10,"IF Elfsborg","Örebro SK",2,1,5872
"Allsvenskan 2000",2000-07-05,9,"Örgryte IS","BK Häcken",0,2,3608
"Allsvenskan 2000",2000-07-09,10,"Trelleborgs FF",GAIS,0,2,2594
"Allsvenskan 2000",2000-07-10,10,AIK,"GIF Sundsvall",2,1,9425
"Allsvenskan 2000",2000-07-10,10,"BK Häcken","Hammarby IF",2,2,2002
"Allsvenskan 2000",2000-09-16,20,"Helsingborgs IF","IFK Norrköping",3,1,9837
"Allsvenskan 2000",2000-09-21,19,"Örgryte IS","IF Elfsborg",1,2,4472
"Allsvenskan 2000",2000-09-11,19,"Hammarby IF","Trelleborgs FF",1,1,9376
"Allsvenskan 2000",2000-09-11,19,"BK Häcken","Västra Frölunda IF",3,3,1591
"Allsvenskan 2000",2000-09-10,19,"Örebro SK","Halmstads BK",1,2,6888
"Allsvenskan 2000",2000-09-10,19,AIK,GAIS,3,1,13551
"Allsvenskan 2000",2000-09-09,19,"IFK Norrköping","IFK Göteborg",1,0,7937
"Allsvenskan 2000",2000-09-09,19,"GIF Sundsvall","Helsingborgs IF",1,4,7980
"Allsvenskan 2000",2000-09-06,18,"Västra Frölunda IF",AIK,1,2,1100
"Allsvenskan 2000",2000-09-06,18,"IF Elfsborg","GIF Sundsvall",2,0,5430
"Allsvenskan 2000",2000-09-06,18,"Hammarby IF","Örebro SK",2,1,9840
"Allsvenskan 2000",2000-09-05,18,"Örgryte IS",GAIS,1,1,8167
"Allsvenskan 2000",2000-09-05,18,"IFK Norrköping","BK Häcken",1,1,3669
"Allsvenskan 2000",2000-09-05,18,"Helsingborgs IF","Trelleborgs FF",4,0,10486
"Allsvenskan 2000",2000-09-05,18,"Halmstads BK","IFK Göteborg",2,2,10343
"Allsvenskan 2000",2000-08-28,17,"IF Elfsborg","Hammarby IF",3,2,7862
"Allsvenskan 2000",2000-08-28,17,"BK Häcken","Örgryte IS",1,3,3716
"Allsvenskan 2000",2000-08-28,17,AIK,"IFK Norrköping",1,1,14484
"Allsvenskan 2000",2000-08-27,17,"Västra Frölunda IF","Helsingborgs IF",0,4,1531
"Allsvenskan 2000",2000-08-27,17,"Trelleborgs FF","Örebro SK",3,0,2006
"Allsvenskan 2000",2000-08-27,17,"Halmstads BK",GAIS,1,0,5160
"Allsvenskan 2000",2000-08-26,17,"IFK Göteborg","GIF Sundsvall",1,0,4133
"Allsvenskan 2000",2000-08-21,16,"Örebro SK","IF Elfsborg",3,0,8916
"Allsvenskan 2000",2000-08-21,16,"Hammarby IF","BK Häcken",0,0,10193
"Allsvenskan 2000",2000-08-21,16,GAIS,"Trelleborgs FF",0,0,3375
"Allsvenskan 2000",2000-08-20,16,"Örgryte IS","Västra Frölunda IF",3,0,2781
"Allsvenskan 2000",2000-08-20,16,"IFK Norrköping","Halmstads BK",2,2,5798
"Allsvenskan 2000",2000-08-20,16,"GIF Sundsvall",AIK,1,1,7371
"Allsvenskan 2000",2000-09-17,20,AIK,"Örebro SK",1,2,10034
"Allsvenskan 2000",2000-09-17,20,"Halmstads BK","Hammarby IF",4,1,5583
"Allsvenskan 2000",2000-09-17,20,"Trelleborgs FF","Örgryte IS",1,1,1942
"Allsvenskan 2000",2000-09-17,20,"Västra Frölunda IF","GIF Sundsvall",2,2,911
"Allsvenskan 2000",2000-09-18,20,"IF Elfsborg","BK Häcken",2,2,6006
"Allsvenskan 2000",2000-09-19,20,"IFK Göteborg",GAIS,3,2,22011
"Allsvenskan 2000",2000-09-21,21,"Hammarby IF",AIK,0,2,33958
"Allsvenskan 2000",2000-09-23,21,GAIS,"Helsingborgs IF",0,4,3376
"Allsvenskan 2000",2000-09-24,21,"IFK Norrköping","GIF Sundsvall",0,0,3584
"Allsvenskan 2000",2000-09-24,21,"Örgryte IS","Halmstads BK",1,2,3256
"Allsvenskan 2000",2000-09-25,21,"BK Häcken","Trelleborgs FF",0,0,1314
"Allsvenskan 2000",2000-09-25,21,"IF Elfsborg","Västra Frölunda IF",3,1,5467
"Allsvenskan 2000",2000-09-26,21,"Örebro SK","IFK Göteborg",2,2,7246
"Allsvenskan 2000",2000-10-01,22,AIK,"Örgryte IS",0,1,10204
"Allsvenskan 2000",2000-10-01,22,"Halmstads BK","BK Häcken",4,1,4134
"Allsvenskan 2000",2000-10-01,22,"Trelleborgs FF","IF Elfsborg",4,1,1789
"Allsvenskan 2000",2000-10-01,22,"Västra Frölunda IF","IFK Norrköping",0,8,753
"Allsvenskan 2000",2000-10-02,22,"GIF Sundsvall",GAIS,2,1,4564
"Allsvenskan 2000",2000-10-02,22,"Helsingborgs IF","Örebro SK",2,2,7684
"Allsvenskan 2000",2000-10-02,22,"IFK Göteborg","Hammarby IF",3,1,5399
"Allsvenskan 2000",2000-10-14,23,"BK Häcken","Helsingborgs IF",3,1,1355
"Allsvenskan 2000",2000-10-15,23,"Halmstads BK","Västra Frölunda IF",2,0,5507
"Allsvenskan 2000",2000-10-15,23,"Trelleborgs FF",AIK,2,1,2692
"Allsvenskan 2000",2000-10-16,23,"IF Elfsborg","IFK Göteborg",3,0,12514
"Allsvenskan 2000",2000-10-16,23,"Örebro SK",GAIS,0,2,5804
"Allsvenskan 2000",2000-10-16,23,"Örgryte IS","GIF Sundsvall",1,0,2209
"Allsvenskan 2000",2000-10-17,23,"Hammarby IF","IFK Norrköping",3,2,10179
"Allsvenskan 2000",2000-10-21,24,AIK,"Halmstads BK",1,0,10866
"Allsvenskan 2000",2000-10-21,24,"Helsingborgs IF","IF Elfsborg",1,1,10014
"Allsvenskan 2000",2000-10-22,24,"GIF Sundsvall","BK Häcken",3,3,5223
"Allsvenskan 2000",2000-10-22,24,"IFK Göteborg","Trelleborgs FF",3,0,3369
"Allsvenskan 2000",2000-10-23,24,GAIS,"Hammarby IF",2,4,3470
"Allsvenskan 2000",2000-10-23,24,"IFK Norrköping","Örgryte IS",1,1,4029
"Allsvenskan 2000",2000-10-23,24,"Västra Frölunda IF","Örebro SK",0,4,503
"Allsvenskan 2000",2000-10-28,25,"Hammarby IF","Helsingborgs IF",0,2,10741
"Allsvenskan 2000",2000-10-28,25,"Trelleborgs FF","Västra Frölunda IF",3,0,1351
"Allsvenskan 2000",2000-10-28,25,"Örebro SK","GIF Sundsvall",2,3,3318
"Allsvenskan 2000",2000-10-28,25,"Örgryte IS","IFK Göteborg",1,2,9141
"Allsvenskan 2000",2000-10-29,25,"BK Häcken",AIK,2,2,1805
"Allsvenskan 2000",2000-10-29,25,GAIS,"IFK Norrköping",3,0,1187
"Allsvenskan 2000",2000-10-29,25,"IF Elfsborg","Halmstads BK",0,2,9009
"Allsvenskan 2000",2000-11-04,26,AIK,"IF Elfsborg",1,1,6620
"Allsvenskan 2000",2000-11-04,26,"GIF Sundsvall","Hammarby IF",0,2,2731
"Allsvenskan 2000",2000-11-04,26,"Halmstads BK","Trelleborgs FF",1,2,8049
"Allsvenskan 2000",2000-11-04,26,"Helsingborgs IF","Örgryte IS",4,1,7844
"Allsvenskan 2000",2000-11-04,26,"IFK Göteborg","BK Häcken",6,2,3058
"Allsvenskan 2000",2000-11-04,26,"IFK Norrköping","Örebro SK",2,1,2639
"Allsvenskan 2000",2000-11-04,26,"Västra Frölunda IF",GAIS,2,0,930
