leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 2009",2009-04-04,1,"IF Elfsborg","Hammarby IF",1,1,11775
"Allsvenskan 2009",2009-04-04,1,"BK Häcken","Malmö FF",0,1,3207
"Allsvenskan 2009",2009-04-05,1,"Örgryte IS",GAIS,1,5,17531
"Allsvenskan 2009",2009-04-05,1,AIK,"Halmstads BK",1,0,21867
"Allsvenskan 2009",2009-04-05,1,"Trelleborgs FF","IF Brommapojkarna",0,0,3115
"Allsvenskan 2009",2009-04-06,1,"Gefle IF","Kalmar FF",1,1,5196
"Allsvenskan 2009",2009-04-06,1,"Djurgårdens IF","Örebro SK",1,0,11641
"Allsvenskan 2009",2009-04-06,1,"Helsingborgs IF","IFK Göteborg",1,0,13120
"Allsvenskan 2009",2009-04-10,2,"Halmstads BK","Trelleborgs FF",1,1,6178
"Allsvenskan 2009",2009-04-10,2,"IF Brommapojkarna","BK Häcken",2,0,1919
"Allsvenskan 2009",2009-04-10,2,"Örebro SK","IF Elfsborg",0,1,9185
"Allsvenskan 2009",2009-04-11,2,"IFK Göteborg","Djurgårdens IF",6,0,18276
"Allsvenskan 2009",2009-04-12,2,"Hammarby IF","Gefle IF",0,2,12251
"Allsvenskan 2009",2009-04-13,2,GAIS,"Helsingborgs IF",1,4,7422
"Allsvenskan 2009",2009-04-13,2,"Malmö FF","Örgryte IS",3,0,23347
"Allsvenskan 2009",2009-04-13,2,"Kalmar FF",AIK,0,1,6042
"Allsvenskan 2009",2009-04-15,3,"Halmstads BK","IF Brommapojkarna",0,1,4354
"Allsvenskan 2009",2009-04-15,3,"BK Häcken","IFK Göteborg",4,1,5136
"Allsvenskan 2009",2009-04-15,3,"Djurgårdens IF","Gefle IF",0,0,7283
"Allsvenskan 2009",2009-04-16,3,AIK,"Malmö FF",0,1,16936
"Allsvenskan 2009",2009-04-16,3,"Örgryte IS","Örebro SK",0,1,3284
"Allsvenskan 2009",2009-04-16,3,"Helsingborgs IF","Hammarby IF",1,0,10130
