leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 2004",2004-04-03,1,"Landskrona BoIS","Helsingborgs IF",1,1,11036
"Allsvenskan 2004",2004-04-04,1,AIK,"GIF Sundsvall",1,0,19486
"Allsvenskan 2004",2004-04-04,1,"Kalmar FF","IFK Göteborg",0,0,9011
"Allsvenskan 2004",2004-04-05,1,"IF Elfsborg","Örgryte IS",1,2,7242
"Allsvenskan 2004",2004-04-05,1,"Trelleborgs FF","Djurgårdens IF",2,2,6154
"Allsvenskan 2004",2004-04-05,1,"Örebro SK","Halmstads BK",2,5,5398
"Allsvenskan 2004",2004-04-06,1,"Hammarby IF","Malmö FF",0,0,15626
"Allsvenskan 2004",2004-04-09,2,"Halmstads BK","Trelleborgs FF",1,0,8046
"Allsvenskan 2004",2004-04-09,2,"IFK Göteborg","IF Elfsborg",3,0,12584
"Allsvenskan 2004",2004-04-09,2,"Malmö FF","Örebro SK",5,1,22019
"Allsvenskan 2004",2004-04-12,2,"Helsingborgs IF","Kalmar FF",1,2,10218
"Allsvenskan 2004",2004-04-12,2,"GIF Sundsvall","Landskrona BoIS",0,0,5685
"Allsvenskan 2004",2004-04-12,2,"Örgryte IS","Hammarby IF",0,0,7067
"Allsvenskan 2004",2004-04-13,2,"Djurgårdens IF",AIK,3,1,32590
"Allsvenskan 2004",2004-04-18,3,AIK,"Trelleborgs FF",0,0,14745
"Allsvenskan 2004",2004-04-18,3,"Landskrona BoIS","Örebro SK",0,1,5858
"Allsvenskan 2004",2004-04-18,3,"GIF Sundsvall","Örgryte IS",3,0,4544
"Allsvenskan 2004",2004-04-19,3,"IF Elfsborg","Malmö FF",1,5,7593
"Allsvenskan 2004",2004-04-19,3,"Helsingborgs IF","Djurgårdens IF",1,1,10254
"Allsvenskan 2004",2004-04-20,3,"Kalmar FF","Hammarby IF",1,2,8103
"Allsvenskan 2004",2004-04-19,3,"IFK Göteborg","Halmstads BK",0,0,11083
"Allsvenskan 2004",2004-04-22,4,"Örgryte IS",AIK,1,1,5067
"Allsvenskan 2004",2004-04-24,4,"Hammarby IF","IF Elfsborg",1,0,13127
"Allsvenskan 2004",2004-04-24,4,"Malmö FF","IFK Göteborg",1,0,26426
"Allsvenskan 2004",2004-04-24,4,"Örebro SK","Kalmar FF",1,2,7617
"Allsvenskan 2004",2004-04-25,4,"Djurgårdens IF","GIF Sundsvall",3,1,11755
"Allsvenskan 2004",2004-04-25,4,"Halmstads BK","Helsingborgs IF",3,2,6644
"Allsvenskan 2004",2004-04-25,4,"Trelleborgs FF","Landskrona BoIS",2,1,5030
"Allsvenskan 2004",2004-05-02,5,"Kalmar FF","GIF Sundsvall",2,1,6031
"Allsvenskan 2004",2004-05-02,5,"Landskrona BoIS","Djurgårdens IF",2,0,6387
"Allsvenskan 2004",2004-05-02,5,"Örebro SK","Hammarby IF",1,2,10485
"Allsvenskan 2004",2004-05-03,5,AIK,"Halmstads BK",0,2,12317
"Allsvenskan 2004",2004-05-03,5,"IF Elfsborg","Helsingborgs IF",1,1,5209
"Allsvenskan 2004",2004-05-03,5,"Trelleborgs FF","Malmö FF",1,1,9843
"Allsvenskan 2004",2004-05-04,5,"Örgryte IS","IFK Göteborg",1,2,40186
"Allsvenskan 2004",2004-05-06,6,"Malmö FF",AIK,0,0,21229
"Allsvenskan 2004",2004-05-09,6,"Djurgårdens IF","Kalmar FF",0,3,11308
"Allsvenskan 2004",2004-05-09,6,"Halmstads BK","Landskrona BoIS",5,3,6131
"Allsvenskan 2004",2004-05-09,6,"GIF Sundsvall","IF Elfsborg",0,0,5129
"Allsvenskan 2004",2004-05-10,6,"Hammarby IF","Trelleborgs FF",0,1,11612
"Allsvenskan 2004",2004-05-10,6,"Helsingborgs IF","IFK Göteborg",1,2,10801
"Allsvenskan 2004",2004-05-10,6,"Örgryte IS","Örebro SK",2,2,4043
"Allsvenskan 2004",2004-05-12,7,"IF Elfsborg","Djurgårdens IF",0,0,5520
"Allsvenskan 2004",2004-05-12,7,"Kalmar FF","Halmstads BK",1,3,6474
"Allsvenskan 2004",2004-05-12,7,"Landskrona BoIS","Malmö FF",2,1,8495
"Allsvenskan 2004",2004-05-13,7,AIK,"Hammarby IF",0,1,27612
"Allsvenskan 2004",2004-05-13,7,"IFK Göteborg","GIF Sundsvall",0,1,7273
"Allsvenskan 2004",2004-05-13,7,"Helsingborgs IF","Örgryte IS",3,0,6520
"Allsvenskan 2004",2004-05-13,7,"Trelleborgs FF","Örebro SK",1,2,4042
"Allsvenskan 2004",2004-05-16,8,"Halmstads BK","IF Elfsborg",3,0,7011
"Allsvenskan 2004",2004-05-16,8,"GIF Sundsvall","Helsingborgs IF",3,3,5132
"Allsvenskan 2004",2004-05-17,8,"Hammarby IF","Landskrona BoIS",3,1,11128
"Allsvenskan 2004",2004-05-17,8,"Malmö FF","Kalmar FF",0,0,17332
"Allsvenskan 2004",2004-05-17,8,"Örebro SK",AIK,2,1,10105
"Allsvenskan 2004",2004-05-18,8,"Djurgårdens IF","IFK Göteborg",1,2,15079
"Allsvenskan 2004",2004-05-20,8,"Örgryte IS","Trelleborgs FF",1,0,4164
"Allsvenskan 2004",2004-05-20,11,"GIF Sundsvall","Hammarby IF",2,0,6749
"Allsvenskan 2004",2004-05-23,9,"Kalmar FF","Trelleborgs FF",2,0,5228
"Allsvenskan 2004",2004-05-23,9,"Landskrona BoIS",AIK,0,1,5653
"Allsvenskan 2004",2004-05-23,9,"GIF Sundsvall","Halmstads BK",1,0,5673
"Allsvenskan 2004",2004-05-24,9,"Djurgårdens IF","Örgryte IS",2,1,8711
"Allsvenskan 2004",2004-05-24,9,"IF Elfsborg","Örebro SK",3,0,6435
"Allsvenskan 2004",2004-05-24,9,"IFK Göteborg","Hammarby IF",0,1,12458
"Allsvenskan 2004",2004-05-24,9,"Helsingborgs IF","Malmö FF",0,2,16069
"Allsvenskan 2004",2004-06-30,13,"Malmö FF","Örgryte IS",1,0,11940
"Allsvenskan 2004",2004-07-07,10,AIK,"Kalmar FF",1,1,13562
"Allsvenskan 2004",2004-07-07,10,"Halmstads BK","Djurgårdens IF",2,2,13297
"Allsvenskan 2004",2004-07-07,10,"Malmö FF","GIF Sundsvall",0,0,14132
"Allsvenskan 2004",2004-07-07,10,"Örgryte IS","Landskrona BoIS",1,1,3571
