leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1979",1979-04-16,1,AIK,"IF Elfsborg",0,1,8117
"Allsvenskan 1979",1979-04-16,1,"IFK Göteborg","Kalmar FF",4,0,18055
"Allsvenskan 1979",1979-04-16,1,"IS Halmia","IFK Norrköping",0,4,6715
"Allsvenskan 1979",1979-04-16,1,"Landskrona BoIS","Djurgårdens IF",2,1,4692
"Allsvenskan 1979",1979-04-16,1,"Malmö FF","Hammarby IF",1,0,6744
"Allsvenskan 1979",1979-04-16,1,"Östers IF","Halmstads BK",0,0,6329
"Allsvenskan 1979",1979-04-29,1,"Åtvidabergs FF","IFK Sundsvall",0,1,2010
"Allsvenskan 1979",1979-04-22,2,"Djurgårdens IF","IFK Göteborg",0,0,10403
"Allsvenskan 1979",1979-04-22,2,"IF Elfsborg","Åtvidabergs FF",0,0,6262
"Allsvenskan 1979",1979-04-22,2,"Halmstads BK","Landskrona BoIS",2,1,4514
"Allsvenskan 1979",1979-04-22,2,"Hammarby IF","IS Halmia",0,1,5356
"Allsvenskan 1979",1979-04-22,2,"IFK Norrköping",AIK,3,0,4904
"Allsvenskan 1979",1979-04-22,2,"IFK Sundsvall","Östers IF",1,0,3579
"Allsvenskan 1979",1979-04-22,2,"Kalmar FF","Malmö FF",0,1,5969
"Allsvenskan 1979",1979-05-03,3,AIK,"Halmstads BK",0,3,3324
"Allsvenskan 1979",1979-05-03,3,"IFK Göteborg","Hammarby IF",1,2,10902
"Allsvenskan 1979",1979-05-03,3,"IS Halmia","IFK Sundsvall",0,1,2980
"Allsvenskan 1979",1979-05-03,3,"Kalmar FF","IFK Norrköping",1,1,3562
"Allsvenskan 1979",1979-05-03,3,"Malmö FF","IF Elfsborg",3,0,5557
"Allsvenskan 1979",1979-05-03,3,"Åtvidabergs FF","Djurgårdens IF",2,1,1933
"Allsvenskan 1979",1979-05-03,3,"Östers IF","Landskrona BoIS",3,0,1815
"Allsvenskan 1979",1979-05-06,4,"Djurgårdens IF","Östers IF",2,0,4621
"Allsvenskan 1979",1979-05-06,4,"IFK Norrköping","Malmö FF",1,0,12159
"Allsvenskan 1979",1979-05-07,4,"IF Elfsborg","IS Halmia",1,0,6336
"Allsvenskan 1979",1979-05-07,4,"Halmstads BK","Åtvidabergs FF",0,0,5149
"Allsvenskan 1979",1979-05-07,4,"Hammarby IF","Kalmar FF",2,2,6951
"Allsvenskan 1979",1979-05-07,4,"Landskrona BoIS","IFK Göteborg",0,0,4529
"Allsvenskan 1979",1979-05-07,4,"IFK Sundsvall",AIK,0,1,9636
"Allsvenskan 1979",1979-05-13,5,"Hammarby IF","IF Elfsborg",1,2,8021
"Allsvenskan 1979",1979-05-14,5,AIK,"Landskrona BoIS",0,0,4576
"Allsvenskan 1979",1979-05-14,5,"IFK Göteborg","IFK Norrköping",2,2,17984
"Allsvenskan 1979",1979-05-14,5,"IS Halmia","Djurgårdens IF",1,1,3303
"Allsvenskan 1979",1979-05-14,5,"Kalmar FF","IFK Sundsvall",3,0,4757
