leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1976",1976-04-11,1,AIK,"IFK Sundsvall",1,3,6821
"Allsvenskan 1976",1976-04-11,1,"Landskrona BoIS","Kalmar FF",1,2,5626
"Allsvenskan 1976",1976-04-11,1,"IFK Norrköping","Malmö FF",1,1,7508
"Allsvenskan 1976",1976-04-11,1,"Örgryte IS","Åtvidabergs FF",1,3,5500
"Allsvenskan 1976",1976-04-14,1,"Hammarby IF","IF Elfsborg",0,0,4202
"Allsvenskan 1976",1976-04-14,1,"Östers IF","Halmstads BK",3,0,1980
"Allsvenskan 1976",1976-05-27,1,"Örebro SK","Djurgårdens IF",1,0,4911
"Allsvenskan 1976",1976-04-19,2,"Djurgårdens IF","Landskrona BoIS",0,1,4589
"Allsvenskan 1976",1976-04-19,2,"IF Elfsborg","Östers IF",0,2,7757
"Allsvenskan 1976",1976-04-19,2,"Halmstads BK","IFK Norrköping",2,1,5505
"Allsvenskan 1976",1976-04-19,2,"Kalmar FF",AIK,3,3,12582
"Allsvenskan 1976",1976-04-19,2,"Malmö FF","Örebro SK",0,0,8925
"Allsvenskan 1976",1976-04-19,2,"IFK Sundsvall","Örgryte IS",1,0,6628
"Allsvenskan 1976",1976-04-19,2,"Åtvidabergs FF","Hammarby IF",0,1,2917
"Allsvenskan 1976",1976-04-22,3,AIK,"Åtvidabergs FF",2,3,2829
"Allsvenskan 1976",1976-04-24,3,"IF Elfsborg","Halmstads BK",0,3,5305
"Allsvenskan 1976",1976-04-24,3,"Hammarby IF","Malmö FF",3,0,7588
"Allsvenskan 1976",1976-04-24,3,"Landskrona BoIS","Örgryte IS",3,2,3111
"Allsvenskan 1976",1976-04-24,3,"IFK Norrköping","Kalmar FF",2,1,6093
"Allsvenskan 1976",1976-04-24,3,"Örebro SK","IFK Sundsvall",0,2,4911
"Allsvenskan 1976",1976-04-24,3,"Östers IF","Djurgårdens IF",2,2,5166
"Allsvenskan 1976",1976-05-02,4,"Djurgårdens IF","IFK Norrköping",2,1,5363
"Allsvenskan 1976",1976-05-02,4,"Halmstads BK","Hammarby IF",3,0,6330
"Allsvenskan 1976",1976-05-02,4,"Kalmar FF","Örebro SK",1,1,6831
"Allsvenskan 1976",1976-05-02,4,"Malmö FF","Östers IF",1,1,12286
"Allsvenskan 1976",1976-05-02,4,"IFK Sundsvall","Landskrona BoIS",1,1,7500
"Allsvenskan 1976",1976-05-02,4,"Åtvidabergs FF","IF Elfsborg",3,0,1328
"Allsvenskan 1976",1976-05-02,4,"Örgryte IS",AIK,0,0,4959
"Allsvenskan 1976",1976-05-06,5,"IF Elfsborg","Djurgårdens IF",2,2,5105
"Allsvenskan 1976",1976-05-06,5,"Halmstads BK","Malmö FF",1,1,10948
"Allsvenskan 1976",1976-05-06,5,"Hammarby IF","Kalmar FF",0,0,9530
"Allsvenskan 1976",1976-05-06,5,"Landskrona BoIS","Åtvidabergs FF",1,1,4180
"Allsvenskan 1976",1976-05-06,5,"IFK Norrköping","Örgryte IS",3,0,4358
"Allsvenskan 1976",1976-05-06,5,"Östers IF","IFK Sundsvall",0,2,7337
"Allsvenskan 1976",1976-05-09,5,"Örebro SK",AIK,1,1,5662
"Allsvenskan 1976",1976-05-13,6,"Djurgårdens IF","Hammarby IF",0,3,19714
"Allsvenskan 1976",1976-05-16,6,AIK,"Landskrona BoIS",0,1,5181
"Allsvenskan 1976",1976-05-16,6,"Kalmar FF","Östers IF",1,1,11652
"Allsvenskan 1976",1976-05-16,6,"Malmö FF","IF Elfsborg",6,0,10968
"Allsvenskan 1976",1976-05-16,6,"IFK Sundsvall","IFK Norrköping",0,2,10650
"Allsvenskan 1976",1976-05-16,6,"Åtvidabergs FF","Halmstads BK",1,2,2903
"Allsvenskan 1976",1976-05-16,6,"Örgryte IS","Örebro SK",1,2,4442
"Allsvenskan 1976",1976-05-19,7,"Djurgårdens IF","Åtvidabergs FF",2,0,5109
"Allsvenskan 1976",1976-05-20,7,"IF Elfsborg","Örgryte IS",0,1,5194
"Allsvenskan 1976",1976-05-20,7,"Halmstads BK","IFK Sundsvall",3,1,12720
"Allsvenskan 1976",1976-05-20,7,"Hammarby IF",AIK,1,1,25885
"Allsvenskan 1976",1976-05-20,7,"Malmö FF","Kalmar FF",1,0,13700
"Allsvenskan 1976",1976-05-20,7,"IFK Norrköping","Örebro SK",1,2,5783
"Allsvenskan 1976",1976-05-20,7,"Östers IF","Landskrona BoIS",1,1,4431
"Allsvenskan 1976",1976-05-23,8,"Kalmar FF","Djurgårdens IF",2,0,7960
"Allsvenskan 1976",1976-05-23,8,"Landskrona BoIS","Hammarby IF",0,0,5648
