leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1971",1971-05-31,7,"Malmö FF","Landskrona BoIS",2,2,25703
"Allsvenskan 1971",1971-05-31,7,"IFK Norrköping","IFK Luleå",0,0,13174
"Allsvenskan 1971",1971-05-31,7,"Örebro SK","Hammarby IF",0,0,10800
"Allsvenskan 1971",1971-05-31,7,"Örgryte IS","Djurgårdens IF",1,3,9022
"Allsvenskan 1971",1971-05-31,7,"Östers IF","Åtvidabergs FF",2,2,11619
"Allsvenskan 1971",1971-06-03,8,"Djurgårdens IF",AIK,1,2,26014
"Allsvenskan 1971",1971-06-03,8,"IF Elfsborg","Örebro SK",4,1,6456
"Allsvenskan 1971",1971-06-03,8,"Landskrona BoIS","Östers IF",0,0,9504
"Allsvenskan 1971",1971-06-03,8,"IFK Luleå","Malmö FF",1,3,12272
"Allsvenskan 1971",1971-06-03,8,"Åtvidabergs FF","Örgryte IS",1,1,4209
"Allsvenskan 1971",1971-06-30,8,"Hammarby IF","IFK Norrköping",1,2,15842
"Allsvenskan 1971",1971-06-13,9,AIK,"IFK Norrköping",0,0,10852
"Allsvenskan 1971",1971-06-13,9,"Malmö FF","Örebro SK",1,1,9923
"Allsvenskan 1971",1971-06-13,9,"Åtvidabergs FF","Landskrona BoIS",4,1,4398
"Allsvenskan 1971",1971-06-13,9,"Örgryte IS","Hammarby IF",2,0,6871
"Allsvenskan 1971",1971-06-13,9,"Östers IF","IF Elfsborg",0,0,6693
"Allsvenskan 1971",1971-06-14,9,"Djurgårdens IF","IFK Luleå",5,1,11587
"Allsvenskan 1971",1971-06-17,10,"IF Elfsborg","Örgryte IS",2,1,7560
"Allsvenskan 1971",1971-06-17,10,"Hammarby IF","Djurgårdens IF",1,0,20830
"Allsvenskan 1971",1971-06-17,10,"Landskrona BoIS",AIK,0,0,6536
"Allsvenskan 1971",1971-06-17,10,"IFK Luleå","Åtvidabergs FF",0,3,9240
"Allsvenskan 1971",1971-06-17,10,"IFK Norrköping","Malmö FF",0,0,18204
"Allsvenskan 1971",1971-06-17,10,"Örebro SK","Östers IF",2,1,6155
"Allsvenskan 1971",1971-06-23,11,"Djurgårdens IF","IF Elfsborg",1,2,3499
"Allsvenskan 1971",1971-06-23,11,"IFK Luleå","Landskrona BoIS",1,0,6318
"Allsvenskan 1971",1971-06-23,11,"Malmö FF",AIK,5,1,13645
"Allsvenskan 1971",1971-06-23,11,"Åtvidabergs FF","Hammarby IF",3,0,5745
"Allsvenskan 1971",1971-06-23,11,"Örgryte IS","Örebro SK",1,2,4478
"Allsvenskan 1971",1971-06-23,11,"Östers IF","IFK Norrköping",1,1,9480
"Allsvenskan 1971",1971-08-11,12,AIK,"Malmö FF",0,4,5533
"Allsvenskan 1971",1971-08-12,12,"IF Elfsborg","Djurgårdens IF",0,1,6639
"Allsvenskan 1971",1971-08-12,12,"Hammarby IF","Åtvidabergs FF",2,1,5560
"Allsvenskan 1971",1971-08-12,12,"Landskrona BoIS","IFK Luleå",3,2,5676
"Allsvenskan 1971",1971-08-12,12,"IFK Norrköping","Östers IF",2,0,7210
"Allsvenskan 1971",1971-08-12,12,"Örebro SK","Örgryte IS",1,1,4568
"Allsvenskan 1971",1971-08-17,13,"Djurgårdens IF","Östers IF",2,1,6270
"Allsvenskan 1971",1971-08-19,13,"Hammarby IF","IF Elfsborg",1,0,10446
"Allsvenskan 1971",1971-08-19,13,"Landskrona BoIS","IFK Norrköping",1,1,9913
"Allsvenskan 1971",1971-08-19,13,"IFK Luleå","Örebro SK",0,1,7033
"Allsvenskan 1971",1971-08-19,13,"Åtvidabergs FF","Malmö FF",0,2,8951
"Allsvenskan 1971",1971-08-19,13,"Örgryte IS",AIK,1,0,5900
"Allsvenskan 1971",1971-08-24,14,AIK,"Hammarby IF",1,0,29189
"Allsvenskan 1971",1971-08-24,14,"IF Elfsborg","IFK Luleå",3,1,9192
"Allsvenskan 1971",1971-08-24,14,"Malmö FF","Djurgårdens IF",6,0,17990
"Allsvenskan 1971",1971-08-24,14,"IFK Norrköping","Åtvidabergs FF",0,3,20090
"Allsvenskan 1971",1971-08-24,14,"Örebro SK","Landskrona BoIS",1,1,7176
"Allsvenskan 1971",1971-08-24,14,"Östers IF","Örgryte IS",3,2,6946
"Allsvenskan 1971",1971-08-29,15,"IF Elfsborg","Östers IF",0,1,9009
"Allsvenskan 1971",1971-08-29,15,"Hammarby IF","Örgryte IS",1,2,7091
"Allsvenskan 1971",1971-08-29,15,"Landskrona BoIS","Åtvidabergs FF",1,1,9764
"Allsvenskan 1971",1971-08-29,15,"IFK Luleå","Djurgårdens IF",0,0,6389
"Allsvenskan 1971",1971-08-29,15,"IFK Norrköping",AIK,5,1,6470
"Allsvenskan 1971",1971-08-29,15,"Örebro SK","Malmö FF",2,1,8931
"Allsvenskan 1971",1971-09-07,16,AIK,"Landskrona BoIS",1,1,5171
"Allsvenskan 1971",1971-09-07,16,"Malmö FF","IFK Norrköping",0,0,22839
"Allsvenskan 1971",1971-09-07,16,"Åtvidabergs FF","IFK Luleå",1,1,4744
"Allsvenskan 1971",1971-09-07,16,"Örgryte IS","IF Elfsborg",2,2,9620
"Allsvenskan 1971",1971-09-07,16,"Östers IF","Örebro SK",0,1,7515
"Allsvenskan 1971",1971-09-09,16,"Djurgårdens IF","Hammarby IF",3,1,15768
"Allsvenskan 1971",1971-09-12,17,"Djurgårdens IF","Örgryte IS",0,0,3536
"Allsvenskan 1971",1971-09-12,17,"IF Elfsborg",AIK,1,0,5600
"Allsvenskan 1971",1971-09-12,17,"Landskrona BoIS","Malmö FF",2,1,15036
"Allsvenskan 1971",1971-09-12,17,"IFK Luleå","IFK Norrköping",0,3,8227
"Allsvenskan 1971",1971-09-12,17,"Åtvidabergs FF","Östers IF",1,1,4124
"Allsvenskan 1971",1971-09-14,17,"Hammarby IF","Örebro SK",2,2,5572
"Allsvenskan 1971",1971-09-19,18,"Malmö FF","IFK Luleå",2,0,11952
"Allsvenskan 1971",1971-09-19,18,"IFK Norrköping","Hammarby IF",1,1,10409
"Allsvenskan 1971",1971-09-19,18,"Örebro SK","IF Elfsborg",3,0,7909
"Allsvenskan 1971",1971-09-19,18,"Örgryte IS","Åtvidabergs FF",1,1,7198
"Allsvenskan 1971",1971-09-19,18,"Östers IF","Landskrona BoIS",4,0,9749
"Allsvenskan 1971",1971-09-20,18,AIK,"Djurgårdens IF",1,0,20883
"Allsvenskan 1971",1971-09-26,19,"IF Elfsborg","Malmö FF",1,2,9859
"Allsvenskan 1971",1971-09-26,19,"Hammarby IF","Östers IF",1,0,11106
"Allsvenskan 1971",1971-09-26,19,"Landskrona BoIS","Djurgårdens IF",1,1,8229
"Allsvenskan 1971",1971-09-26,19,"IFK Luleå","Örgryte IS",2,2,6312
"Allsvenskan 1971",1971-09-26,19,"Åtvidabergs FF",AIK,8,2,3944
"Allsvenskan 1971",1971-09-26,19,"Örebro SK","IFK Norrköping",0,0,17476
"Allsvenskan 1971",1971-10-02,20,AIK,"Örebro SK",1,0,7410
"Allsvenskan 1971",1971-10-03,20,"Djurgårdens IF","Åtvidabergs FF",3,0,3983
"Allsvenskan 1971",1971-10-03,20,"Malmö FF","Hammarby IF",3,1,14107
"Allsvenskan 1971",1971-10-03,20,"IFK Norrköping","IF Elfsborg",3,0,5655
"Allsvenskan 1971",1971-10-03,20,"Örgryte IS","Landskrona BoIS",0,0,7381
"Allsvenskan 1971",1971-10-03,20,"Östers IF","IFK Luleå",3,1,9042
"Allsvenskan 1971",1971-10-16,21,"Hammarby IF","Landskrona BoIS",1,1,9487
"Allsvenskan 1971",1971-10-17,21,AIK,"IFK Luleå",3,2,6675
"Allsvenskan 1971",1971-10-17,21,"IF Elfsborg","Åtvidabergs FF",1,2,6067
"Allsvenskan 1971",1971-10-17,21,"Malmö FF","Östers IF",2,0,15664
"Allsvenskan 1971",1971-10-17,21,"IFK Norrköping","Örgryte IS",0,2,6809
"Allsvenskan 1971",1971-10-17,21,"Örebro SK","Djurgårdens IF",0,1,7242
"Allsvenskan 1971",1971-10-24,22,"Djurgårdens IF","IFK Norrköping",2,0,4762
"Allsvenskan 1971",1971-10-24,22,"Landskrona BoIS","IF Elfsborg",3,0,3906
"Allsvenskan 1971",1971-10-24,22,"IFK Luleå","Hammarby IF",0,4,1285
"Allsvenskan 1971",1971-10-24,22,"Åtvidabergs FF","Örebro SK",2,0,3165
"Allsvenskan 1971",1971-10-24,22,"Örgryte IS","Malmö FF",4,2,7247
"Allsvenskan 1971",1971-10-24,22,"Östers IF",AIK,4,1,4110
