leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1973",1973-04-14,1,"Malmö FF","IF Elfsborg",4,2,5854
"Allsvenskan 1973",1973-04-14,1,"IF Saab","Örgryte IS",1,1,6835
"Allsvenskan 1973",1973-04-14,1,"Örebro SK","IFK Norrköping",1,1,6107
"Allsvenskan 1973",1973-04-17,1,AIK,"IK Sirius",0,1,6445
"Allsvenskan 1973",1973-04-18,1,GAIS,"Djurgårdens IF",2,0,5351
"Allsvenskan 1973",1973-04-18,1,"Hammarby IF","Landskrona BoIS",0,3,4064
"Allsvenskan 1973",1973-04-18,1,"Östers IF","Åtvidabergs FF",0,1,9630
"Allsvenskan 1973",1973-04-23,2,"Djurgårdens IF","IF Saab",1,0,3066
"Allsvenskan 1973",1973-04-23,2,"IF Elfsborg",AIK,1,1,9481
"Allsvenskan 1973",1973-04-23,2,"Landskrona BoIS",GAIS,0,1,7834
"Allsvenskan 1973",1973-04-23,2,"IFK Norrköping","Hammarby IF",1,1,6050
"Allsvenskan 1973",1973-04-23,2,"IK Sirius","Örebro SK",0,0,9314
"Allsvenskan 1973",1973-04-23,2,"Åtvidabergs FF","Malmö FF",3,2,6961
"Allsvenskan 1973",1973-04-23,2,"Örgryte IS","Östers IF",0,1,8207
"Allsvenskan 1973",1973-04-28,3,AIK,"Åtvidabergs FF",1,2,9224
"Allsvenskan 1973",1973-04-28,3,"IF Elfsborg","IK Sirius",1,1,6002
"Allsvenskan 1973",1973-04-28,3,GAIS,"IFK Norrköping",4,2,10961
"Allsvenskan 1973",1973-04-28,3,"IF Saab","Landskrona BoIS",1,1,5664
"Allsvenskan 1973",1973-04-29,3,"Hammarby IF","Örebro SK",2,0,4747
"Allsvenskan 1973",1973-04-29,3,"Malmö FF","Örgryte IS",4,0,10422
"Allsvenskan 1973",1973-04-29,3,"Östers IF","Djurgårdens IF",2,1,7383
"Allsvenskan 1973",1973-05-06,4,"Djurgårdens IF","Malmö FF",3,1,6516
