leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1978",1978-04-08,1,"Hammarby IF","Kalmar FF",0,1,10620
"Allsvenskan 1978",1978-04-09,1,"Djurgårdens IF","Örebro SK",2,0,5597
"Allsvenskan 1978",1978-04-09,1,"IFK Göteborg","Landskrona BoIS",2,1,23199
"Allsvenskan 1978",1978-04-09,1,"Halmstads BK","Åtvidabergs FF",1,0,7550
"Allsvenskan 1978",1978-04-09,1,"Malmö FF",AIK,3,1,11355
"Allsvenskan 1978",1978-04-09,1,"IFK Norrköping","IF Elfsborg",1,1,7542
"Allsvenskan 1978",1978-04-09,1,"Östers IF","Västerås SK",2,0,5766
"Allsvenskan 1978",1978-04-15,2,AIK,"IFK Göteborg",0,2,12980
"Allsvenskan 1978",1978-04-15,2,"IF Elfsborg","Östers IF",2,2,10915
"Allsvenskan 1978",1978-04-15,2,"Kalmar FF","Halmstads BK",3,2,4236
"Allsvenskan 1978",1978-04-15,2,"Landskrona BoIS","IFK Norrköping",0,2,4707
"Allsvenskan 1978",1978-04-15,2,"Västerås SK","Hammarby IF",0,0,11060
"Allsvenskan 1978",1978-04-15,2,"Åtvidabergs FF","Djurgårdens IF",1,3,3559
"Allsvenskan 1978",1978-04-15,2,"Örebro SK","Malmö FF",1,2,5162
"Allsvenskan 1978",1978-04-22,3,"IFK Göteborg","Djurgårdens IF",2,1,20731
"Allsvenskan 1978",1978-04-23,3,"IF Elfsborg","Landskrona BoIS",1,1,8989
"Allsvenskan 1978",1978-04-23,3,"Hammarby IF","Örebro SK",3,0,7040
"Allsvenskan 1978",1978-04-23,3,"Malmö FF","Kalmar FF",0,0,12557
"Allsvenskan 1978",1978-04-23,3,"IFK Norrköping","Halmstads BK",0,0,5065
"Allsvenskan 1978",1978-04-23,3,"Västerås SK",AIK,0,2,9642
"Allsvenskan 1978",1978-04-23,3,"Östers IF","Åtvidabergs FF",3,0,4563
"Allsvenskan 1978",1978-04-30,4,"Djurgårdens IF","Malmö FF",0,2,9255
"Allsvenskan 1978",1978-04-30,4,"Halmstads BK","IFK Göteborg",1,0,13466
"Allsvenskan 1978",1978-04-30,4,"Kalmar FF","IF Elfsborg",2,1,5500
"Allsvenskan 1978",1978-04-30,4,"Landskrona BoIS","Västerås SK",2,0,2638
"Allsvenskan 1978",1978-04-30,4,"Örebro SK","Östers IF",1,1,3012
"Allsvenskan 1978",1978-04-30,4,"Åtvidabergs FF","IFK Norrköping",1,3,7018
"Allsvenskan 1978",1978-05-23,4,AIK,"Hammarby IF",1,1,14636
"Allsvenskan 1978",1978-05-04,5,"IF Elfsborg",AIK,3,1,7678
"Allsvenskan 1978",1978-05-04,5,"IFK Göteborg","Malmö FF",0,1,30569
"Allsvenskan 1978",1978-05-04,5,"Hammarby IF","Åtvidabergs FF",2,1,6354
"Allsvenskan 1978",1978-05-04,5,"Landskrona BoIS","Kalmar FF",1,1,4090
"Allsvenskan 1978",1978-05-04,5,"IFK Norrköping","Djurgårdens IF",2,1,4741
