leaguename;matchdate;matchday;hometeam;awayteam;homescore;awayscore;attendance
"Allsvenskan 1995";1995-06-19;10;"Degerfors IF";"Örgryte IS";0;0;4687
"Allsvenskan 1995";1995-06-19;10;"Djurgårdens IF";"Östers IF";1;1;5547
"Allsvenskan 1995";1995-06-20;10;AIK;"IFK Norrköping";2;2;6309
"Allsvenskan 1995";1995-06-20;10;"IFK Göteborg";"Hammarby IF";2;0;7390
"Allsvenskan 1995";1995-06-25;11;"Trelleborgs FF";"Degerfors IF";2;2;2400
"Allsvenskan 1995";1995-06-26;11;"Örgryte IS";"Djurgårdens IF";0;2;2374
"Allsvenskan 1995";1995-06-26;11;"Örebro SK";"IFK Göteborg";1;0;9403
"Allsvenskan 1995";1995-06-26;11;"Hammarby IF";"Malmö FF";1;1;9272
"Allsvenskan 1995";1995-06-28;11;"IFK Norrköping";"Helsingborgs IF";0;3;5468
"Allsvenskan 1995";1995-06-28;11;AIK;"Västra Frölunda IF";1;1;4983
"Allsvenskan 1995";1995-06-28;11;"Östers IF";"Halmstads BK";3;0;3338
"Allsvenskan 1995";1995-06-29;9;"Trelleborgs FF";"IFK Göteborg";2;2;4673
"Allsvenskan 1995";1995-07-02;12;"Malmö FF";"Örebro SK";0;0;4675
"Allsvenskan 1995";1995-07-02;12;"Degerfors IF";"Hammarby IF";0;0;9330
"Allsvenskan 1995";1995-07-02;12;"Halmstads BK";"Örgryte IS";2;0;4901
"Allsvenskan 1995";1995-07-03;12;"Helsingborgs IF";AIK;2;1;15537
"Allsvenskan 1995";1995-07-03;12;"Djurgårdens IF";"Trelleborgs FF";1;1;6288
"Allsvenskan 1995";1995-07-05;12;"IFK Göteborg";"IFK Norrköping";2;0;11458
"Allsvenskan 1995";1995-07-06;12;"Västra Frölunda IF";"Östers IF";1;1;1883
"Allsvenskan 1995";1995-07-29;13;"Halmstads BK";AIK;3;0;5917
"Allsvenskan 1995";1995-07-30;13;"Örebro SK";"Örgryte IS";0;1;6436
"Allsvenskan 1995";1995-07-30;13;"IFK Norrköping";"Östers IF";4;1;3358
"Allsvenskan 1995";1995-07-30;13;"Helsingborgs IF";"Djurgårdens IF";2;3;15015
"Allsvenskan 1995";1995-07-30;13;"IFK Göteborg";"Degerfors IF";3;0;8330
"Allsvenskan 1995";1995-07-31;13;"Malmö FF";"Västra Frölunda IF";3;1;4195
"Allsvenskan 1995";1995-07-31;13;"Hammarby IF";"Trelleborgs FF";1;3;8361
"Allsvenskan 1995";1995-08-03;14;AIK;"Halmstads BK";2;2;5080
"Allsvenskan 1995";1995-08-03;14;"Örgryte IS";"Örebro SK";0;0;1537
"Allsvenskan 1995";1995-08-05;14;"Västra Frölunda IF";"Malmö FF";0;0;1022
"Allsvenskan 1995";1995-08-05;14;"Östers IF";"IFK Norrköping";2;3;2515
"Allsvenskan 1995";1995-08-05;14;"Degerfors IF";"IFK Göteborg";0;3;6243
"Allsvenskan 1995";1995-08-07;14;"Djurgårdens IF";"Helsingborgs IF";1;3;9293
"Allsvenskan 1995";1995-08-07;14;"Trelleborgs FF";"Hammarby IF";0;0;2639
"Allsvenskan 1995";1995-08-10;15;"Örgryte IS";"Halmstads BK";0;2;1518
"Allsvenskan 1995";1995-08-13;15;"Örebro SK";"Malmö FF";5;0;4545
"Allsvenskan 1995";1995-08-13;15;"IFK Norrköping";"IFK Göteborg";0;5;6986
"Allsvenskan 1995";1995-08-13;15;AIK;"Helsingborgs IF";1;1;5728
"Allsvenskan 1995";1995-08-13;15;"Östers IF";"Västra Frölunda IF";4;0;2083
"Allsvenskan 1995";1995-08-13;15;"Trelleborgs FF";"Djurgårdens IF";1;1;2311
"Allsvenskan 1995";1995-08-14;15;"Hammarby IF";"Degerfors IF";2;1;6732
"Allsvenskan 1995";1995-08-19;16;"IFK Göteborg";"Örebro SK";3;1;6658
"Allsvenskan 1995";1995-08-20;16;"Helsingborgs IF";"IFK Norrköping";0;0;10365
"Allsvenskan 1995";1995-08-20;16;"Malmö FF";"Hammarby IF";1;0;4153
"Allsvenskan 1995";1995-08-20;16;"Degerfors IF";"Trelleborgs FF";1;0;4155
"Allsvenskan 1995";1995-08-20;16;"Halmstads BK";"Östers IF";2;2;5130
"Allsvenskan 1995";1995-08-21;16;"Djurgårdens IF";"Örgryte IS";1;3;5114
"Allsvenskan 1995";1995-08-21;16;"Västra Frölunda IF";AIK;1;1;1505
"Allsvenskan 1995";1995-08-27;17;"Västra Frölunda IF";"Örebro SK";1;2;1260
"Allsvenskan 1995";1995-08-27;17;"Helsingborgs IF";"Örgryte IS";0;1;8019
"Allsvenskan 1995";1995-08-27;17;"Degerfors IF";"Djurgårdens IF";1;1;6346
"Allsvenskan 1995";1995-08-28;17;"IFK Norrköping";"Hammarby IF";1;1;4360
"Allsvenskan 1995";1995-08-28;17;AIK;"Trelleborgs FF";3;0;3546
"Allsvenskan 1995";1995-08-28;17;"Malmö FF";"Halmstads BK";2;1;3904
"Allsvenskan 1995";1995-08-28;17;"IFK Göteborg";"Östers IF";3;1;5068
"Allsvenskan 1995";1995-08-31;18;"Örebro SK";"IFK Norrköping";1;0;5609
"Allsvenskan 1995";1995-08-31;18;"Halmstads BK";"Degerfors IF";5;1;3591
"Allsvenskan 1995";1995-08-31;18;"Östers IF";"Malmö FF";2;2;3763
"Allsvenskan 1995";1995-08-31;18;"Örgryte IS";"IFK Göteborg";1;1;11107
"Allsvenskan 1995";1995-08-31;18;"Trelleborgs FF";"Helsingborgs IF";0;2;3719
"Allsvenskan 1995";1995-08-31;18;"Hammarby IF";AIK;1;2;15358
"Allsvenskan 1995";1995-09-01;18;"Djurgårdens IF";"Västra Frölunda IF";4;2;2850
"Allsvenskan 1995";1995-09-09;19;"Halmstads BK";"Örebro SK";2;1;3756
"Allsvenskan 1995";1995-09-09;19;"Västra Frölunda IF";"IFK Göteborg";3;0;4372
"Allsvenskan 1995";1995-09-10;19;"Malmö FF";"Helsingborgs IF";0;1;16015
"Allsvenskan 1995";1995-09-10;19;"Degerfors IF";AIK;2;1;5024
"Allsvenskan 1995";1995-09-10;19;"Djurgårdens IF";"IFK Norrköping";2;0;4262
"Allsvenskan 1995";1995-09-11;19;"Östers IF";"Hammarby IF";1;1;6494
"Allsvenskan 1995";1995-09-11;19;"Örgryte IS";"Trelleborgs FF";0;0;1839
"Allsvenskan 1995";1995-09-17;20;"IFK Göteborg";"Malmö FF";2;1;10918
"Allsvenskan 1995";1995-09-17;20;"Helsingborgs IF";"Degerfors IF";3;3;8023
"Allsvenskan 1995";1995-09-18;20;"Hammarby IF";"Örgryte IS";0;1;6678
"Allsvenskan 1995";1995-09-18;20;"Trelleborgs FF";"Västra Frölunda IF";2;0;1081
"Allsvenskan 1995";1995-09-18;20;"IFK Norrköping";"Halmstads BK";1;1;3135
"Allsvenskan 1995";1995-09-18;20;"Örebro SK";"Östers IF";1;0;4266
"Allsvenskan 1995";1995-09-19;20;AIK;"Djurgårdens IF";1;2;16585
"Allsvenskan 1995";1995-09-23;21;"Degerfors IF";"Örebro SK";2;1;9143
"Allsvenskan 1995";1995-09-23;21;"Malmö FF";"IFK Norrköping";1;3;2942
"Allsvenskan 1995";1995-09-24;21;"Halmstads BK";"Trelleborgs FF";1;2;3264
"Allsvenskan 1995";1995-09-24;21;"Västra Frölunda IF";"Helsingborgs IF";2;3;1761
"Allsvenskan 1995";1995-09-25;21;"Östers IF";"Örgryte IS";1;1;2291
"Allsvenskan 1995";1995-09-25;21;"Djurgårdens IF";"Hammarby IF";2;0;13130
"Allsvenskan 1995";1995-09-25;21;"IFK Göteborg";AIK;0;0;7883
"Allsvenskan 1995";1995-10-01;22;AIK;"Malmö FF";1;1;4217
"Allsvenskan 1995";1995-10-02;22;"Hammarby IF";"Halmstads BK";0;3;5019
"Allsvenskan 1995";1995-10-02;22;"Örgryte IS";"Västra Frölunda IF";1;2;2226
"Allsvenskan 1995";1995-10-02;22;"Helsingborgs IF";"IFK Göteborg";0;3;16015
"Allsvenskan 1995";1995-10-07;23;"Hammarby IF";"Örebro SK";2;2;4451
"Allsvenskan 1995";1995-10-07;23;"Halmstads BK";"IFK Göteborg";0;0;7943
"Allsvenskan 1995";1995-10-07;23;"Degerfors IF";"Västra Frölunda IF";2;0;4570
"Allsvenskan 1995";1995-10-08;23;"Örgryte IS";AIK;2;1;1699
"Allsvenskan 1995";1995-10-08;23;"Trelleborgs FF";"IFK Norrköping";4;0;1498
"Allsvenskan 1995";1995-10-08;23;"Östers IF";"Helsingborgs IF";1;1;3577
"Allsvenskan 1995";1995-10-08;23;"Djurgårdens IF";"Malmö FF";0;2;6252
"Allsvenskan 1995";1995-10-14;24;"Örebro SK";"Trelleborgs FF";2;0;3600
"Allsvenskan 1995";1995-10-15;24;"Malmö FF";"Degerfors IF";3;1;2648
"Allsvenskan 1995";1995-10-15;24;"Helsingborgs IF";"Halmstads BK";3;0;12251
"Allsvenskan 1995";1995-10-15;24;"Västra Frölunda IF";"Hammarby IF";2;6;1082
"Allsvenskan 1995";1995-10-15;24;"IFK Norrköping";"Örgryte IS";0;2;2000
"Allsvenskan 1995";1995-10-16;24;"IFK Göteborg";"Djurgårdens IF";2;0;14052
"Allsvenskan 1995";1995-10-16;24;AIK;"Östers IF";1;1;3774
"Allsvenskan 1995";1995-10-19;22;"Örebro SK";"Djurgårdens IF";0;0;5354
"Allsvenskan 1995";1995-10-19;22;"Trelleborgs FF";"Östers IF";1;1;1426
"Allsvenskan 1995";1995-10-19;22;"IFK Norrköping";"Degerfors IF";1;1;3141
"Allsvenskan 1995";1995-10-23;25;"Hammarby IF";"IFK Göteborg";2;2;9578
"Allsvenskan 1995";1995-10-23;25;"Trelleborgs FF";"Malmö FF";0;0;3377
"Allsvenskan 1995";1995-10-23;25;"Örgryte IS";"Degerfors IF";0;1;1852
"Allsvenskan 1995";1995-10-23;25;"Östers IF";"Djurgårdens IF";3;1;2729
"Allsvenskan 1995";1995-10-23;25;"Halmstads BK";"Västra Frölunda IF";1;1;3384
"Allsvenskan 1995";1995-10-23;25;"IFK Norrköping";AIK;1;1;3554
"Allsvenskan 1995";1995-10-23;25;"Örebro SK";"Helsingborgs IF";4;1;5364
"Allsvenskan 1995";1995-10-28;26;"Degerfors IF";"Östers IF";3;2;7857
"Allsvenskan 1995";1995-10-28;26;"Malmö FF";"Örgryte IS";1;1;3638
"Allsvenskan 1995";1995-10-28;26;"IFK Göteborg";"Trelleborgs FF";2;0;17356
"Allsvenskan 1995";1995-10-28;26;"Helsingborgs IF";"Hammarby IF";3;5;14657
"Allsvenskan 1995";1995-10-28;26;AIK;"Örebro SK";2;0;5097
"Allsvenskan 1995";1995-10-28;26;"Djurgårdens IF";"Halmstads BK";0;3;4500
"Allsvenskan 1995";1995-10-28;26;"Västra Frölunda IF";"IFK Norrköping";5;1;436
