leaguename;matchdate;matchday;hometeam;awayteam;homescore;awayscore;attendance
"Allsvenskan 1990";1990-04-29;4;"Örgryte IS";"Hammarby IF";3;0;1678
"Allsvenskan 1990";1990-05-01;4;"Örebro SK";"Östers IF";0;0;7284
"Allsvenskan 1990";1990-05-03;5;AIK;"Örgryte IS";1;0;2932
"Allsvenskan 1990";1990-05-05;5;"IFK Norrköping";"Malmö FF";1;0;4459
"Allsvenskan 1990";1990-05-06;5;"IK Brage";"Halmstads BK";1;1;3354
"Allsvenskan 1990";1990-05-06;5;GAIS;"Örebro SK";0;1;5141
"Allsvenskan 1990";1990-05-06;5;"Hammarby IF";"Djurgårdens IF";3;0;7152
"Allsvenskan 1990";1990-05-06;5;"Östers IF";"IFK Göteborg";2;0;5823
"Allsvenskan 1990";1990-05-13;6;"Djurgårdens IF";"Östers IF";4;0;2502
"Allsvenskan 1990";1990-05-13;6;"IFK Göteborg";"IK Brage";1;0;1504
"Allsvenskan 1990";1990-05-13;6;"Halmstads BK";"IFK Norrköping";0;2;4759
"Allsvenskan 1990";1990-05-13;6;"Malmö FF";AIK;2;3;4173
"Allsvenskan 1990";1990-05-13;6;"Örebro SK";"Hammarby IF";4;1;6409
"Allsvenskan 1990";1990-05-14;6;"Örgryte IS";GAIS;2;0;5952
"Allsvenskan 1990";1990-05-16;7;AIK;"Djurgårdens IF";1;0;18948
"Allsvenskan 1990";1990-05-17;7;GAIS;"IFK Göteborg";0;1;14144
"Allsvenskan 1990";1990-05-17;7;"Hammarby IF";"IK Brage";3;1;3432
"Allsvenskan 1990";1990-05-17;7;"Malmö FF";"Örgryte IS";0;2;3142
"Allsvenskan 1990";1990-05-17;7;"IFK Norrköping";"Örebro SK";2;2;8843
"Allsvenskan 1990";1990-05-17;7;"Östers IF";"Halmstads BK";2;0;2361
"Allsvenskan 1990";1990-05-20;8;"IK Brage";"Östers IF";1;1;3727
"Allsvenskan 1990";1990-05-20;8;"Djurgårdens IF";GAIS;2;1;3014
"Allsvenskan 1990";1990-05-20;8;"IFK Göteborg";"Hammarby IF";2;2;3692
"Allsvenskan 1990";1990-05-20;8;"Halmstads BK";"Malmö FF";1;2;2739
"Allsvenskan 1990";1990-05-20;8;"Örebro SK";AIK;3;0;8694
"Allsvenskan 1990";1990-05-21;8;"Örgryte IS";"IFK Norrköping";1;1;3024
"Allsvenskan 1990";1990-07-22;9;AIK;GAIS;2;2;2761
"Allsvenskan 1990";1990-07-22;9;"Halmstads BK";"Djurgårdens IF";0;0;4727
"Allsvenskan 1990";1990-07-22;9;"Malmö FF";"Östers IF";1;1;5338
"Allsvenskan 1990";1990-07-22;9;"IFK Norrköping";"Hammarby IF";3;1;7378
"Allsvenskan 1990";1990-07-22;9;"Örebro SK";"IFK Göteborg";2;6;6132
"Allsvenskan 1990";1990-07-23;9;"Örgryte IS";"IK Brage";1;3;2029
"Allsvenskan 1990";1990-07-25;10;"Hammarby IF";GAIS;0;2;4023
"Allsvenskan 1990";1990-07-26;10;"Djurgårdens IF";"Örgryte IS";7;1;1504
"Allsvenskan 1990";1990-07-26;10;"Östers IF";AIK;1;0;2429
"Allsvenskan 1990";1990-07-30;10;"IK Brage";"IFK Norrköping";1;1;5416
"Allsvenskan 1990";1990-07-30;10;"IFK Göteborg";"Malmö FF";0;0;6330
"Allsvenskan 1990";1990-07-30;10;"Halmstads BK";"Örebro SK";3;0;4249
"Allsvenskan 1990";1990-08-01;11;AIK;"Hammarby IF";2;0;8189
"Allsvenskan 1990";1990-08-01;11;GAIS;"Halmstads BK";0;0;3501
"Allsvenskan 1990";1990-08-02;11;"Malmö FF";"IK Brage";0;1;4226
"Allsvenskan 1990";1990-08-02;11;"IFK Norrköping";"Östers IF";2;2;5581
"Allsvenskan 1990";1990-08-02;11;"Örebro SK";"Djurgårdens IF";0;1;4461
"Allsvenskan 1990";1990-08-02;11;"Örgryte IS";"IFK Göteborg";0;3;6578
"Allsvenskan 1990";1990-08-05;12;"IK Brage";"Örgryte IS";1;1;4948
"Allsvenskan 1990";1990-08-05;12;"Djurgårdens IF";"Halmstads BK";2;0;2122
"Allsvenskan 1990";1990-08-05;12;"IFK Göteborg";"Örebro SK";1;0;3330
"Allsvenskan 1990";1990-08-05;12;"Östers IF";"Malmö FF";1;0;5352
"Allsvenskan 1990";1990-08-06;12;GAIS;AIK;1;0;3853
"Allsvenskan 1990";1990-08-06;12;"Hammarby IF";"IFK Norrköping";2;0;3703
"Allsvenskan 1990";1990-08-12;13;"Halmstads BK";"IK Brage";2;1;3571
"Allsvenskan 1990";1990-08-12;13;"Malmö FF";"IFK Norrköping";2;0;5892
"Allsvenskan 1990";1990-08-12;13;"Örebro SK";GAIS;1;0;4298
"Allsvenskan 1990";1990-08-12;13;"Örgryte IS";AIK;0;1;1510
"Allsvenskan 1990";1990-08-13;13;"Djurgårdens IF";"Hammarby IF";9;1;8768
"Allsvenskan 1990";1990-08-13;13;"IFK Göteborg";"Östers IF";2;0;6546
"Allsvenskan 1990";1990-08-15;14;AIK;"Malmö FF";1;1;4759
"Allsvenskan 1990";1990-08-16;14;"IK Brage";"IFK Göteborg";2;1;4183
"Allsvenskan 1990";1990-08-16;14;GAIS;"Örgryte IS";2;0;5137
"Allsvenskan 1990";1990-08-16;14;"Hammarby IF";"Örebro SK";0;2;2503
"Allsvenskan 1990";1990-08-16;14;"IFK Norrköping";"Halmstads BK";3;1;2717
"Allsvenskan 1990";1990-08-16;14;"Östers IF";"Djurgårdens IF";3;1;3879
"Allsvenskan 1990";1990-08-19;15;AIK;"Örebro SK";1;0;3921
"Allsvenskan 1990";1990-08-19;15;GAIS;"Djurgårdens IF";0;0;3746
"Allsvenskan 1990";1990-08-19;15;"Hammarby IF";"IFK Göteborg";2;4;2422
"Allsvenskan 1990";1990-08-19;15;"Malmö FF";"Halmstads BK";5;0;5126
"Allsvenskan 1990";1990-08-19;15;"IFK Norrköping";"Örgryte IS";1;2;4013
"Allsvenskan 1990";1990-08-19;15;"Östers IF";"IK Brage";1;2;3136
"Allsvenskan 1990";1990-08-25;16;"Örebro SK";"IFK Norrköping";1;0;4281
"Allsvenskan 1990";1990-08-26;16;"IK Brage";"Hammarby IF";1;1;6088
"Allsvenskan 1990";1990-08-26;16;"Halmstads BK";"Östers IF";2;0;4629
"Allsvenskan 1990";1990-08-26;16;"Örgryte IS";"Malmö FF";0;3;3416
"Allsvenskan 1990";1990-08-27;16;"Djurgårdens IF";AIK;2;1;13412
"Allsvenskan 1990";1990-08-27;16;"IFK Göteborg";GAIS;0;0;16547
"Allsvenskan 1990";1990-09-02;17;"Djurgårdens IF";"IFK Göteborg";2;0;3437
"Allsvenskan 1990";1990-09-02;17;"Halmstads BK";AIK;2;2;4781
"Allsvenskan 1990";1990-09-02;17;"Malmö FF";"Hammarby IF";0;0;6426
"Allsvenskan 1990";1990-09-02;17;"IFK Norrköping";GAIS;3;0;2605
"Allsvenskan 1990";1990-09-02;17;"Örebro SK";"IK Brage";1;1;3558
"Allsvenskan 1990";1990-09-02;17;"Örgryte IS";"Östers IF";2;3;1407
"Allsvenskan 1990";1990-09-08;18;"IFK Göteborg";"Halmstads BK";3;1;2024
"Allsvenskan 1990";1990-09-09;18;AIK;"IFK Norrköping";1;3;3362
"Allsvenskan 1990";1990-09-09;18;"IK Brage";"Djurgårdens IF";0;0;3855
"Allsvenskan 1990";1990-09-09;18;"Östers IF";"Örebro SK";0;0;3074
"Allsvenskan 1990";1990-09-10;18;GAIS;"Malmö FF";0;0;4354
"Allsvenskan 1990";1990-09-10;18;"Hammarby IF";"Örgryte IS";4;2;1685
"Allsvenskan 1990";1990-09-13;19;"IFK Göteborg";"Örgryte IS";3;0;7360
"Allsvenskan 1990";1990-09-13;19;"Hammarby IF";AIK;4;1;7286
"Allsvenskan 1990";1990-09-15;19;"IK Brage";"Malmö FF";0;1;3698
"Allsvenskan 1990";1990-09-16;19;"Djurgårdens IF";"Örebro SK";0;2;3106
"Allsvenskan 1990";1990-09-16;19;"Halmstads BK";GAIS;3;0;5190
"Allsvenskan 1990";1990-09-16;19;"Östers IF";"IFK Norrköping";0;2;5946
"Allsvenskan 1990";1990-09-19;20;AIK;"Östers IF";1;2;2028
"Allsvenskan 1990";1990-09-22;20;"Örgryte IS";"Djurgårdens IF";0;1;837
"Allsvenskan 1990";1990-09-23;20;GAIS;"Hammarby IF";1;0;3116
"Allsvenskan 1990";1990-09-23;20;"Malmö FF";"IFK Göteborg";0;2;3890
"Allsvenskan 1990";1990-09-23;20;"IFK Norrköping";"IK Brage";2;1;2825
"Allsvenskan 1990";1990-09-23;20;"Örebro SK";"Halmstads BK";1;0;3768
"Allsvenskan 1990";1990-09-29;21;"Malmö FF";"Örebro SK";0;0;1841
"Allsvenskan 1990";1990-09-29;21;"IFK Norrköping";"Djurgårdens IF";3;2;4018
"Allsvenskan 1990";1990-09-30;21;GAIS;"IK Brage";2;0;2716
"Allsvenskan 1990";1990-09-30;21;"Hammarby IF";"Östers IF";2;2;3048
"Allsvenskan 1990";1990-10-01;21;AIK;"IFK Göteborg";1;2;2539
"Allsvenskan 1990";1990-10-01;21;"Örgryte IS";"Halmstads BK";3;3;1434
"Allsvenskan 1990";1990-10-07;22;"IK Brage";AIK;4;2;3237
"Allsvenskan 1990";1990-10-07;22;"Djurgårdens IF";"Malmö FF";2;2;2106
"Allsvenskan 1990";1990-10-07;22;"IFK Göteborg";"IFK Norrköping";1;0;9125
"Allsvenskan 1990";1990-10-07;22;"Halmstads BK";"Hammarby IF";4;3;4435
"Allsvenskan 1990";1990-10-07;22;"Örebro SK";"Örgryte IS";0;1;3199
"Allsvenskan 1990";1990-10-07;22;"Östers IF";GAIS;1;0;3381
