leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1956/57",1956-07-29,1,"Djurgårdens IF","Sandvikens IF",1,2,15184
"Allsvenskan 1956/57",1956-07-29,1,"IFK Göteborg",AIK,0,1,18542
"Allsvenskan 1956/57",1956-07-29,1,"IFK Malmö",GAIS,4,2,11309
"Allsvenskan 1956/57",1956-07-29,1,"IFK Norrköping","Halmstads BK",2,2,6169
"Allsvenskan 1956/57",1956-08-01,1,"Hammarby IF","Västerås SK",2,3,9313
"Allsvenskan 1956/57",1956-08-01,1,"Helsingborgs IF","Malmö FF",0,0,19290
"Allsvenskan 1956/57",1956-08-05,2,AIK,"Helsingborgs IF",1,2,17158
"Allsvenskan 1956/57",1956-08-05,2,GAIS,"IFK Norrköping",1,0,11917
"Allsvenskan 1956/57",1956-08-05,2,"Halmstads BK","Hammarby IF",3,1,9620
"Allsvenskan 1956/57",1956-08-05,2,"Malmö FF","Djurgårdens IF",1,1,17530
"Allsvenskan 1956/57",1956-08-05,2,"Sandvikens IF","IFK Malmö",3,1,11182
"Allsvenskan 1956/57",1956-08-05,2,"Västerås SK","IFK Göteborg",1,5,12790
"Allsvenskan 1956/57",1956-08-10,3,"Hammarby IF","Djurgårdens IF",2,5,12870
"Allsvenskan 1956/57",1956-08-10,3,"Helsingborgs IF",GAIS,1,3,9909
"Allsvenskan 1956/57",1956-08-10,3,"Malmö FF","Västerås SK",8,1,13488
"Allsvenskan 1956/57",1956-08-12,3,AIK,"Halmstads BK",2,2,12119
"Allsvenskan 1956/57",1956-08-12,3,"IFK Göteborg","Sandvikens IF",3,2,16433
"Allsvenskan 1956/57",1956-08-12,3,"IFK Norrköping","IFK Malmö",5,1,5011
"Allsvenskan 1956/57",1956-08-15,4,"Djurgårdens IF","IFK Norrköping",3,4,15276
"Allsvenskan 1956/57",1956-08-15,4,GAIS,"IFK Göteborg",1,2,26322
"Allsvenskan 1956/57",1956-08-15,4,"IFK Malmö","Malmö FF",0,0,20533
"Allsvenskan 1956/57",1956-08-15,4,"Sandvikens IF","Hammarby IF",1,0,7963
"Allsvenskan 1956/57",1956-08-15,4,"Västerås SK",AIK,1,4,9819
"Allsvenskan 1956/57",1956-08-17,4,"Halmstads BK","Helsingborgs IF",1,0,7576
"Allsvenskan 1956/57",1956-08-19,5,"Hammarby IF","Malmö FF",1,3,7184
"Allsvenskan 1956/57",1956-08-19,5,"IFK Norrköping","IFK Göteborg",1,3,9670
"Allsvenskan 1956/57",1956-08-19,5,"Sandvikens IF","Västerås SK",0,1,7906
"Allsvenskan 1956/57",1956-08-22,5,"Djurgårdens IF",AIK,2,1,11518
"Allsvenskan 1956/57",1956-08-22,5,GAIS,"Halmstads BK",4,4,23711
"Allsvenskan 1956/57",1956-08-22,5,"IFK Malmö","Helsingborgs IF",2,2,15277
"Allsvenskan 1956/57",1956-08-26,6,AIK,"IFK Malmö",5,1,9830
"Allsvenskan 1956/57",1956-08-26,6,"IFK Göteborg","Hammarby IF",0,0,15478
"Allsvenskan 1956/57",1956-08-26,6,"Halmstads BK","Sandvikens IF",2,4,7972
"Allsvenskan 1956/57",1956-08-26,6,"Helsingborgs IF","IFK Norrköping",2,1,11236
