leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1955/56",1955-08-04,1,"Hammarby IF","Djurgårdens IF",2,1,22474
"Allsvenskan 1955/56",1955-08-05,1,"Halmstads BK","IFK Göteborg",1,0,10258
"Allsvenskan 1955/56",1955-08-05,1,"Malmö FF","IFK Norrköping",5,2,19608
"Allsvenskan 1955/56",1955-08-07,1,AIK,"Helsingborgs IF",1,0,17874
"Allsvenskan 1955/56",1955-08-07,1,"Degerfors IF","Sandvikens IF",1,1,4395
"Allsvenskan 1955/56",1955-08-07,1,"Västerås SK","Norrby IF",2,2,11210
"Allsvenskan 1955/56",1955-08-10,2,"Djurgårdens IF","Västerås SK",4,2,12767
"Allsvenskan 1955/56",1955-08-10,2,"IFK Göteborg",AIK,2,5,16607
"Allsvenskan 1955/56",1955-08-10,2,"Helsingborgs IF","Malmö FF",4,1,18568
"Allsvenskan 1955/56",1955-08-10,2,"Norrby IF","Halmstads BK",5,2,11669
"Allsvenskan 1955/56",1955-08-10,2,"IFK Norrköping","Degerfors IF",2,1,6813
"Allsvenskan 1955/56",1955-08-10,2,"Sandvikens IF","Hammarby IF",1,2,12416
"Allsvenskan 1955/56",1955-08-14,3,"IFK Göteborg","Sandvikens IF",4,2,8977
"Allsvenskan 1955/56",1955-08-14,3,"Halmstads BK","Malmö FF",3,4,11746
"Allsvenskan 1955/56",1955-08-14,3,"Helsingborgs IF","IFK Norrköping",0,3,11780
"Allsvenskan 1955/56",1955-08-14,3,"Norrby IF","Hammarby IF",2,2,11481
"Allsvenskan 1955/56",1955-08-14,3,"Västerås SK","Degerfors IF",1,1,11603
"Allsvenskan 1955/56",1955-08-17,3,AIK,"Djurgårdens IF",3,1,32238
"Allsvenskan 1955/56",1955-08-21,4,"Degerfors IF","Halmstads BK",4,4,5179
"Allsvenskan 1955/56",1955-08-21,4,"Djurgårdens IF","Helsingborgs IF",5,0,15715
"Allsvenskan 1955/56",1955-08-21,4,"Malmö FF",AIK,4,2,20706
"Allsvenskan 1955/56",1955-08-21,4,"IFK Norrköping","IFK Göteborg",3,0,7476
"Allsvenskan 1955/56",1955-08-21,4,"Sandvikens IF","Norrby IF",4,2,11152
"Allsvenskan 1955/56",1955-08-26,4,"Hammarby IF","Västerås SK",1,0,13483
"Allsvenskan 1955/56",1955-09-04,5,AIK,"Hammarby IF",6,1,35663
"Allsvenskan 1955/56",1955-09-04,5,"IFK Göteborg","Djurgårdens IF",5,2,15010
"Allsvenskan 1955/56",1955-09-04,5,"Halmstads BK","Sandvikens IF",4,2,7867
"Allsvenskan 1955/56",1955-09-04,5,"Malmö FF","Degerfors IF",6,1,16169
"Allsvenskan 1955/56",1955-09-04,5,"Norrby IF","Helsingborgs IF",1,2,9395
"Allsvenskan 1955/56",1955-09-04,5,"Västerås SK","IFK Norrköping",1,4,13627
"Allsvenskan 1955/56",1955-09-10,6,"Hammarby IF","Halmstads BK",0,0,6110
"Allsvenskan 1955/56",1955-09-11,6,"Degerfors IF",AIK,3,0,8045
