leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1959",1959-04-19,1,"Djurgårdens IF","Malmö FF",0,0,16604
"Allsvenskan 1959",1959-04-19,1,"IFK Göteborg","Halmstads BK",3,0,13993
"Allsvenskan 1959",1959-04-19,1,"Helsingborgs IF","Sandvikens IF",2,0,4331
"Allsvenskan 1959",1959-04-19,1,"IFK Malmö",GAIS,3,0,5983
"Allsvenskan 1959",1959-04-19,1,"IFK Norrköping","Örgryte IS",4,1,14055
"Allsvenskan 1959",1959-04-22,1,"Hammarby IF",AIK,3,2,16842
"Allsvenskan 1959",1959-04-24,2,"Örgryte IS","IFK Malmö",0,0,21918
"Allsvenskan 1959",1959-04-26,2,AIK,"IFK Norrköping",0,0,17854
"Allsvenskan 1959",1959-04-26,2,GAIS,"Djurgårdens IF",1,1,10790
"Allsvenskan 1959",1959-04-26,2,"Halmstads BK","Hammarby IF",0,2,4826
"Allsvenskan 1959",1959-04-26,2,"Malmö FF","Helsingborgs IF",1,1,16619
"Allsvenskan 1959",1959-04-26,2,"Sandvikens IF","IFK Göteborg",2,5,8474
"Allsvenskan 1959",1959-05-01,3,"Örgryte IS",AIK,3,1,24548
"Allsvenskan 1959",1959-05-03,3,"IFK Göteborg","Malmö FF",3,1,22629
"Allsvenskan 1959",1959-05-03,3,"Hammarby IF","Sandvikens IF",3,2,6545
"Allsvenskan 1959",1959-05-03,3,"Helsingborgs IF",GAIS,1,2,6754
"Allsvenskan 1959",1959-05-03,3,"IFK Malmö","Djurgårdens IF",3,5,9525
"Allsvenskan 1959",1959-05-03,3,"IFK Norrköping","Halmstads BK",3,0,5273
"Allsvenskan 1959",1959-05-01,4,"Djurgårdens IF","Helsingborgs IF",1,1,13021
"Allsvenskan 1959",1959-05-07,4,AIK,"IFK Malmö",1,0,10269
"Allsvenskan 1959",1959-05-07,4,"Halmstads BK","Örgryte IS",3,1,8504
"Allsvenskan 1959",1959-05-07,4,"Malmö FF","Hammarby IF",4,1,12254
"Allsvenskan 1959",1959-05-07,4,"Sandvikens IF","IFK Norrköping",1,1,8324
"Allsvenskan 1959",1959-05-14,4,GAIS,"IFK Göteborg",0,5,32485
"Allsvenskan 1959",1959-05-09,5,"IFK Göteborg","Djurgårdens IF",0,2,28156
"Allsvenskan 1959",1959-05-10,5,"Hammarby IF",GAIS,2,1,9193
"Allsvenskan 1959",1959-05-10,5,"IFK Norrköping","Malmö FF",3,0,10677
"Allsvenskan 1959",1959-05-10,5,"Örgryte IS","Sandvikens IF",3,1,13724
"Allsvenskan 1959",1959-05-12,5,AIK,"Halmstads BK",3,1,6697
"Allsvenskan 1959",1959-05-13,5,"IFK Malmö","Helsingborgs IF",1,1,9673
"Allsvenskan 1959",1959-05-14,6,"Djurgårdens IF","Hammarby IF",1,0,32577
"Allsvenskan 1959",1959-05-18,6,GAIS,"IFK Norrköping",1,2,11725
"Allsvenskan 1959",1959-05-18,6,"Halmstads BK","IFK Malmö",5,1,4415
"Allsvenskan 1959",1959-05-18,6,"Helsingborgs IF","IFK Göteborg",0,2,11136
"Allsvenskan 1959",1959-05-18,6,"Malmö FF","Örgryte IS",3,3,14230
"Allsvenskan 1959",1959-06-17,6,"Sandvikens IF",AIK,2,2,10214
"Allsvenskan 1959",1959-05-24,7,AIK,"Malmö FF",1,3,14636
"Allsvenskan 1959",1959-05-24,7,"Halmstads BK","Sandvikens IF",1,1,5146
"Allsvenskan 1959",1959-05-24,7,"IFK Malmö","IFK Göteborg",1,3,8852
"Allsvenskan 1959",1959-05-24,7,"IFK Norrköping","Djurgårdens IF",1,1,17791
"Allsvenskan 1959",1959-05-24,7,"Örgryte IS",GAIS,3,1,19276
"Allsvenskan 1959",1959-05-27,7,"Hammarby IF","Helsingborgs IF",3,2,9543
"Allsvenskan 1959",1959-05-30,8,"IFK Göteborg","Hammarby IF",3,2,15506
"Allsvenskan 1959",1959-05-31,8,"Djurgårdens IF","Örgryte IS",2,2,28260
"Allsvenskan 1959",1959-05-31,8,GAIS,AIK,1,2,3823
"Allsvenskan 1959",1959-05-31,8,"Helsingborgs IF","IFK Norrköping",4,1,9213
"Allsvenskan 1959",1959-05-31,8,"Malmö FF","Halmstads BK",4,2,7784
"Allsvenskan 1959",1959-05-31,8,"Sandvikens IF","IFK Malmö",3,2,6506
