leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1957/58",1957-08-02,1,AIK,"IFK Norrköping",0,5,13183
"Allsvenskan 1957/58",1957-08-02,1,"Malmö FF","IFK Malmö",3,0,15648
"Allsvenskan 1957/58",1957-08-04,1,GAIS,"Helsingborgs IF",3,1,9037
"Allsvenskan 1957/58",1957-08-04,1,"Halmstads BK","IFK Eskilstuna",2,0,9016
"Allsvenskan 1957/58",1957-08-04,1,"Motala AIF","IFK Göteborg",2,2,7458
"Allsvenskan 1957/58",1957-08-04,1,"Sandvikens IF","Djurgårdens IF",2,2,9224
"Allsvenskan 1957/58",1957-08-07,2,"Helsingborgs IF","Halmstads BK",2,2,9658
"Allsvenskan 1957/58",1957-08-08,2,AIK,"Sandvikens IF",1,1,10211
"Allsvenskan 1957/58",1957-08-08,2,"IFK Eskilstuna","Djurgårdens IF",3,3,10762
"Allsvenskan 1957/58",1957-08-08,2,"IFK Göteborg","Malmö FF",2,5,15901
"Allsvenskan 1957/58",1957-08-08,2,"IFK Malmö",GAIS,1,1,7771
"Allsvenskan 1957/58",1957-08-08,2,"IFK Norrköping","Motala AIF",2,0,10682
"Allsvenskan 1957/58",1957-08-11,3,"Djurgårdens IF","Halmstads BK",1,0,10341
"Allsvenskan 1957/58",1957-08-11,3,"IFK Eskilstuna",GAIS,1,3,11811
"Allsvenskan 1957/58",1957-08-11,3,"IFK Göteborg",AIK,3,0,10691
"Allsvenskan 1957/58",1957-08-11,3,"IFK Malmö","Motala AIF",1,0,7725
"Allsvenskan 1957/58",1957-08-11,3,"IFK Norrköping","Sandvikens IF",3,2,6463
"Allsvenskan 1957/58",1957-08-21,3,"Helsingborgs IF","Malmö FF",1,2,17074
"Allsvenskan 1957/58",1957-08-14,4,"Sandvikens IF",AIK,0,0,8836
"Allsvenskan 1957/58",1957-08-15,4,"Djurgårdens IF","IFK Eskilstuna",4,2,10250
"Allsvenskan 1957/58",1957-08-15,4,GAIS,"IFK Malmö",1,0,8164
"Allsvenskan 1957/58",1957-08-15,4,"Halmstads BK","Helsingborgs IF",1,3,9911
"Allsvenskan 1957/58",1957-08-15,4,"Malmö FF","IFK Göteborg",1,2,12446
"Allsvenskan 1957/58",1957-08-15,4,"Motala AIF","IFK Norrköping",0,1,10096
"Allsvenskan 1957/58",1957-08-18,5,"Helsingborgs IF","IFK Eskilstuna",8,2,5676
"Allsvenskan 1957/58",1957-08-18,5,"IFK Malmö","Halmstads BK",1,1,5074
"Allsvenskan 1957/58",1957-08-18,5,"IFK Norrköping","Malmö FF",1,1,12097
"Allsvenskan 1957/58",1957-08-18,5,"Sandvikens IF","Motala AIF",4,1,8686
"Allsvenskan 1957/58",1957-08-21,5,"Djurgårdens IF",AIK,1,1,26079
"Allsvenskan 1957/58",1957-08-21,5,"IFK Göteborg",GAIS,4,2,25865
"Allsvenskan 1957/58",1957-08-25,6,"Djurgårdens IF","Helsingborgs IF",1,2,11442
"Allsvenskan 1957/58",1957-08-25,6,"IFK Eskilstuna","IFK Malmö",1,2,9122
"Allsvenskan 1957/58",1957-08-25,6,GAIS,"IFK Norrköping",2,2,14371
"Allsvenskan 1957/58",1957-08-25,6,"Halmstads BK","IFK Göteborg",1,4,6438
"Allsvenskan 1957/58",1957-08-25,6,"Malmö FF","Sandvikens IF",0,5,12850
"Allsvenskan 1957/58",1957-08-25,6,"Motala AIF",AIK,2,1,8195
"Allsvenskan 1957/58",1957-09-01,7,AIK,"Malmö FF",0,0,9295
"Allsvenskan 1957/58",1957-09-01,7,"IFK Göteborg","IFK Eskilstuna",5,2,14136
"Allsvenskan 1957/58",1957-09-01,7,"IFK Malmö","Helsingborgs IF",1,1,9496
"Allsvenskan 1957/58",1957-09-01,7,"Motala AIF","Djurgårdens IF",0,1,4926
"Allsvenskan 1957/58",1957-09-01,7,"IFK Norrköping","Halmstads BK",5,1,4698
"Allsvenskan 1957/58",1957-09-01,7,"Sandvikens IF",GAIS,3,0,12009
"Allsvenskan 1957/58",1957-09-08,8,"Djurgårdens IF","IFK Malmö",5,1,10319
"Allsvenskan 1957/58",1957-09-08,8,"IFK Eskilstuna","IFK Norrköping",2,0,13219
"Allsvenskan 1957/58",1957-09-08,8,GAIS,AIK,3,2,9592
"Allsvenskan 1957/58",1957-09-08,8,"Halmstads BK","Sandvikens IF",0,2,7303
"Allsvenskan 1957/58",1957-09-08,8,"Helsingborgs IF","IFK Göteborg",1,2,9525
"Allsvenskan 1957/58",1957-09-08,8,"Malmö FF","Motala AIF",1,1,10129
"Allsvenskan 1957/58",1957-09-15,9,AIK,"Halmstads BK",0,1,7231
"Allsvenskan 1957/58",1957-09-15,9,"IFK Göteborg","IFK Malmö",0,1,12596
"Allsvenskan 1957/58",1957-09-15,9,"Malmö FF","Djurgårdens IF",5,3,10745
"Allsvenskan 1957/58",1957-09-15,9,"Motala AIF",GAIS,1,2,8106
"Allsvenskan 1957/58",1957-09-15,9,"IFK Norrköping","Helsingborgs IF",3,3,8068
"Allsvenskan 1957/58",1957-09-15,9,"Sandvikens IF","IFK Eskilstuna",4,2,9707
"Allsvenskan 1957/58",1957-09-29,10,"Djurgårdens IF","IFK Göteborg",5,1,10743
"Allsvenskan 1957/58",1957-09-29,10,"IFK Eskilstuna",AIK,2,2,11510
"Allsvenskan 1957/58",1957-09-29,10,GAIS,"Malmö FF",1,1,11427
"Allsvenskan 1957/58",1957-09-29,10,"Halmstads BK","Motala AIF",2,2,5981
"Allsvenskan 1957/58",1957-09-29,10,"Helsingborgs IF","Sandvikens IF",1,1,9963
"Allsvenskan 1957/58",1957-09-29,10,"IFK Malmö","IFK Norrköping",1,4,8256
"Allsvenskan 1957/58",1957-10-06,11,AIK,"Helsingborgs IF",2,0,9081
"Allsvenskan 1957/58",1957-10-06,11,GAIS,"Djurgårdens IF",1,1,13655
"Allsvenskan 1957/58",1957-10-06,11,"Malmö FF","Halmstads BK",0,1,8600
"Allsvenskan 1957/58",1957-10-06,11,"Motala AIF","IFK Eskilstuna",1,1,7206
"Allsvenskan 1957/58",1957-10-06,11,"IFK Norrköping","IFK Göteborg",2,0,9308
"Allsvenskan 1957/58",1957-10-06,11,"Sandvikens IF","IFK Malmö",1,0,8969
"Allsvenskan 1957/58",1957-10-20,12,"Djurgårdens IF","IFK Norrköping",2,4,20521
"Allsvenskan 1957/58",1957-10-20,12,"IFK Eskilstuna","Malmö FF",2,1,9722
"Allsvenskan 1957/58",1957-10-20,12,"IFK Göteborg","Sandvikens IF",3,1,13834
"Allsvenskan 1957/58",1957-10-20,12,"Halmstads BK",GAIS,1,0,5184
"Allsvenskan 1957/58",1957-10-20,12,"Helsingborgs IF","Motala AIF",2,1,5739
"Allsvenskan 1957/58",1957-10-20,12,"IFK Malmö",AIK,3,2,6693
"Allsvenskan 1957/58",1957-10-27,13,AIK,"IFK Göteborg",1,4,10267
"Allsvenskan 1957/58",1957-10-27,13,GAIS,"IFK Eskilstuna",0,3,8319
"Allsvenskan 1957/58",1957-10-27,13,"Halmstads BK","Djurgårdens IF",0,1,6162
"Allsvenskan 1957/58",1957-10-27,13,"Malmö FF","Helsingborgs IF",2,3,11111
"Allsvenskan 1957/58",1957-10-27,13,"Motala AIF","IFK Malmö",1,2,5001
"Allsvenskan 1957/58",1957-10-27,13,"Sandvikens IF","IFK Norrköping",2,2,19549
"Allsvenskan 1957/58",1957-11-02,14,"Djurgårdens IF","Sandvikens IF",2,1,15825
"Allsvenskan 1957/58",1957-11-02,14,"IFK Eskilstuna","Halmstads BK",1,1,9786
"Allsvenskan 1957/58",1957-11-02,14,"IFK Göteborg","Motala AIF",6,2,10150
"Allsvenskan 1957/58",1957-11-02,14,"Helsingborgs IF",GAIS,0,1,4825
"Allsvenskan 1957/58",1957-11-02,14,"IFK Malmö","Malmö FF",1,3,11493
"Allsvenskan 1957/58",1957-11-10,14,"IFK Norrköping",AIK,2,0,5388
"Allsvenskan 1957/58",1958-04-13,15,GAIS,"Sandvikens IF",1,1,8643
"Allsvenskan 1957/58",1958-04-13,15,"Helsingborgs IF","IFK Malmö",4,0,6418
"Allsvenskan 1957/58",1958-04-13,15,"Malmö FF",AIK,0,0,11071
"Allsvenskan 1957/58",1958-07-27,15,"Halmstads BK","IFK Norrköping",0,4,7026
"Allsvenskan 1957/58",1958-08-06,15,"Djurgårdens IF","Motala AIF",1,1,5410
"Allsvenskan 1957/58",1958-08-06,15,"IFK Eskilstuna","IFK Göteborg",0,2,6564
"Allsvenskan 1957/58",1958-04-20,16,"IFK Göteborg","Helsingborgs IF",6,1,12173
"Allsvenskan 1957/58",1958-04-20,16,"IFK Malmö","Djurgårdens IF",2,4,6208
"Allsvenskan 1957/58",1958-04-20,16,"Motala AIF","Malmö FF",0,1,6933
"Allsvenskan 1957/58",1958-04-20,16,"Sandvikens IF","Halmstads BK",0,1,6514
"Allsvenskan 1957/58",1958-05-21,16,"IFK Norrköping","IFK Eskilstuna",2,0,8805
"Allsvenskan 1957/58",1958-07-27,16,AIK,GAIS,2,0,8903
"Allsvenskan 1957/58",1958-04-27,17,AIK,"IFK Eskilstuna",1,2,13766
"Allsvenskan 1957/58",1958-04-27,17,"IFK Göteborg","Djurgårdens IF",2,0,23624
"Allsvenskan 1957/58",1958-04-27,17,"Malmö FF",GAIS,0,0,7697
"Allsvenskan 1957/58",1958-04-27,17,"Motala AIF","Halmstads BK",2,1,3695
"Allsvenskan 1957/58",1958-04-27,17,"IFK Norrköping","IFK Malmö",2,0,5174
"Allsvenskan 1957/58",1958-04-27,17,"Sandvikens IF","Helsingborgs IF",2,2,5217
"Allsvenskan 1957/58",1958-05-01,18,"Djurgårdens IF","Malmö FF",3,0,18175
"Allsvenskan 1957/58",1958-05-01,18,"IFK Eskilstuna","Sandvikens IF",2,0,11271
"Allsvenskan 1957/58",1958-05-01,18,GAIS,"Motala AIF",0,2,8734
"Allsvenskan 1957/58",1958-05-01,18,"Halmstads BK",AIK,2,2,6410
"Allsvenskan 1957/58",1958-05-01,18,"Helsingborgs IF","IFK Norrköping",1,4,10557
"Allsvenskan 1957/58",1958-05-01,18,"IFK Malmö","IFK Göteborg",1,0,7910
"Allsvenskan 1957/58",1958-05-04,19,AIK,"Motala AIF",6,0,11676
"Allsvenskan 1957/58",1958-05-04,19,"IFK Göteborg","Halmstads BK",5,1,13903
"Allsvenskan 1957/58",1958-05-04,19,"Helsingborgs IF","Djurgårdens IF",1,1,7283
"Allsvenskan 1957/58",1958-05-04,19,"IFK Malmö","IFK Eskilstuna",1,0,8024
"Allsvenskan 1957/58",1958-05-04,19,"IFK Norrköping",GAIS,0,0,7638
"Allsvenskan 1957/58",1958-05-04,19,"Sandvikens IF","Malmö FF",0,1,7159
"Allsvenskan 1957/58",1958-05-09,20,AIK,"Djurgårdens IF",1,1,32086
"Allsvenskan 1957/58",1958-05-09,20,GAIS,"IFK Göteborg",1,2,30934
"Allsvenskan 1957/58",1958-05-11,20,"IFK Eskilstuna","Helsingborgs IF",3,1,11691
"Allsvenskan 1957/58",1958-05-11,20,"Halmstads BK","IFK Malmö",2,0,4751
"Allsvenskan 1957/58",1958-05-11,20,"Malmö FF","IFK Norrköping",3,1,13495
"Allsvenskan 1957/58",1958-05-11,20,"Motala AIF","Sandvikens IF",2,0,6106
"Allsvenskan 1957/58",1958-05-15,21,AIK,"IFK Malmö",1,1,4779
"Allsvenskan 1957/58",1958-05-15,21,GAIS,"Halmstads BK",3,1,6039
"Allsvenskan 1957/58",1958-05-15,21,"Malmö FF","IFK Eskilstuna",1,0,9837
"Allsvenskan 1957/58",1958-05-15,21,"Motala AIF","Helsingborgs IF",1,3,4837
