leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1950/51",1950-07-30,1,"Djurgårdens IF","Råå IF",0,2,19235
"Allsvenskan 1950/51",1950-07-30,1,"Helsingborgs IF","Degerfors IF",0,1,10118
"Allsvenskan 1950/51",1950-07-30,1,"Jönköpings Södra IF",GAIS,4,3,7028
"Allsvenskan 1950/51",1950-07-30,1,"Kalmar FF","IFK Norrköping",0,4,8194
"Allsvenskan 1950/51",1950-07-30,1,"Malmö FF",AIK,3,1,20503
"Allsvenskan 1950/51",1950-07-30,1,"Örebro SK","IF Elfsborg",1,1,8136
"Allsvenskan 1950/51",1950-08-06,2,AIK,"Kalmar FF",1,0,10815
"Allsvenskan 1950/51",1950-08-06,2,"Degerfors IF","Malmö FF",1,1,5208
"Allsvenskan 1950/51",1950-08-06,2,"IF Elfsborg","Djurgårdens IF",4,2,6432
"Allsvenskan 1950/51",1950-08-06,2,GAIS,"Helsingborgs IF",0,1,8974
"Allsvenskan 1950/51",1950-08-06,2,"IFK Norrköping","Örebro SK",2,1,6456
"Allsvenskan 1950/51",1950-08-06,2,"Råå IF","Jönköpings Södra IF",4,0,13032
"Allsvenskan 1950/51",1950-08-11,3,"Helsingborgs IF","Malmö FF",1,3,17569
"Allsvenskan 1950/51",1950-08-13,3,"Djurgårdens IF","IFK Norrköping",2,1,16580
"Allsvenskan 1950/51",1950-08-13,3,GAIS,"Råå IF",0,2,17505
"Allsvenskan 1950/51",1950-08-13,3,"Jönköpings Södra IF","IF Elfsborg",1,0,6683
"Allsvenskan 1950/51",1950-08-13,3,"Kalmar FF","Degerfors IF",0,1,7194
"Allsvenskan 1950/51",1950-08-13,3,"Örebro SK",AIK,1,1,9051
"Allsvenskan 1950/51",1950-08-18,4,AIK,"Djurgårdens IF",1,1,22325
"Allsvenskan 1950/51",1950-08-18,4,"Råå IF","Helsingborgs IF",1,3,22937
"Allsvenskan 1950/51",1950-08-20,4,"Degerfors IF","Örebro SK",3,2,5287
"Allsvenskan 1950/51",1950-08-20,4,"IF Elfsborg",GAIS,2,0,6496
"Allsvenskan 1950/51",1950-08-20,4,"Malmö FF","Kalmar FF",2,1,17302
"Allsvenskan 1950/51",1950-08-20,4,"IFK Norrköping","Jönköpings Södra IF",3,1,7040
"Allsvenskan 1950/51",1950-08-27,5,"Djurgårdens IF","Degerfors IF",2,2,15246
"Allsvenskan 1950/51",1950-08-27,5,GAIS,"IFK Norrköping",2,1,10656
"Allsvenskan 1950/51",1950-08-27,5,"Jönköpings Södra IF",AIK,4,1,7645
"Allsvenskan 1950/51",1950-08-27,5,"Kalmar FF","Helsingborgs IF",2,6,6521
"Allsvenskan 1950/51",1950-08-27,5,"Råå IF","IF Elfsborg",2,3,11087
"Allsvenskan 1950/51",1950-08-27,5,"Örebro SK","Malmö FF",1,6,9605
"Allsvenskan 1950/51",1950-09-10,6,AIK,"Råå IF",1,2,23300
"Allsvenskan 1950/51",1950-09-10,6,"Degerfors IF",GAIS,5,1,3712
"Allsvenskan 1950/51",1950-09-10,6,"Helsingborgs IF","Örebro SK",4,0,9150
"Allsvenskan 1950/51",1950-09-10,6,"Kalmar FF","Djurgårdens IF",0,1,6224
