leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1953/54",1953-08-02,1,AIK,"Degerfors IF",1,2,8936
"Allsvenskan 1953/54",1953-08-02,1,"IF Elfsborg","Helsingborgs IF",0,3,7383
"Allsvenskan 1953/54",1953-08-02,1,GAIS,"Jönköpings Södra IF",1,6,12567
"Allsvenskan 1953/54",1953-08-02,1,"Kalmar FF","IFK Göteborg",2,1,9910
"Allsvenskan 1953/54",1953-08-02,1,"Malmö FF","Djurgårdens IF",2,0,17667
"Allsvenskan 1953/54",1953-08-02,1,"Sandvikens IF","IFK Norrköping",0,0,10702
"Allsvenskan 1953/54",1953-08-09,2,"Degerfors IF","Malmö FF",2,2,9217
"Allsvenskan 1953/54",1953-08-09,2,"Djurgårdens IF",GAIS,2,2,14040
"Allsvenskan 1953/54",1953-08-09,2,"IFK Göteborg","Sandvikens IF",0,1,13656
"Allsvenskan 1953/54",1953-08-09,2,"Helsingborgs IF","Kalmar FF",5,0,9742
"Allsvenskan 1953/54",1953-08-09,2,"Jönköpings Södra IF","IF Elfsborg",3,0,6643
"Allsvenskan 1953/54",1953-08-09,2,"IFK Norrköping",AIK,4,1,9615
"Allsvenskan 1953/54",1953-08-12,3,AIK,"Sandvikens IF",1,3,15829
"Allsvenskan 1953/54",1953-08-12,3,"Degerfors IF","Djurgårdens IF",0,0,7381
"Allsvenskan 1953/54",1953-08-12,3,"IF Elfsborg","IFK Göteborg",1,0,6574
"Allsvenskan 1953/54",1953-08-12,3,GAIS,"Helsingborgs IF",2,3,13899
"Allsvenskan 1953/54",1953-08-12,3,"Kalmar FF","IFK Norrköping",3,3,10915
"Allsvenskan 1953/54",1953-08-12,3,"Malmö FF","Jönköpings Södra IF",1,2,17544
"Allsvenskan 1953/54",1953-08-21,4,"Djurgårdens IF",AIK,2,3,24805
"Allsvenskan 1953/54",1953-08-21,4,"IFK Göteborg",GAIS,1,2,21565
"Allsvenskan 1953/54",1953-08-21,4,"Malmö FF","Helsingborgs IF",1,2,20776
"Allsvenskan 1953/54",1953-08-23,4,"Jönköpings Södra IF","Degerfors IF",0,0,8181
