leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1929/30",1929-08-04,1,AIK,"Stattena IF",6,0,12549
"Allsvenskan 1929/30",1929-08-04,1,"IFK Göteborg","Landskrona BoIS",1,5,4340
"Allsvenskan 1929/30",1929-08-04,1,"Helsingborgs IF","IF Elfsborg",6,2,4609
"Allsvenskan 1929/30",1929-08-04,1,"IFK Malmö","IK Sleipner",2,5,5552
"Allsvenskan 1929/30",1929-08-04,1,"IFK Norrköping","Örgryte IS",5,3,3309
"Allsvenskan 1929/30",1929-08-04,1,"Sandvikens IF",GAIS,4,2,3110
"Allsvenskan 1929/30",1929-08-11,2,"IF Elfsborg","Örgryte IS",4,0,4180
"Allsvenskan 1929/30",1929-08-11,2,GAIS,"IK Sleipner",0,2,5342
"Allsvenskan 1929/30",1929-08-11,2,"Landskrona BoIS","IFK Göteborg",0,5,2219
"Allsvenskan 1929/30",1929-08-11,2,"IFK Malmö","IFK Norrköping",4,1,3796
"Allsvenskan 1929/30",1929-08-11,2,"Sandvikens IF","Helsingborgs IF",2,5,7228
"Allsvenskan 1929/30",1929-08-11,2,"Stattena IF",AIK,0,5,4620
"Allsvenskan 1929/30",1929-08-07,3,"Stattena IF","Helsingborgs IF",0,2,4082
"Allsvenskan 1929/30",1929-08-18,3,"Helsingborgs IF",AIK,5,0,12683
"Allsvenskan 1929/30",1929-08-18,3,"IFK Malmö","IFK Göteborg",0,0,5195
"Allsvenskan 1929/30",1929-08-18,3,"IFK Norrköping","Stattena IF",2,3,2659
"Allsvenskan 1929/30",1929-08-18,3,"Sandvikens IF","IF Elfsborg",4,1,2120
"Allsvenskan 1929/30",1929-08-18,3,"Örgryte IS","Landskrona BoIS",5,3,6098
"Allsvenskan 1929/30",1929-08-25,4,"IF Elfsborg","Sandvikens IF",4,1,4658
"Allsvenskan 1929/30",1929-08-25,4,"IFK Göteborg","IFK Norrköping",4,0,6664
"Allsvenskan 1929/30",1929-08-25,4,"Landskrona BoIS",AIK,1,3,2440
"Allsvenskan 1929/30",1929-08-25,4,"IK Sleipner",GAIS,0,6,5097
"Allsvenskan 1929/30",1929-08-25,4,"Stattena IF","Örgryte IS",2,6,3298
"Allsvenskan 1929/30",1929-09-01,5,AIK,"IK Sleipner",3,1,18620
"Allsvenskan 1929/30",1929-09-01,5,GAIS,"Stattena IF",3,1,6369
"Allsvenskan 1929/30",1929-09-01,5,"Helsingborgs IF","IFK Göteborg",2,2,7082
"Allsvenskan 1929/30",1929-09-01,5,"IFK Malmö","IF Elfsborg",1,1,4862
"Allsvenskan 1929/30",1929-09-01,5,"IFK Norrköping","Landskrona BoIS",1,2,2902
"Allsvenskan 1929/30",1929-09-01,5,"Sandvikens IF","Örgryte IS",1,6,5375
"Allsvenskan 1929/30",1929-09-08,6,"Landskrona BoIS",GAIS,1,1,2023
"Allsvenskan 1929/30",1929-09-08,6,"Sandvikens IF","IFK Malmö",4,1,2195
"Allsvenskan 1929/30",1929-09-08,6,"IK Sleipner","Helsingborgs IF",1,1,7330
"Allsvenskan 1929/30",1929-09-08,6,"Stattena IF","IFK Norrköping",1,2,2035
"Allsvenskan 1929/30",1929-09-08,6,"Örgryte IS",AIK,2,1,16996
"Allsvenskan 1929/30",1929-09-15,7,AIK,"Landskrona BoIS",5,1,15456
"Allsvenskan 1929/30",1929-09-15,7,"IF Elfsborg","Helsingborgs IF",3,4,6760
"Allsvenskan 1929/30",1929-09-15,7,"IFK Göteborg","Sandvikens IF",6,0,10913
"Allsvenskan 1929/30",1929-09-15,7,"IFK Norrköping",GAIS,1,4,3539
"Allsvenskan 1929/30",1929-09-15,7,"Stattena IF","IK Sleipner",3,4,2206
"Allsvenskan 1929/30",1929-10-06,7,"Örgryte IS","IFK Malmö",2,3,8318
"Allsvenskan 1929/30",1929-08-09,8,GAIS,"IFK Göteborg",1,1,5514
"Allsvenskan 1929/30",1929-09-22,8,GAIS,"IF Elfsborg",6,4,9653
"Allsvenskan 1929/30",1929-09-22,8,"Helsingborgs IF","IFK Norrköping ",11,0,3952
"Allsvenskan 1929/30",1929-09-22,8,"Landskrona BoIS","Stattena IF",4,1,1130
"Allsvenskan 1929/30",1929-09-22,8,"IFK Malmö","Örgryte IS",4,6,5213
"Allsvenskan 1929/30",1929-09-22,8,"IK Sleipner",AIK,1,1,7683
"Allsvenskan 1929/30",1929-08-16,9,"Örgryte IS",GAIS,0,1,6141
"Allsvenskan 1929/30",1929-08-21,9,"Stattena IF","IFK Malmö",4,3,2300
