leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1930/31",1930-08-03,1,"IF Elfsborg",AIK,2,3,4462
"Allsvenskan 1930/31",1930-08-03,1,"IFK Eskilstuna","IFK Göteborg",7,1,3937
"Allsvenskan 1930/31",1930-08-03,1,"Helsingborgs IF","Redbergslids IK",1,2,4701
"Allsvenskan 1930/31",1930-08-03,1,"Landskrona BoIS",GAIS,2,1,2140
"Allsvenskan 1930/31",1930-08-03,1,"Sandvikens IF","IK Sleipner",3,1,2408
"Allsvenskan 1930/31",1930-08-03,1,"Örgryte IS","IFK Malmö",1,2,5803
"Allsvenskan 1930/31",1930-08-10,2,"IFK Eskilstuna","IK Sleipner",2,6,4502
"Allsvenskan 1930/31",1930-08-10,2,"Landskrona BoIS","IF Elfsborg",2,2,2146
"Allsvenskan 1930/31",1930-08-10,2,"Redbergslids IK",AIK,0,3,13849
"Allsvenskan 1930/31",1930-08-10,2,"Sandvikens IF","Helsingborgs IF",3,5,4154
"Allsvenskan 1930/31",1930-08-13,2,GAIS,"Örgryte IS",2,2,3606
"Allsvenskan 1930/31",1930-08-31,2,"IFK Malmö","IFK Göteborg",3,1,7303
"Allsvenskan 1930/31",1930-08-15,3,"IFK Göteborg","Redbergslids IK",1,1,9912
"Allsvenskan 1930/31",1930-08-17,3,AIK,"Sandvikens IF",2,1,11629
"Allsvenskan 1930/31",1930-08-17,3,GAIS,"Landskrona BoIS",5,3,6756
"Allsvenskan 1930/31",1930-08-17,3,"Helsingborgs IF","IFK Eskilstuna",2,3,4967
"Allsvenskan 1930/31",1930-08-17,3,"IFK Malmö","IK Sleipner",2,0,6358
"Allsvenskan 1930/31",1930-08-31,3,"Örgryte IS","IF Elfsborg",2,1,9558
"Allsvenskan 1930/31",1930-08-24,4,"IF Elfsborg","Redbergslids IK",7,1,4542
"Allsvenskan 1930/31",1930-08-24,4,"IFK Eskilstuna",AIK,4,2,7736
"Allsvenskan 1930/31",1930-08-24,4,"IFK Göteborg","Sandvikens IF",0,0,9935
"Allsvenskan 1930/31",1930-08-24,4,"IFK Malmö","Örgryte IS",2,2,5957
"Allsvenskan 1930/31",1930-08-24,4,"IK Sleipner","Helsingborgs IF",1,2,8084
"Allsvenskan 1930/31",1930-08-31,4,"IK Sleipner","Sandvikens IF",3,3,5530
