leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1938/39",1938-07-31,1,AIK,"Gårda BK",3,2,11576
"Allsvenskan 1938/39",1938-07-31,1,"IK Brage","Örgryte IS",2,2,5168
"Allsvenskan 1938/39",1938-07-31,1,"Degerfors IF","IK Sleipner",1,3,6517
"Allsvenskan 1938/39",1938-07-31,1,"Hallstahammars SK","Landskrona BoIS",1,3,4000
"Allsvenskan 1938/39",1938-07-31,1,"Helsingborgs IF","IF Elfsborg",1,2,5093
"Allsvenskan 1938/39",1938-07-31,1,"Sandvikens IF","Malmö FF",1,2,2810
"Allsvenskan 1938/39",1938-08-14,2,"IF Elfsborg","Gårda BK",1,1,4761
"Allsvenskan 1938/39",1938-08-14,2,"Hallstahammars SK","Helsingborgs IF",1,0,3382
"Allsvenskan 1938/39",1938-08-14,2,"Landskrona BoIS","IK Brage",1,1,3457
"Allsvenskan 1938/39",1938-08-14,2,"Malmö FF",AIK,2,3,11960
"Allsvenskan 1938/39",1938-08-14,2,"IK Sleipner","Sandvikens IF",2,1,5010
"Allsvenskan 1938/39",1938-08-14,2,"Örgryte IS","Degerfors IF",1,0,4822
"Allsvenskan 1938/39",1938-08-19,3,"Gårda BK","Örgryte IS",3,0,3296
"Allsvenskan 1938/39",1938-08-21,3,AIK,"IF Elfsborg",4,3,13446
"Allsvenskan 1938/39",1938-08-21,3,"IK Brage","Hallstahammars SK",1,1,4662
"Allsvenskan 1938/39",1938-08-21,3,"Degerfors IF","Malmö FF",3,0,3873
"Allsvenskan 1938/39",1938-08-21,3,"Helsingborgs IF","IK Sleipner",4,1,6193
"Allsvenskan 1938/39",1938-08-21,3,"Sandvikens IF","Landskrona BoIS",1,2,3195
"Allsvenskan 1938/39",1938-08-28,4,"IF Elfsborg","Degerfors IF",10,1,6444
"Allsvenskan 1938/39",1938-08-28,4,"Gårda BK","Sandvikens IF",3,2,5879
"Allsvenskan 1938/39",1938-08-28,4,"Hallstahammars SK",AIK,3,1,6000
"Allsvenskan 1938/39",1938-08-28,4,"Landskrona BoIS","Helsingborgs IF",1,1,8167
"Allsvenskan 1938/39",1938-08-28,4,"Malmö FF","Örgryte IS",2,0,5753
"Allsvenskan 1938/39",1938-08-28,4,"IK Sleipner","IK Brage",6,1,9198
"Allsvenskan 1938/39",1938-09-11,5,AIK,"IK Sleipner",2,0,11996
"Allsvenskan 1938/39",1938-09-11,5,"IK Brage","Gårda BK",3,2,5978
"Allsvenskan 1938/39",1938-09-11,5,"Degerfors IF","Landskrona BoIS",5,0,4700
"Allsvenskan 1938/39",1938-09-11,5,"IF Elfsborg","Örgryte IS",1,0,4664
"Allsvenskan 1938/39",1938-09-11,5,"Helsingborgs IF","Malmö FF",2,1,7052
"Allsvenskan 1938/39",1938-09-11,5,"Sandvikens IF","Hallstahammars SK",2,0,3200
"Allsvenskan 1938/39",1938-09-18,6,"Degerfors IF","Sandvikens IF",4,3,3991
"Allsvenskan 1938/39",1938-09-18,6,"Hallstahammars SK","IK Brage",3,0,4000
"Allsvenskan 1938/39",1938-09-18,6,"Helsingborgs IF",AIK,1,1,8251
"Allsvenskan 1938/39",1938-09-18,6,"Landskrona BoIS","Gårda BK",2,1,2665
"Allsvenskan 1938/39",1938-09-18,6,"IK Sleipner","IF Elfsborg",2,4,6895
"Allsvenskan 1938/39",1938-09-18,6,"Örgryte IS","Malmö FF",5,1,3474
"Allsvenskan 1938/39",1938-09-25,7,AIK,"Helsingborgs IF",2,3,16177
"Allsvenskan 1938/39",1938-09-25,7,"IK Brage","Degerfors IF",2,2,4800
"Allsvenskan 1938/39",1938-09-25,7,"IF Elfsborg","Landskrona BoIS",4,1,9151
"Allsvenskan 1938/39",1938-09-25,7,"Gårda BK","IK Sleipner",4,1,7723
"Allsvenskan 1938/39",1938-09-25,7,"Malmö FF","Hallstahammars SK",2,0,8745
"Allsvenskan 1938/39",1938-09-25,7,"Sandvikens IF","Örgryte IS",2,0,3008
"Allsvenskan 1938/39",1938-10-09,8,"Degerfors IF","IK Brage",1,2,6276
"Allsvenskan 1938/39",1938-10-09,8,"IF Elfsborg","Hallstahammars SK",4,1,5194
"Allsvenskan 1938/39",1938-10-09,8,"Helsingborgs IF","Gårda BK",0,2,3644
"Allsvenskan 1938/39",1938-10-09,8,"Landskrona BoIS","Sandvikens IF",4,0,1212
"Allsvenskan 1938/39",1938-10-09,8,"IK Sleipner","Malmö FF",2,3,5858
"Allsvenskan 1938/39",1938-10-09,8,"Örgryte IS",AIK,3,1,12654
"Allsvenskan 1938/39",1938-10-16,9,AIK,"Degerfors IF",2,3,17245
"Allsvenskan 1938/39",1938-10-16,9,"IK Brage","IF Elfsborg",0,1,7427
"Allsvenskan 1938/39",1938-10-16,9,"Gårda BK","Malmö FF",2,2,12865
"Allsvenskan 1938/39",1938-10-16,9,"Hallstahammars SK","Örgryte IS",1,6,4200
"Allsvenskan 1938/39",1938-10-16,9,"Landskrona BoIS","IK Sleipner",0,2,3247
"Allsvenskan 1938/39",1938-10-16,9,"Sandvikens IF","Helsingborgs IF",4,0,4016
"Allsvenskan 1938/39",1938-10-23,10,"Degerfors IF","Hallstahammars SK",3,1,4500
"Allsvenskan 1938/39",1938-10-23,10,"IF Elfsborg",AIK,2,1,11702
"Allsvenskan 1938/39",1938-10-23,10,"Helsingborgs IF","IK Brage",0,0,5742
"Allsvenskan 1938/39",1938-10-23,10,"Malmö FF","Landskrona BoIS",1,1,9996
"Allsvenskan 1938/39",1938-10-23,10,"IK Sleipner","Gårda BK",3,0,7035
"Allsvenskan 1938/39",1938-10-23,10,"Örgryte IS","Sandvikens IF",2,4,10063
"Allsvenskan 1938/39",1938-10-30,11,AIK,"Landskrona BoIS",7,0,14066
"Allsvenskan 1938/39",1938-10-30,11,"IK Brage","Malmö FF",0,1,4097
"Allsvenskan 1938/39",1938-10-30,11,"Degerfors IF","Örgryte IS",4,3,6606
"Allsvenskan 1938/39",1938-10-30,11,"Gårda BK","Helsingborgs IF",2,2,8666
"Allsvenskan 1938/39",1938-10-30,11,"Hallstahammars SK","IK Sleipner",2,2,4000
"Allsvenskan 1938/39",1938-10-30,11,"Sandvikens IF","IF Elfsborg",0,0,5992
"Allsvenskan 1938/39",1938-08-07,12,"Landskrona BoIS","Hallstahammars SK",2,0,2336
"Allsvenskan 1938/39",1938-11-06,12,"IF Elfsborg","Helsingborgs IF",3,2,5580
"Allsvenskan 1938/39",1938-11-06,12,"Malmö FF","Sandvikens IF",1,1,6242
"Allsvenskan 1938/39",1938-11-06,12,"IK Sleipner","Degerfors IF",2,4,8261
"Allsvenskan 1938/39",1938-11-06,12,"Örgryte IS","IK Brage",3,3,5325
"Allsvenskan 1938/39",1938-11-13,12,"Gårda BK",AIK,0,1,12345
"Allsvenskan 1938/39",1938-11-13,13,"Sandvikens IF","IK Brage",1,0,4801
"Allsvenskan 1938/39",1938-11-20,13,"Malmö FF","Gårda BK",1,1,7846
"Allsvenskan 1938/39",1938-11-06,14,"Landskrona BoIS",AIK,0,4,1736
"Allsvenskan 1938/39",1938-08-24,15,"Örgryte IS","IF Elfsborg",0,3,4483
"Allsvenskan 1938/39",1938-09-04,19,"Helsingborgs IF","Degerfors IF",3,1,6442
"Allsvenskan 1938/39",1938-11-13,19,"IK Sleipner","Hallstahammars SK",4,2,4143
"Allsvenskan 1938/39",1939-04-02,13,"Örgryte IS","Landskrona BoIS",2,0,5664
"Allsvenskan 1938/39",1939-05-14,13,"IF Elfsborg","IK Sleipner",3,3,5701
"Allsvenskan 1938/39",1939-05-14,13,"Helsingborgs IF","Hallstahammars SK",2,0,7646
"Allsvenskan 1938/39",1939-05-18,13,"Degerfors IF",AIK,0,4,6880
"Allsvenskan 1938/39",1939-04-02,14,"Malmö FF","Helsingborgs IF",3,0,8554
"Allsvenskan 1938/39",1939-04-10,14,"IF Elfsborg","IK Brage",4,1,6417
"Allsvenskan 1938/39",1939-04-26,14,"Örgryte IS","Gårda BK",0,0,5304
"Allsvenskan 1938/39",1939-04-30,14,"Sandvikens IF","IK Sleipner",3,1,3579
"Allsvenskan 1938/39",1939-05-07,14,"Hallstahammars SK","Degerfors IF",1,2,3700
"Allsvenskan 1938/39",1939-04-10,15,"Gårda BK","Degerfors IF",2,1,6511
"Allsvenskan 1938/39",1939-04-10,15,"Helsingborgs IF","Sandvikens IF",0,1,5327
"Allsvenskan 1938/39",1939-04-10,15,"IK Sleipner","Landskrona BoIS",1,1,6628
"Allsvenskan 1938/39",1939-04-30,15,AIK,"IK Brage",0,0,20212
"Allsvenskan 1938/39",1939-05-18,15,"Hallstahammars SK","Malmö FF",1,1,958
"Allsvenskan 1938/39",1939-04-16,16,AIK,"Örgryte IS",4,3,11542
"Allsvenskan 1938/39",1939-04-16,16,"Hallstahammars SK","Sandvikens IF",2,1,3500
"Allsvenskan 1938/39",1939-04-16,16,"Landskrona BoIS","Degerfors IF",2,0,2524
"Allsvenskan 1938/39",1939-04-16,16,"Malmö FF","IF Elfsborg",0,0,11264
"Allsvenskan 1938/39",1939-04-16,16,"IK Sleipner","Helsingborgs IF",0,0,6057
"Allsvenskan 1938/39",1939-05-14,16,"Gårda BK","IK Brage",2,2,7034
"Allsvenskan 1938/39",1939-04-23,17,"Degerfors IF","Gårda BK",1,2,4500
"Allsvenskan 1938/39",1939-04-23,17,"Hallstahammars SK","IF Elfsborg",1,7,5515
"Allsvenskan 1938/39",1939-04-23,17,"Helsingborgs IF","Örgryte IS",5,0,4129
"Allsvenskan 1938/39",1939-04-23,17,"Landskrona BoIS","Malmö FF",0,0,3614
"Allsvenskan 1938/39",1939-04-23,17,"Sandvikens IF",AIK,2,0,2650
"Allsvenskan 1938/39",1939-05-18,17,"IK Brage","IK Sleipner",3,2,4494
"Allsvenskan 1938/39",1939-04-30,18,"Malmö FF","Degerfors IF",2,0,9140
"Allsvenskan 1938/39",1939-04-30,18,"Örgryte IS","Hallstahammars SK",2,0,7986
"Allsvenskan 1938/39",1939-05-07,18,"IK Brage","Helsingborgs IF",1,2,5000
"Allsvenskan 1938/39",1939-05-07,18,"IF Elfsborg","Sandvikens IF",2,1,8074
"Allsvenskan 1938/39",1939-05-07,18,"Gårda BK","Landskrona BoIS",1,2,4473
"Allsvenskan 1938/39",1939-05-07,18,"IK Sleipner",AIK,2,1,9358
"Allsvenskan 1938/39",1939-05-12,19,"IK Brage","Sandvikens IF",3,1,4500
"Allsvenskan 1938/39",1939-05-14,19,AIK,"Malmö FF",2,0,9796
"Allsvenskan 1938/39",1939-05-18,19,"Gårda BK","IF Elfsborg",0,5,3773
"Allsvenskan 1938/39",1939-05-18,19,"Landskrona BoIS","Örgryte IS",3,2,2997
"Allsvenskan 1938/39",1939-05-21,20,AIK,"Hallstahammars SK",2,2,5812
"Allsvenskan 1938/39",1939-05-21,20,"IK Brage","Landskrona BoIS",1,1,6273
"Allsvenskan 1938/39",1939-05-21,20,"Degerfors IF","IF Elfsborg",1,4,7410
"Allsvenskan 1938/39",1939-05-21,20,"Malmö FF","IK Sleipner",2,0,8810
"Allsvenskan 1938/39",1939-05-21,20,"Sandvikens IF","Gårda BK",1,4,2173
"Allsvenskan 1938/39",1939-05-21,20,"Örgryte IS","Helsingborgs IF",2,0,7062
"Allsvenskan 1938/39",1939-05-29,21,"IK Brage",AIK,3,1,11500
"Allsvenskan 1938/39",1939-05-29,21,"IF Elfsborg","Malmö FF",1,2,5701
