leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1936/37",1936-07-31,1,"Gårda BK","IFK Göteborg",1,1,3821
"Allsvenskan 1936/37",1936-08-02,1,"Landskrona BoIS","Djurgårdens IF",3,0,3845
"Allsvenskan 1936/37",1936-09-13,1,"IF Elfsborg","IK Sleipner",3,4,6300
"Allsvenskan 1936/37",1936-09-13,1,"Malmö FF",AIK,3,0,13813
"Allsvenskan 1936/37",1936-10-11,1,"IFK Norrköping","Sandvikens IF",0,3,3882
"Allsvenskan 1936/37",1936-11-22,1,GAIS,"Örgryte IS",0,4,3525
"Allsvenskan 1936/37",1936-08-09,2,"Djurgårdens IF","Gårda BK",1,2,9000
"Allsvenskan 1936/37",1936-08-09,2,"IFK Göteborg","Sandvikens IF",1,3,4853
"Allsvenskan 1936/37",1936-08-09,2,"Malmö FF","IF Elfsborg",2,1,7943
"Allsvenskan 1936/37",1936-08-09,2,"IK Sleipner","Landskrona BoIS",2,0,5600
"Allsvenskan 1936/37",1936-09-20,2,"Sandvikens IF","Djurgårdens IF",3,1,2800
"Allsvenskan 1936/37",1936-10-25,2,GAIS,AIK,1,3,4841
"Allsvenskan 1936/37",1936-08-16,3,"Djurgårdens IF","Örgryte IS",2,2,7000
"Allsvenskan 1936/37",1936-08-16,3,"IF Elfsborg","Gårda BK",3,2,3832
"Allsvenskan 1936/37",1936-08-16,3,GAIS,"IK Sleipner",0,2,3079
"Allsvenskan 1936/37",1936-08-16,3,"Landskrona BoIS","IFK Göteborg",1,2,3021
"Allsvenskan 1936/37",1936-08-16,3,"IFK Norrköping","Malmö FF",2,5,3526
"Allsvenskan 1936/37",1936-08-16,3,"Sandvikens IF",AIK,2,5,9234
"Allsvenskan 1936/37",1936-08-21,4,"IFK Göteborg","Gårda BK",0,0,4892
"Allsvenskan 1936/37",1936-08-23,4,"Djurgårdens IF","Sandvikens IF",1,4,8000
"Allsvenskan 1936/37",1936-08-23,4,"IF Elfsborg","Malmö FF",3,1,5357
"Allsvenskan 1936/37",1936-08-23,4,"Landskrona BoIS",AIK,1,5,2978
"Allsvenskan 1936/37",1936-08-23,4,"IK Sleipner",GAIS,3,2,6078
"Allsvenskan 1936/37",1936-08-23,4,"Örgryte IS","IFK Norrköping",1,1,3773
"Allsvenskan 1936/37",1936-08-28,5,"IFK Göteborg","IF Elfsborg",2,1,9832
"Allsvenskan 1936/37",1936-08-30,5,"Gårda BK",AIK,3,1,9770
"Allsvenskan 1936/37",1936-08-30,5,"Malmö FF","Örgryte IS",2,1,8200
"Allsvenskan 1936/37",1936-08-30,5,"IFK Norrköping","Landskrona BoIS",1,2,2920
"Allsvenskan 1936/37",1936-08-30,5,"Sandvikens IF","IK Sleipner",2,4,3900
"Allsvenskan 1936/37",1936-10-04,5,GAIS,"Djurgårdens IF",2,1,4114
"Allsvenskan 1936/37",1936-09-06,6,AIK,"IFK Norrköping",3,0,14000
"Allsvenskan 1936/37",1936-09-06,6,"IFK Göteborg",GAIS,0,3,8750
"Allsvenskan 1936/37",1936-09-06,6,"Landskrona BoIS","Sandvikens IF",1,0,2425
"Allsvenskan 1936/37",1936-09-06,6,"IK Sleipner","IF Elfsborg",1,3,10865
"Allsvenskan 1936/37",1936-09-06,6,"Örgryte IS","Gårda BK",3,2,8750
"Allsvenskan 1936/37",1936-11-08,6,"IF Elfsborg","IFK Göteborg",0,1,5086
"Allsvenskan 1936/37",1936-09-20,7,"Gårda BK","Landskrona BoIS",0,6,7677
"Allsvenskan 1936/37",1936-09-20,7,"IFK Göteborg","IFK Norrköping",1,1,7677
"Allsvenskan 1936/37",1936-10-25,7,"Djurgårdens IF","IF Elfsborg",5,3,9374
"Allsvenskan 1936/37",1936-10-25,7,"Malmö FF","IK Sleipner",1,1,10061
"Allsvenskan 1936/37",1936-08-14,8,"Gårda BK",GAIS,3,1,4046
"Allsvenskan 1936/37",1936-09-13,8,"IFK Norrköping","Djurgårdens IF",3,1,3842
"Allsvenskan 1936/37",1936-10-04,8,AIK,"IFK Göteborg",3,4,7000
"Allsvenskan 1936/37",1936-10-04,8,"Landskrona BoIS","IF Elfsborg",2,0,2958
"Allsvenskan 1936/37",1936-10-04,8,"IK Sleipner","Örgryte IS",1,4,6969
"Allsvenskan 1936/37",1936-11-22,8,"Sandvikens IF","Malmö FF",2,0,2900
"Allsvenskan 1936/37",1936-08-14,9,AIK,"Djurgårdens IF",4,1,16000
"Allsvenskan 1936/37",1936-10-11,9,"Landskrona BoIS","IK Sleipner",1,3,2696
"Allsvenskan 1936/37",1936-10-11,9,"Malmö FF",GAIS,0,0,8940
"Allsvenskan 1936/37",1936-10-11,9,"Örgryte IS","IF Elfsborg",1,1,9700
"Allsvenskan 1936/37",1936-10-25,9,"IFK Norrköping","Gårda BK",1,1,3202
"Allsvenskan 1936/37",1936-08-21,10,"Malmö FF","Landskrona BoIS",3,1,7955
"Allsvenskan 1936/37",1936-10-18,10,AIK,GAIS,4,0,13000
"Allsvenskan 1936/37",1936-10-18,10,"IF Elfsborg","IFK Norrköping",3,1,3163
"Allsvenskan 1936/37",1936-10-18,10,"IFK Göteborg","Djurgårdens IF",2,1,6603
"Allsvenskan 1936/37",1936-10-18,10,"Sandvikens IF","Örgryte IS",3,2,2200
"Allsvenskan 1936/37",1936-10-18,10,"IK Sleipner","Gårda BK",4,2,6413
"Allsvenskan 1936/37",1936-11-01,11,AIK,"IK Sleipner",4,1,19937
"Allsvenskan 1936/37",1936-11-01,11,"IF Elfsborg","Örgryte IS",5,0,3972
"Allsvenskan 1936/37",1936-11-01,11,"Gårda BK","Sandvikens IF",2,2,5582
"Allsvenskan 1936/37",1936-11-01,11,"Landskrona BoIS",GAIS,0,2,1712
