leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1935/36",1935-07-28,1,"IFK Eskilstuna","IK Sleipner",1,1,4000
"Allsvenskan 1935/36",1935-07-28,1,"Gårda BK",AIK,1,3,11860
"Allsvenskan 1935/36",1935-07-28,1,"Halmstads BK","IF Elfsborg",1,2,6988
"Allsvenskan 1935/36",1935-07-28,1,"Landskrona BoIS",GAIS,1,1,2967
"Allsvenskan 1935/36",1935-07-28,1,"IFK Norrköping","Örgryte IS",5,1,4639
"Allsvenskan 1935/36",1935-07-28,1,"Sandvikens IF","IFK Göteborg",1,1,2100
"Allsvenskan 1935/36",1935-08-02,2,GAIS,"IFK Göteborg",0,5,8356
"Allsvenskan 1935/36",1935-08-04,2,AIK,"Landskrona BoIS",4,2,16000
"Allsvenskan 1935/36",1935-08-04,2,"Halmstads BK","IFK Norrköping",1,4,4926
"Allsvenskan 1935/36",1935-08-04,2,"IK Sleipner","IF Elfsborg",5,3,7364
"Allsvenskan 1935/36",1935-08-04,2,"Örgryte IS","IFK Eskilstuna",4,2,4345
"Allsvenskan 1935/36",1935-08-14,2,"IFK Norrköping","IK Sleipner",2,3,13179
"Allsvenskan 1935/36",1935-08-11,3,"IF Elfsborg","IK Sleipner",4,2,5838
"Allsvenskan 1935/36",1935-08-11,3,"IFK Eskilstuna","Landskrona BoIS",2,5,3800
"Allsvenskan 1935/36",1935-08-11,3,GAIS,"Halmstads BK",2,2,3550
"Allsvenskan 1935/36",1935-08-11,3,"IFK Norrköping","Gårda BK",2,2,6201
"Allsvenskan 1935/36",1935-08-11,3,"Sandvikens IF",AIK,3,3,7300
"Allsvenskan 1935/36",1935-08-16,3,"Örgryte IS","IFK Göteborg",1,3,9501
"Allsvenskan 1935/36",1935-08-18,4,AIK,"IFK Norrköping",5,2,12000
"Allsvenskan 1935/36",1935-08-18,4,"IFK Göteborg","IFK Eskilstuna",4,1,5944
"Allsvenskan 1935/36",1935-08-18,4,"Halmstads BK",GAIS,1,1,3490
"Allsvenskan 1935/36",1935-08-18,4,"Sandvikens IF","IF Elfsborg",2,1,5000
"Allsvenskan 1935/36",1935-08-18,4,"IK Sleipner","Landskrona BoIS",3,3,5252
"Allsvenskan 1935/36",1935-08-23,4,"Gårda BK","Örgryte IS",2,0,6765
"Allsvenskan 1935/36",1935-08-25,5,"IFK Eskilstuna","IFK Göteborg",2,5,4900
"Allsvenskan 1935/36",1935-08-25,5,GAIS,"IF Elfsborg",1,2,6888
"Allsvenskan 1935/36",1935-08-25,5,"Halmstads BK","Gårda BK",0,1,3700
"Allsvenskan 1935/36",1935-08-25,5,"Landskrona BoIS",AIK,3,2,5412
"Allsvenskan 1935/36",1935-08-25,5,"IK Sleipner","Sandvikens IF",1,0,6769
"Allsvenskan 1935/36",1935-08-25,5,"Örgryte IS","IFK Norrköping",4,3,6888
"Allsvenskan 1935/36",1935-09-08,6,"IF Elfsborg","Landskrona BoIS",3,0,5445
"Allsvenskan 1935/36",1935-09-08,6,"IFK Eskilstuna",AIK,1,3,9575
"Allsvenskan 1935/36",1935-09-08,6,GAIS,"Sandvikens IF",1,1,7428
"Allsvenskan 1935/36",1935-09-08,6,"Gårda BK","IK Sleipner",2,1,7428
"Allsvenskan 1935/36",1935-09-08,6,"IFK Norrköping","Halmstads BK",2,2,3250
"Allsvenskan 1935/36",1935-09-15,7,AIK,"IFK Eskilstuna",3,2,17000
"Allsvenskan 1935/36",1935-09-15,7,"IF Elfsborg","IFK Norrköping",1,1,5842
"Allsvenskan 1935/36",1935-09-15,7,"IFK Göteborg","IK Sleipner",0,4,8502
"Allsvenskan 1935/36",1935-09-15,7,"Halmstads BK","Örgryte IS",2,2,3068
"Allsvenskan 1935/36",1935-09-15,7,"Landskrona BoIS","Gårda BK",1,0,4144
"Allsvenskan 1935/36",1935-09-15,7,"Sandvikens IF",GAIS,4,3,3900
"Allsvenskan 1935/36",1935-08-07,8,"IFK Göteborg","Gårda BK",0,0,10014
"Allsvenskan 1935/36",1935-09-29,8,"Halmstads BK",AIK,2,1,4240
"Allsvenskan 1935/36",1935-09-29,8,"Landskrona BoIS","IFK Eskilstuna",6,2,2611
"Allsvenskan 1935/36",1935-09-29,8,"IFK Norrköping",GAIS,1,0,4302
"Allsvenskan 1935/36",1935-11-10,8,"Örgryte IS","IK Sleipner",4,1,5395
"Allsvenskan 1935/36",1935-10-06,9,AIK,"Sandvikens IF",4,4,19000
"Allsvenskan 1935/36",1935-10-06,9,"IFK Eskilstuna","Halmstads BK",3,2,3900
"Allsvenskan 1935/36",1935-10-06,9,"Gårda BK","IF Elfsborg",3,2,13914
