leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1932/33",1932-07-31,1,"IF Elfsborg","Helsingborgs IF",2,4,4533
"Allsvenskan 1932/33",1932-07-31,1,"IFK Göteborg","IFK Eskilstuna",4,0,7567
"Allsvenskan 1932/33",1932-07-31,1,"IS Halmia",AIK,3,7,11690
"Allsvenskan 1932/33",1932-07-31,1,"Landskrona BoIS","Örgryte IS",1,2,2420
"Allsvenskan 1932/33",1932-07-31,1,"Sandvikens IF","Malmö FF",2,0,3160
"Allsvenskan 1932/33",1932-07-31,1,"IK Sleipner",GAIS,2,6,5335
"Allsvenskan 1932/33",1932-08-07,2,"IF Elfsborg","Sandvikens IF",2,0,3537
"Allsvenskan 1932/33",1932-08-07,2,"IFK Eskilstuna","IFK Göteborg",3,1,3017
"Allsvenskan 1932/33",1932-08-07,2,GAIS,"IS Halmia",2,0,6438
"Allsvenskan 1932/33",1932-08-07,2,"Landskrona BoIS","IK Sleipner",0,3,2304
"Allsvenskan 1932/33",1932-08-07,2,"Malmö FF",AIK,2,1,8973
"Allsvenskan 1932/33",1932-10-02,2,"Örgryte IS","Helsingborgs IF",0,1,11290
"Allsvenskan 1932/33",1932-08-14,3,AIK,"IFK Eskilstuna",2,3,13261
"Allsvenskan 1932/33",1932-08-14,3,"Helsingborgs IF","Landskrona BoIS",3,0,4068
"Allsvenskan 1932/33",1932-08-14,3,"Malmö FF","IS Halmia",2,2,6924
"Allsvenskan 1932/33",1932-08-14,3,"IK Sleipner","Sandvikens IF",4,5,4110
"Allsvenskan 1932/33",1932-08-14,3,"Örgryte IS","IF Elfsborg",3,5,5979
"Allsvenskan 1932/33",1932-08-19,3,GAIS,"IFK Göteborg",2,2,7701
"Allsvenskan 1932/33",1932-08-21,4,AIK,"IF Elfsborg",4,0,14071
"Allsvenskan 1932/33",1932-08-21,4,"IFK Eskilstuna","Malmö FF",3,2,4621
"Allsvenskan 1932/33",1932-08-21,4,"IFK Göteborg","Landskrona BoIS",5,1,6264
"Allsvenskan 1932/33",1932-08-21,4,"IS Halmia",GAIS,1,4,5527
"Allsvenskan 1932/33",1932-08-21,4,"Helsingborgs IF","Örgryte IS",2,2,5751
"Allsvenskan 1932/33",1932-08-21,4,"Sandvikens IF","IK Sleipner",1,1,3608
"Allsvenskan 1932/33",1932-08-28,5,"IF Elfsborg","IS Halmia",4,0,4977
"Allsvenskan 1932/33",1932-08-28,5,"IFK Eskilstuna","Helsingborgs IF",3,3,4430
"Allsvenskan 1932/33",1932-08-28,5,GAIS,"Sandvikens IF",1,3,7437
"Allsvenskan 1932/33",1932-08-28,5,"Landskrona BoIS",AIK,4,2,1476
"Allsvenskan 1932/33",1932-08-28,5,"Malmö FF","IFK Göteborg",0,5,6648
"Allsvenskan 1932/33",1932-08-28,5,"IK Sleipner","Örgryte IS",2,0,5053
"Allsvenskan 1932/33",1932-09-04,6,"IFK Eskilstuna",AIK,5,3,12434
"Allsvenskan 1932/33",1932-09-04,6,"Helsingborgs IF","IS Halmia",6,1,4799
"Allsvenskan 1932/33",1932-09-04,6,"Malmö FF",GAIS,0,4,7246
"Allsvenskan 1932/33",1932-09-04,6,"Sandvikens IF","IFK Göteborg",2,2,5419
"Allsvenskan 1932/33",1932-09-04,6,"IK Sleipner","IF Elfsborg",1,1,5144
"Allsvenskan 1932/33",1932-09-04,6,"Örgryte IS","Landskrona BoIS",3,2,5451
"Allsvenskan 1932/33",1932-09-11,7,"IF Elfsborg","Örgryte IS",2,1,4343
"Allsvenskan 1932/33",1932-09-11,7,"IFK Göteborg","Malmö FF",7,2,7869
"Allsvenskan 1932/33",1932-09-11,7,"IS Halmia","IFK Eskilstuna",2,5,3283
"Allsvenskan 1932/33",1932-09-11,7,"Helsingborgs IF","IK Sleipner",4,2,3738
"Allsvenskan 1932/33",1932-09-11,7,"Landskrona BoIS",GAIS,2,5,1583
"Allsvenskan 1932/33",1932-09-11,7,"Sandvikens IF",AIK,0,2,8551
"Allsvenskan 1932/33",1932-09-18,8,AIK,"IFK Göteborg",6,1,19767
"Allsvenskan 1932/33",1932-09-18,8,GAIS,"IF Elfsborg",5,3,10840
"Allsvenskan 1932/33",1932-09-18,8,"IS Halmia","IK Sleipner",3,0,3298
"Allsvenskan 1932/33",1932-09-18,8,"Helsingborgs IF","IFK Eskilstuna",1,2,6238
"Allsvenskan 1932/33",1932-09-18,8,"Malmö FF","Landskrona BoIS",3,2,7007
"Allsvenskan 1932/33",1932-09-18,8,"Sandvikens IF","Örgryte IS",3,2,2509
"Allsvenskan 1932/33",1932-08-05,9,"Örgryte IS",GAIS,0,2,6319
"Allsvenskan 1932/33",1932-08-10,9,"Malmö FF","Helsingborgs IF",4,2,8219
"Allsvenskan 1932/33",1932-10-02,9,"IF Elfsborg",AIK,0,1,8411
"Allsvenskan 1932/33",1932-10-02,9,"Landskrona BoIS","IFK Eskilstuna",1,3,1986
"Allsvenskan 1932/33",1932-10-02,9,"Sandvikens IF","IS Halmia",3,1,2090
"Allsvenskan 1932/33",1932-10-02,9,"IK Sleipner","IFK Göteborg",2,1,6119
"Allsvenskan 1932/33",1932-10-09,10,AIK,"IK Sleipner",6,1,16581
"Allsvenskan 1932/33",1932-10-09,10,"IFK Eskilstuna","Landskrona BoIS",0,3,5021
"Allsvenskan 1932/33",1932-10-09,10,"IFK Göteborg","IF Elfsborg",2,1,11765
