leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1928/29",1928-08-05,1,"IFK Eskilstuna","IF Elfsborg",2,0,1548
"Allsvenskan 1928/29",1928-08-05,1,"Landskrona BoIS",AIK,2,1,2230
"Allsvenskan 1928/29",1928-08-05,1,"IFK Malmö","Helsingborgs IF",5,1,7109
"Allsvenskan 1928/29",1928-08-05,1,"IK Sleipner","IFK Göteborg",3,4,3067
"Allsvenskan 1928/29",1928-08-05,1,"Westermalms IF",GAIS,2,6,4908
"Allsvenskan 1928/29",1928-08-05,1,"Örgryte IS","IFK Norrköping",5,2,3234
"Allsvenskan 1928/29",1928-08-10,2,GAIS,"Örgryte IS",1,5,5496
"Allsvenskan 1928/29",1928-08-10,2,"IK Sleipner","IFK Norrköping",0,0,2988
"Allsvenskan 1928/29",1928-08-10,2,"Westermalms IF",AIK,4,2,3154
"Allsvenskan 1928/29",1928-08-15,2,"Helsingborgs IF","Landskrona BoIS",5,1,4108
"Allsvenskan 1928/29",1928-09-30,2,"IFK Malmö","IF Elfsborg",3,4,4313
"Allsvenskan 1928/29",1928-08-12,3,AIK,"IK Sleipner",2,5,3917
"Allsvenskan 1928/29",1928-08-12,3,GAIS,"IFK Malmö",3,1,4822
"Allsvenskan 1928/29",1928-08-12,3,"Helsingborgs IF","IF Elfsborg",5,3,3607
"Allsvenskan 1928/29",1928-08-12,3,"Landskrona BoIS","IFK Göteborg",1,2,2036
"Allsvenskan 1928/29",1928-08-12,3,"IFK Norrköping","IFK Eskilstuna",0,2,1958
"Allsvenskan 1928/29",1928-08-19,4,AIK,"Helsingborgs IF",2,3,5875
"Allsvenskan 1928/29",1928-08-19,4,"IF Elfsborg",GAIS,2,2,4137
"Allsvenskan 1928/29",1928-08-19,4,"IFK Eskilstuna","IFK Malmö",0,2,2527
"Allsvenskan 1928/29",1928-08-19,4,"IFK Göteborg","IFK Norrköping",1,0,5236
"Allsvenskan 1928/29",1928-08-19,4,"IK Sleipner","Westermalms IF",2,0,2784
"Allsvenskan 1928/29",1928-08-24,5,"IFK Göteborg",GAIS,3,2,8363
"Allsvenskan 1928/29",1928-08-26,5,"Helsingborgs IF",AIK,2,2,4210
"Allsvenskan 1928/29",1928-08-26,5,"Landskrona BoIS","IFK Eskilstuna",3,1,1968
"Allsvenskan 1928/29",1928-08-26,5,"IFK Malmö","IK Sleipner",2,1,5420
"Allsvenskan 1928/29",1928-08-26,5,"IFK Norrköping","IF Elfsborg",4,0,1885
"Allsvenskan 1928/29",1928-08-26,5,"Örgryte IS","Westermalms IF",6,3,5610
"Allsvenskan 1928/29",1928-09-02,6,"IF Elfsborg","IFK Malmö",0,1,4505
"Allsvenskan 1928/29",1928-09-02,6,"IFK Eskilstuna",AIK,5,1,2443
"Allsvenskan 1928/29",1928-09-02,6,GAIS,"Landskrona BoIS",1,4,4613
"Allsvenskan 1928/29",1928-09-02,6,"Helsingborgs IF","IFK Göteborg",0,0,6208
"Allsvenskan 1928/29",1928-09-02,6,"IK Sleipner","Örgryte IS",4,1,4429
"Allsvenskan 1928/29",1928-09-02,6,"Westermalms IF","IFK Norrköping",1,1,12060
"Allsvenskan 1928/29",1928-09-09,7,AIK,"IFK Norrköping",1,0,2104
"Allsvenskan 1928/29",1928-09-09,7,"IFK Eskilstuna","Westermalms IF",2,0,2733
"Allsvenskan 1928/29",1928-09-09,7,GAIS,"IF Elfsborg",2,2,11755
"Allsvenskan 1928/29",1928-09-09,7,"IFK Göteborg","Landskrona BoIS",4,1,11755
"Allsvenskan 1928/29",1928-09-09,7,"Helsingborgs IF","Örgryte IS",5,1,6862
"Allsvenskan 1928/29",1928-09-09,7,"IK Sleipner","IFK Malmö",1,2,3869
"Allsvenskan 1928/29",1928-09-16,8,"IF Elfsborg",AIK,4,1,3908
"Allsvenskan 1928/29",1928-09-16,8,"Landskrona BoIS","IFK Norrköping",1,1,2017
"Allsvenskan 1928/29",1928-09-16,8,"IFK Malmö","IFK Göteborg",5,2,9499
"Allsvenskan 1928/29",1928-09-16,8,"IK Sleipner",GAIS,2,0,3232
"Allsvenskan 1928/29",1928-09-16,8,"Westermalms IF","IFK Eskilstuna",3,4,2069
"Allsvenskan 1928/29",1928-09-16,8,"Örgryte IS","Helsingborgs IF",3,3,12388
"Allsvenskan 1928/29",1928-09-23,9,AIK,"Örgryte IS",1,4,2941
"Allsvenskan 1928/29",1928-09-23,9,"IF Elfsborg","Westermalms IF",3,0,3617
"Allsvenskan 1928/29",1928-09-23,9,"IFK Eskilstuna","IFK Göteborg",0,2,4413
"Allsvenskan 1928/29",1928-09-23,9,GAIS,"IK Sleipner",6,0,7442
"Allsvenskan 1928/29",1928-09-23,9,"Helsingborgs IF","IFK Malmö",9,2,11556
"Allsvenskan 1928/29",1928-09-23,9,"IFK Norrköping","Landskrona BoIS",0,1,1990
"Allsvenskan 1928/29",1928-10-14,10,"IF Elfsborg","IK Sleipner",1,2,3356
"Allsvenskan 1928/29",1928-10-14,10,"IFK Eskilstuna",GAIS,3,2,2829
"Allsvenskan 1928/29",1928-10-14,10,"IFK Göteborg",AIK,2,1,9905
"Allsvenskan 1928/29",1928-10-14,10,"Landskrona BoIS","IFK Malmö",5,0,5119
"Allsvenskan 1928/29",1928-10-14,10,"IFK Norrköping","Örgryte IS",1,3,2092
"Allsvenskan 1928/29",1928-10-14,10,"Westermalms IF","Helsingborgs IF",2,5,7895
"Allsvenskan 1928/29",1928-10-21,11,AIK,"IFK Göteborg",3,3,8942
"Allsvenskan 1928/29",1928-10-21,11,"Helsingborgs IF","IFK Eskilstuna ",13,1,3912
"Allsvenskan 1928/29",1928-10-21,11,"Landskrona BoIS",GAIS,2,3,2109
"Allsvenskan 1928/29",1928-10-21,11,"IFK Malmö","Westermalms IF",0,1,4687
"Allsvenskan 1928/29",1928-10-21,11,"IFK Norrköping","IK Sleipner",1,1,4289
"Allsvenskan 1928/29",1928-10-21,11,"Örgryte IS","IF Elfsborg",5,4,7981
"Allsvenskan 1928/29",1928-10-28,12,"IF Elfsborg","IFK Göteborg",0,2,4591
"Allsvenskan 1928/29",1928-10-28,12,"IFK Eskilstuna","Örgryte IS",2,5,3123
"Allsvenskan 1928/29",1928-10-28,12,GAIS,AIK,3,2,10884
"Allsvenskan 1928/29",1928-10-28,12,"IFK Malmö","IFK Norrköping",0,0,5177
"Allsvenskan 1928/29",1928-10-28,12,"IK Sleipner","Helsingborgs IF",1,0,4035
"Allsvenskan 1928/29",1928-10-28,12,"Westermalms IF","Landskrona BoIS",2,2,9113
"Allsvenskan 1928/29",1928-11-04,13,AIK,"Landskrona BoIS",4,1,9215
"Allsvenskan 1928/29",1928-11-04,13,"IF Elfsborg","Örgryte IS",1,3,3507
"Allsvenskan 1928/29",1928-11-04,13,"IFK Göteborg","Westermalms IF",8,1,8783
"Allsvenskan 1928/29",1928-11-04,13,"Helsingborgs IF","IFK Norrköping",3,1,3312
"Allsvenskan 1928/29",1928-11-04,13,"IFK Malmö",GAIS,1,0,5901
"Allsvenskan 1928/29",1928-11-04,13,"IK Sleipner","IFK Eskilstuna",7,5,3085
"Allsvenskan 1928/29",1928-09-30,15,"Örgryte IS","IFK Eskilstuna",6,2,4271
"Allsvenskan 1928/29",1928-09-30,15,"Landskrona BoIS","Westermalms IF",2,3,1746
"Allsvenskan 1928/29",1928-08-17,16,"Örgryte IS","IFK Göteborg",2,4,8726
"Allsvenskan 1928/29",1929-05-20,2,"IFK Göteborg","IFK Eskilstuna",4,0,7448
"Allsvenskan 1928/29",1929-05-20,3,"Westermalms IF","Örgryte IS",0,1,9160
"Allsvenskan 1928/29",1929-04-01,4,"Örgryte IS","Landskrona BoIS",4,1,4211
"Allsvenskan 1928/29",1929-04-07,14,"IF Elfsborg","IFK Eskilstuna",5,1,4120
"Allsvenskan 1928/29",1929-04-07,14,"IFK Göteborg","IK Sleipner",6,4,9086
