leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1927/28",1927-07-31,1,"Djurgårdens IF","Stattena IF",3,2,5971
"Allsvenskan 1927/28",1927-07-31,1,"IF Elfsborg",AIK,2,1,3093
"Allsvenskan 1927/28",1927-07-31,1,GAIS,"IFK Eskilstuna",6,0,2304
"Allsvenskan 1927/28",1927-07-31,1,"Helsingborgs IF","IK Sleipner",1,3,3475
"Allsvenskan 1927/28",1927-07-31,1,"Landskrona BoIS","Örgryte IS",2,4,2108
"Allsvenskan 1927/28",1927-07-31,1,"IFK Norrköping","IFK Göteborg",2,2,1550
"Allsvenskan 1927/28",1927-08-03,2,"Stattena IF","Landskrona BoIS",2,0,3868
"Allsvenskan 1927/28",1927-08-03,2,"Örgryte IS","IF Elfsborg",2,0,3305
"Allsvenskan 1927/28",1927-08-17,2,"IFK Göteborg",GAIS,1,2,5394
"Allsvenskan 1927/28",1927-08-07,3,AIK,"Örgryte IS",1,3,7220
"Allsvenskan 1927/28",1927-08-07,3,"IF Elfsborg","Helsingborgs IF",0,2,3601
"Allsvenskan 1927/28",1927-08-07,3,"IFK Eskilstuna","IFK Norrköping",4,1,1303
"Allsvenskan 1927/28",1927-08-07,3,"IFK Göteborg","Landskrona BoIS",2,1,2354
"Allsvenskan 1927/28",1927-08-07,3,"IK Sleipner",GAIS,2,3,3078
"Allsvenskan 1927/28",1927-08-07,3,"Stattena IF","Djurgårdens IF",3,1,3849
"Allsvenskan 1927/28",1927-08-10,4,AIK,"Djurgårdens IF",2,1,6667
"Allsvenskan 1927/28",1927-08-10,4,GAIS,"Örgryte IS",2,2,4114
"Allsvenskan 1927/28",1927-08-14,4,"Landskrona BoIS","IK Sleipner",1,1,1750
"Allsvenskan 1927/28",1927-08-14,4,"IFK Norrköping","IF Elfsborg",2,2,1346
"Allsvenskan 1927/28",1927-08-17,4,"Stattena IF","Helsingborgs IF",2,3,4885
"Allsvenskan 1927/28",1927-08-10,5,"Helsingborgs IF","Landskrona BoIS",3,1,3133
"Allsvenskan 1927/28",1927-08-21,5,AIK,"Stattena IF",5,1,4667
"Allsvenskan 1927/28",1927-08-21,5,"IF Elfsborg","IFK Norrköping",4,1,2497
"Allsvenskan 1927/28",1927-08-21,5,"IFK Eskilstuna","Landskrona BoIS",2,1,1820
"Allsvenskan 1927/28",1927-08-21,5,GAIS,"Djurgårdens IF",1,2,4550
"Allsvenskan 1927/28",1927-08-21,5,"IK Sleipner","Örgryte IS",3,3,3215
"Allsvenskan 1927/28",1927-08-14,6,"Helsingborgs IF",AIK,1,2,4816
"Allsvenskan 1927/28",1927-08-28,6,"Djurgårdens IF","IFK Eskilstuna",4,1,2967
"Allsvenskan 1927/28",1927-08-28,6,"IFK Göteborg","IK Sleipner",2,1,5222
"Allsvenskan 1927/28",1927-08-28,6,"Helsingborgs IF",GAIS,2,2,6483
"Allsvenskan 1927/28",1927-08-28,6,"Landskrona BoIS","IF Elfsborg",2,1,1786
"Allsvenskan 1927/28",1927-08-28,6,"IFK Norrköping","Örgryte IS",0,3,2049
"Allsvenskan 1927/28",1927-09-11,7,AIK,"IF Elfsborg",2,0,4166
"Allsvenskan 1927/28",1927-09-11,7,"IFK Eskilstuna",GAIS,2,2,2742
"Allsvenskan 1927/28",1927-09-11,7,"Landskrona BoIS","IFK Göteborg",6,1,1869
"Allsvenskan 1927/28",1927-09-11,7,"IFK Norrköping","Helsingborgs IF",2,2,4509
"Allsvenskan 1927/28",1927-09-11,7,"Stattena IF","IK Sleipner",2,1,2738
"Allsvenskan 1927/28",1927-09-11,7,"Örgryte IS","Djurgårdens IF",4,1,7322
"Allsvenskan 1927/28",1927-08-24,8,"Örgryte IS","IFK Göteborg",2,2,5078
"Allsvenskan 1927/28",1927-09-18,8,"Djurgårdens IF","IFK Norrköping",3,3,3060
"Allsvenskan 1927/28",1927-09-18,8,"IF Elfsborg","Stattena IF",4,1,3377
"Allsvenskan 1927/28",1927-09-18,8,GAIS,AIK,3,3,7894
"Allsvenskan 1927/28",1927-09-18,8,"Helsingborgs IF","Örgryte IS",6,1,6050
"Allsvenskan 1927/28",1927-09-18,8,"IK Sleipner","IFK Eskilstuna",4,1,2672
"Allsvenskan 1927/28",1927-08-14,9,"Örgryte IS","Stattena IF",0,1,5042
"Allsvenskan 1927/28",1927-09-25,9,AIK,"IK Sleipner",2,0,7553
"Allsvenskan 1927/28",1927-09-25,9,"IF Elfsborg","Landskrona BoIS",6,1,3270
"Allsvenskan 1927/28",1927-09-25,9,"IFK Eskilstuna","Djurgårdens IF",4,1,2737
"Allsvenskan 1927/28",1927-09-25,9,"IFK Göteborg","Helsingborgs IF",1,1,14578
"Allsvenskan 1927/28",1927-09-25,9,"IFK Norrköping",GAIS,2,2,2201
"Allsvenskan 1927/28",1927-10-02,10,"Djurgårdens IF","IF Elfsborg",2,2,7110
"Allsvenskan 1927/28",1927-10-02,10,"IFK Eskilstuna","IFK Göteborg",2,1,2857
"Allsvenskan 1927/28",1927-10-02,10,"Helsingborgs IF","IFK Norrköping",5,0,3443
"Allsvenskan 1927/28",1927-10-02,10,"Landskrona BoIS",GAIS,0,2,1696
"Allsvenskan 1927/28",1927-10-02,10,"IK Sleipner","Stattena IF",6,4,3081
"Allsvenskan 1927/28",1927-10-02,10,"Örgryte IS",AIK,4,1,12795
"Allsvenskan 1927/28",1927-10-16,11,"Djurgårdens IF",GAIS,1,2,6210
"Allsvenskan 1927/28",1927-10-16,11,"IFK Göteborg","Stattena IF",4,1,5024
"Allsvenskan 1927/28",1927-10-16,11,"Helsingborgs IF","IFK Eskilstuna",4,2,4088
"Allsvenskan 1927/28",1927-10-16,11,"Landskrona BoIS",AIK,3,1,1848
"Allsvenskan 1927/28",1927-10-16,11,"IK Sleipner","IF Elfsborg",2,3,2756
"Allsvenskan 1927/28",1927-10-23,12,"Djurgårdens IF","Helsingborgs IF",1,9,9075
"Allsvenskan 1927/28",1927-10-23,12,"Landskrona BoIS","IFK Norrköping",3,1,1088
"Allsvenskan 1927/28",1927-10-23,12,"IK Sleipner","IFK Göteborg",2,1,3273
"Allsvenskan 1927/28",1927-10-23,12,"Stattena IF",AIK,3,6,1619
"Allsvenskan 1927/28",1927-10-23,12,"Örgryte IS","IFK Eskilstuna",4,1,6536
"Allsvenskan 1927/28",1927-09-04,12,"IFK Göteborg","IF Elfsborg",1,0,5602
"Allsvenskan 1927/28",1927-08-10,13,"IK Sleipner","IFK Norrköping",7,2,2675
"Allsvenskan 1927/28",1927-08-14,13,"Djurgårdens IF","IFK Göteborg",1,4,6209
"Allsvenskan 1927/28",1927-10-30,13,AIK,"IFK Eskilstuna",8,4,6995
"Allsvenskan 1927/28",1927-10-30,13,"IF Elfsborg","Örgryte IS",2,5,5222
"Allsvenskan 1927/28",1927-10-30,13,GAIS,"Stattena IF",2,1,6097
"Allsvenskan 1927/28",1927-10-30,13,"Landskrona BoIS","Helsingborgs IF",2,3,6805
"Allsvenskan 1927/28",1927-09-04,14,"Stattena IF","IFK Eskilstuna",2,6,3133
"Allsvenskan 1927/28",1927-10-09,15,"IFK Norrköping","IFK Eskilstuna",4,2,2349
"Allsvenskan 1927/28",1927-10-09,17,GAIS,"IK Sleipner",2,1,6990
"Allsvenskan 1927/28",1927-10-09,21,AIK,"IFK Göteborg",2,2,9471
"Allsvenskan 1927/28",1927-10-30,21,"IFK Norrköping","Djurgårdens IF",3,3,2712
"Allsvenskan 1927/28",1928-05-28,2,AIK,"IFK Norrköping",2,3,7231
"Allsvenskan 1927/28",1928-05-28,2,"IFK Eskilstuna","IK Sleipner",1,1,1756
"Allsvenskan 1927/28",1928-05-28,2,"Helsingborgs IF","Djurgårdens IF",5,2,3868
"Allsvenskan 1927/28",1928-04-08,4,"IFK Göteborg","IFK Eskilstuna",4,2,6529
"Allsvenskan 1927/28",1928-04-06,11,"Örgryte IS","IFK Norrköping ",11,0,5514
"Allsvenskan 1927/28",1928-04-09,14,GAIS,"Landskrona BoIS",5,0,5675
"Allsvenskan 1927/28",1928-04-09,14,"Helsingborgs IF","IF Elfsborg",2,0,5370
"Allsvenskan 1927/28",1928-05-09,14,"Djurgårdens IF",AIK,3,3,7913
"Allsvenskan 1927/28",1928-05-09,14,"IFK Norrköping","IK Sleipner",0,5,3636
"Allsvenskan 1927/28",1928-06-01,14,"IFK Göteborg","Örgryte IS",3,2,9408
"Allsvenskan 1927/28",1928-04-15,15,"IF Elfsborg","IK Sleipner",4,1,4197
"Allsvenskan 1927/28",1928-04-15,15,GAIS,"Helsingborgs IF",1,2,16748
"Allsvenskan 1927/28",1928-04-15,15,"Landskrona BoIS","Djurgårdens IF",4,1,1610
"Allsvenskan 1927/28",1928-04-15,15,"IFK Norrköping",AIK,2,0,2422
"Allsvenskan 1927/28",1928-04-15,15,"Stattena IF","IFK Göteborg",0,1,3713
"Allsvenskan 1927/28",1928-04-22,16,AIK,"Landskrona BoIS",4,2,7689
"Allsvenskan 1927/28",1928-04-22,16,"IFK Eskilstuna","IF Elfsborg",2,1,2219
"Allsvenskan 1927/28",1928-04-22,16,"IFK Göteborg","IFK Norrköping",0,2,5381
"Allsvenskan 1927/28",1928-04-22,16,"IK Sleipner","Djurgårdens IF",4,1,3363
"Allsvenskan 1927/28",1928-04-22,16,"Stattena IF",GAIS,2,2,3792
"Allsvenskan 1927/28",1928-05-04,16,"Örgryte IS",GAIS,1,0,9002
"Allsvenskan 1927/28",1928-04-29,17,"Djurgårdens IF","Landskrona BoIS",7,0,6645
"Allsvenskan 1927/28",1928-04-29,17,"IF Elfsborg","IFK Göteborg",1,0,4718
"Allsvenskan 1927/28",1928-04-29,17,"IFK Eskilstuna",AIK,3,1,2928
"Allsvenskan 1927/28",1928-04-29,17,"IFK Norrköping","Stattena IF",3,1,2984
"Allsvenskan 1927/28",1928-04-29,17,"Örgryte IS","Helsingborgs IF",2,1,22082
"Allsvenskan 1927/28",1928-05-05,18,"Landskrona BoIS","Stattena IF",5,0,2198
"Allsvenskan 1927/28",1928-05-06,18,"Djurgårdens IF","Örgryte IS",2,2,12202
"Allsvenskan 1927/28",1928-05-06,18,"IF Elfsborg","IFK Eskilstuna",1,1,4039
"Allsvenskan 1927/28",1928-05-06,18,GAIS,"IFK Norrköping",1,0,4125
"Allsvenskan 1927/28",1928-05-06,18,"Helsingborgs IF","IFK Göteborg",1,1,6885
"Allsvenskan 1927/28",1928-05-06,18,"IK Sleipner",AIK,3,1,3142
"Allsvenskan 1927/28",1928-05-09,19,"Helsingborgs IF","Stattena IF",7,0,2787
"Allsvenskan 1927/28",1928-05-13,19,AIK,GAIS,0,1,7797
"Allsvenskan 1927/28",1928-05-13,19,"IFK Eskilstuna","Örgryte IS",1,1,4356
"Allsvenskan 1927/28",1928-05-13,19,"IFK Göteborg","Djurgårdens IF",3,0,7719
"Allsvenskan 1927/28",1928-05-13,19,"IK Sleipner","Landskrona BoIS",1,3,2853
"Allsvenskan 1927/28",1928-05-13,19,"Stattena IF","IF Elfsborg",1,9,1898
"Allsvenskan 1927/28",1928-05-11,20,GAIS,"IFK Göteborg",1,2,6006
"Allsvenskan 1927/28",1928-05-17,20,AIK,"Helsingborgs IF",1,2,10093
"Allsvenskan 1927/28",1928-05-17,20,"IF Elfsborg","Djurgårdens IF",3,1,3239
"Allsvenskan 1927/28",1928-05-17,20,"Landskrona BoIS","IFK Eskilstuna ",11,0,2088
"Allsvenskan 1927/28",1928-05-17,20,"Stattena IF","IFK Norrköping",0,2,899
"Allsvenskan 1927/28",1928-05-17,20,"Örgryte IS","IK Sleipner",5,0,4367
"Allsvenskan 1927/28",1928-05-20,21,"IFK Eskilstuna","Stattena IF",0,1,1915
"Allsvenskan 1927/28",1928-05-20,21,GAIS,"IF Elfsborg",2,0,9350
"Allsvenskan 1927/28",1928-05-20,21,"IK Sleipner","Helsingborgs IF",0,0,3913
"Allsvenskan 1927/28",1928-05-20,21,"Örgryte IS","Landskrona BoIS",4,0,9350
"Allsvenskan 1927/28",1928-06-03,22,"Djurgårdens IF","IK Sleipner",2,2,6941
"Allsvenskan 1927/28",1928-06-03,22,"IF Elfsborg",GAIS,3,1,3875
"Allsvenskan 1927/28",1928-06-03,22,"IFK Eskilstuna","Helsingborgs IF",1,2,3188
"Allsvenskan 1927/28",1928-06-03,22,"IFK Göteborg",AIK,1,1,4019
"Allsvenskan 1927/28",1928-06-03,22,"IFK Norrköping","Landskrona BoIS",1,1,1852
"Allsvenskan 1927/28",1928-06-03,22,"Stattena IF","Örgryte IS",0,4,4731
