leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1925/26",1925-08-02,1,AIK,"Landskrona BoIS",6,3,2931
"Allsvenskan 1925/26",1925-08-02,1,"IK City","IFK Göteborg",4,4,1821
"Allsvenskan 1925/26",1925-08-02,1,GAIS,"IFK Norrköping",1,0,3498
"Allsvenskan 1925/26",1925-08-02,1,"Helsingborgs IF","IK Sleipner",8,3,2756
"Allsvenskan 1925/26",1925-08-02,1,"IFK Malmö","IFK Eskilstuna",2,3,2113
"Allsvenskan 1925/26",1925-08-02,1,"IFK Uddevalla","Örgryte IS",2,2,1084
"Allsvenskan 1925/26",1925-08-07,2,"IFK Eskilstuna","IK City",3,3,2207
"Allsvenskan 1925/26",1925-08-07,2,"IFK Göteborg","Örgryte IS",4,3,5778
"Allsvenskan 1925/26",1925-08-07,2,"IK Sleipner","IFK Norrköping",1,0,2550
"Allsvenskan 1925/26",1925-08-21,2,"IFK Malmö","Landskrona BoIS",0,5,1508
"Allsvenskan 1925/26",1925-08-09,3,"Helsingborgs IF","IFK Norrköping",7,3,3110
"Allsvenskan 1925/26",1925-08-09,3,"Landskrona BoIS","IFK Göteborg",2,4,1248
"Allsvenskan 1925/26",1925-08-09,3,"IK Sleipner",AIK,0,0,1765
"Allsvenskan 1925/26",1925-08-09,3,"IFK Uddevalla","IK City",1,1,1031
"Allsvenskan 1925/26",1925-08-09,3,"Örgryte IS","IFK Malmö",6,1,3095
"Allsvenskan 1925/26",1925-09-20,3,"IFK Eskilstuna",GAIS,0,3,2012
"Allsvenskan 1925/26",1925-08-16,4,AIK,"Helsingborgs IF",2,5,9601
"Allsvenskan 1925/26",1925-08-16,4,"IK City","Landskrona BoIS",1,2,1514
"Allsvenskan 1925/26",1925-08-16,4,"IFK Göteborg","IK Sleipner",2,0,4443
"Allsvenskan 1925/26",1925-08-16,4,"IFK Malmö",GAIS,0,4,1436
"Allsvenskan 1925/26",1925-08-16,4,"IFK Norrköping","IFK Eskilstuna",1,3,515
"Allsvenskan 1925/26",1925-08-14,5,"Helsingborgs IF","IFK Malmö",9,1,2868
"Allsvenskan 1925/26",1925-08-14,5,"Örgryte IS",GAIS,4,2,5760
"Allsvenskan 1925/26",1925-08-23,5,"IFK Eskilstuna","IFK Uddevalla",3,3,1648
"Allsvenskan 1925/26",1925-08-23,5,"IK Sleipner","Landskrona BoIS",1,6,1502
"Allsvenskan 1925/26",1925-08-30,6,"IK City","IK Sleipner",0,2,1581
"Allsvenskan 1925/26",1925-08-30,6,"Helsingborgs IF",GAIS,2,0,6744
"Allsvenskan 1925/26",1925-08-30,6,"Landskrona BoIS","IFK Eskilstuna",3,1,1499
"Allsvenskan 1925/26",1925-08-30,6,"IFK Norrköping","IFK Malmö",5,1,539
"Allsvenskan 1925/26",1925-08-30,6,"IFK Uddevalla","IFK Göteborg",0,0,1805
"Allsvenskan 1925/26",1925-08-30,6,"Örgryte IS",AIK,3,0,9461
"Allsvenskan 1925/26",1925-09-06,7,"IFK Eskilstuna","Örgryte IS",3,5,2304
"Allsvenskan 1925/26",1925-09-06,7,"IFK Göteborg","Helsingborgs IF",2,2,17163
"Allsvenskan 1925/26",1925-09-06,7,"Landskrona BoIS",GAIS,0,1,1651
"Allsvenskan 1925/26",1925-09-06,7,"IFK Malmö",AIK,2,2,1210
"Allsvenskan 1925/26",1925-09-06,7,"IK Sleipner","IFK Uddevalla",3,3,1810
