leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1962",1962-04-15,1,"IFK Göteborg","Djurgårdens IF",2,8,16208
"Allsvenskan 1962",1962-04-15,1,"Hammarby IF","Örebro SK",1,0,10738
"Allsvenskan 1962",1962-04-15,1,"Helsingborgs IF","IFK Malmö",5,2,6586
"Allsvenskan 1962",1962-04-15,1,"Högadals IS","Örgryte IS",1,3,10062
"Allsvenskan 1962",1962-04-15,1,"Malmö FF","IF Elfsborg",5,3,8848
"Allsvenskan 1962",1962-05-09,1,"Degerfors IF","IFK Norrköping",4,0,8720
"Allsvenskan 1962",1962-04-23,2,"Djurgårdens IF","Malmö FF",2,0,19134
"Allsvenskan 1962",1962-04-23,2,"IF Elfsborg","Helsingborgs IF",2,1,12150
"Allsvenskan 1962",1962-04-23,2,"IFK Malmö","Hammarby IF",1,0,7025
"Allsvenskan 1962",1962-04-23,2,"IFK Norrköping","IFK Göteborg",1,0,12422
"Allsvenskan 1962",1962-04-23,2,"Örebro SK","Högadals IS",1,1,7006
"Allsvenskan 1962",1962-04-23,2,"Örgryte IS","Degerfors IF",1,1,13474
"Allsvenskan 1962",1962-04-27,3,"Hammarby IF","Örgryte IS",3,1,7353
"Allsvenskan 1962",1962-04-29,3,"Degerfors IF","IF Elfsborg",0,2,9703
"Allsvenskan 1962",1962-04-29,3,"IFK Göteborg","IFK Malmö",2,1,10791
"Allsvenskan 1962",1962-04-29,3,"Helsingborgs IF","Högadals IS",2,1,9967
"Allsvenskan 1962",1962-04-29,3,"Malmö FF","Örebro SK",1,2,6261
"Allsvenskan 1962",1962-05-01,3,"IFK Norrköping","Djurgårdens IF",2,0,26791
"Allsvenskan 1962",1962-05-03,4,"IF Elfsborg","IFK Göteborg",1,1,15702
"Allsvenskan 1962",1962-05-03,4,"IFK Malmö","Malmö FF",1,2,14719
"Allsvenskan 1962",1962-05-06,4,"Djurgårdens IF","Degerfors IF",0,0,14115
"Allsvenskan 1962",1962-05-06,4,"Högadals IS","Hammarby IF",2,1,7195
"Allsvenskan 1962",1962-05-06,4,"Örebro SK","Helsingborgs IF",2,1,8933
"Allsvenskan 1962",1962-05-06,4,"Örgryte IS","IFK Norrköping",1,1,20192
"Allsvenskan 1962",1962-05-10,5,"Djurgårdens IF","IF Elfsborg",0,1,15383
"Allsvenskan 1962",1962-05-13,5,"Degerfors IF","Örebro SK",1,2,14739
"Allsvenskan 1962",1962-05-13,5,"IFK Göteborg","Högadals IS",2,0,16694
"Allsvenskan 1962",1962-05-13,5,"Helsingborgs IF","Örgryte IS",2,1,9300
"Allsvenskan 1962",1962-05-13,5,"Malmö FF","Hammarby IF",0,3,6955
"Allsvenskan 1962",1962-05-13,5,"IFK Norrköping","IFK Malmö",4,0,8762
"Allsvenskan 1962",1962-05-17,6,"Örgryte IS","Djurgårdens IF",1,1,18263
"Allsvenskan 1962",1962-05-20,6,"IF Elfsborg","IFK Norrköping",1,2,20131
"Allsvenskan 1962",1962-05-20,6,"Hammarby IF","Helsingborgs IF",1,3,13566
"Allsvenskan 1962",1962-05-20,6,"Högadals IS","Malmö FF",2,2,9568
"Allsvenskan 1962",1962-05-20,6,"IFK Malmö","Degerfors IF",1,2,6534
"Allsvenskan 1962",1962-05-20,6,"Örebro SK","IFK Göteborg",0,0,10979
"Allsvenskan 1962",1962-05-24,7,"Djurgårdens IF","Hammarby IF",1,1,17559
"Allsvenskan 1962",1962-05-24,7,"IFK Göteborg","Örgryte IS",1,2,35296
"Allsvenskan 1962",1962-05-24,7,"IFK Norrköping","Helsingborgs IF",2,2,12855
"Allsvenskan 1962",1962-05-27,7,"Degerfors IF","Malmö FF",5,1,5721
"Allsvenskan 1962",1962-05-27,7,"IF Elfsborg","Högadals IS",2,0,7812
"Allsvenskan 1962",1962-05-27,7,"IFK Malmö","Örebro SK",2,2,5473
"Allsvenskan 1962",1962-05-31,8,"Hammarby IF","IFK Norrköping",0,2,18507
"Allsvenskan 1962",1962-05-31,8,"Helsingborgs IF","Degerfors IF",1,0,14430
"Allsvenskan 1962",1962-05-31,8,"Högadals IS","Djurgårdens IF",1,3,8679
"Allsvenskan 1962",1962-05-31,8,"Malmö FF","IFK Göteborg",1,1,6319
"Allsvenskan 1962",1962-05-31,8,"Örebro SK","IF Elfsborg",0,1,14306
"Allsvenskan 1962",1962-05-31,8,"Örgryte IS","IFK Malmö",0,1,10778
"Allsvenskan 1962",1962-06-03,9,"Degerfors IF","Hammarby IF",1,2,7244
"Allsvenskan 1962",1962-06-03,9,"IF Elfsborg","IFK Malmö",2,1,10401
"Allsvenskan 1962",1962-06-03,9,"IFK Göteborg","Helsingborgs IF",2,1,14036
"Allsvenskan 1962",1962-06-03,9,"Malmö FF","Örgryte IS",0,3,7997
"Allsvenskan 1962",1962-06-03,9,"IFK Norrköping","Högadals IS ",1,0,8217
"Allsvenskan 1962",1962-06-05,9,"Djurgårdens IF","Örebro SK",0,1,9620
"Allsvenskan 1962",1962-06-07,10,"Hammarby IF","IFK Göteborg",3,2,7993
"Allsvenskan 1962",1962-06-07,10,"Helsingborgs IF","Malmö FF",1,3,12444
"Allsvenskan 1962",1962-06-07,10,"Örgryte IS","IF Elfsborg",1,1,26057
"Allsvenskan 1962",1962-06-11,10,"Högadals IS","Degerfors IF",2,1,9141
"Allsvenskan 1962",1962-06-11,10,"IFK Malmö","Djurgårdens IF",0,4,4326
"Allsvenskan 1962",1962-06-11,10,"Örebro SK","IFK Norrköping",3,1,13579
"Allsvenskan 1962",1962-06-14,11,"IFK Göteborg","Degerfors IF",4,0,11234
"Allsvenskan 1962",1962-06-14,11,"Hammarby IF","IF Elfsborg",3,0,13585
"Allsvenskan 1962",1962-06-14,11,"Helsingborgs IF","Djurgårdens IF",2,3,10175
"Allsvenskan 1962",1962-06-14,11,"Högadals IS ","IFK Malmö",0,1,6544
"Allsvenskan 1962",1962-06-14,11,"Malmö FF","IFK Norrköping",1,1,13128
"Allsvenskan 1962",1962-06-14,11,"Örebro SK","Örgryte IS",0,1,8532
"Allsvenskan 1962",1962-08-05,12,"Örgryte IS","Örebro SK",0,0,9919
"Allsvenskan 1962",1962-08-08,12,"Degerfors IF","IFK Göteborg",0,2,4654
"Allsvenskan 1962",1962-08-08,12,"Djurgårdens IF","Helsingborgs IF",2,2,5657
"Allsvenskan 1962",1962-08-08,12,"IF Elfsborg","Hammarby IF",4,2,6233
"Allsvenskan 1962",1962-08-08,12,"IFK Malmö","Högadals IS",1,2,5455
"Allsvenskan 1962",1962-08-08,12,"IFK Norrköping","Malmö FF",1,0,8560
"Allsvenskan 1962",1962-08-12,13,"Hammarby IF","Degerfors IF",1,1,8583
"Allsvenskan 1962",1962-08-12,13,"Helsingborgs IF","IFK Göteborg",2,1,11360
"Allsvenskan 1962",1962-08-12,13,"Högadals IS","IFK Norrköping",1,2,12423
"Allsvenskan 1962",1962-08-12,13,"IFK Malmö","IF Elfsborg",1,0,6807
"Allsvenskan 1962",1962-08-12,13,"Örgryte IS","Malmö FF",1,2,10402
"Allsvenskan 1962",1962-08-12,13,"Örebro SK","Djurgårdens IF",1,1,9645
"Allsvenskan 1962",1962-08-17,14,"IF Elfsborg","Örgryte IS",2,2,10167
"Allsvenskan 1962",1962-08-17,14,"Malmö FF","Helsingborgs IF",2,0,13733
"Allsvenskan 1962",1962-08-19,14,"Degerfors IF","Högadals IS",4,1,5815
