leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1960",1960-04-18,1,"Degerfors IF",AIK,5,4,9561
"Allsvenskan 1960",1960-04-18,1,"Djurgårdens IF","Sandvikens IF",1,4,9228
"Allsvenskan 1960",1960-04-18,1,"Helsingborgs IF","IFK Göteborg",1,3,7873
"Allsvenskan 1960",1960-04-18,1,"IFK Norrköping","IFK Malmö",0,0,7663
"Allsvenskan 1960",1960-04-18,1,"Örgryte IS","Jönköpings Södra IF",2,1,20962
"Allsvenskan 1960",1960-04-20,1,"Malmö FF","Hammarby IF",2,1,12844
"Allsvenskan 1960",1960-04-24,2,AIK,"IFK Norrköping",1,3,11741
"Allsvenskan 1960",1960-04-24,2,"IFK Göteborg","Degerfors IF",5,3,17165
"Allsvenskan 1960",1960-04-24,2,"Jönköpings Södra IF","Helsingborgs IF",1,0,9065
"Allsvenskan 1960",1960-04-24,2,"Sandvikens IF","Malmö FF",2,1,8354
"Allsvenskan 1960",1960-04-26,2,"Hammarby IF","Örgryte IS",2,5,12335
"Allsvenskan 1960",1960-04-27,2,"IFK Malmö","Djurgårdens IF",3,0,7043
"Allsvenskan 1960",1960-05-01,3,"Djurgårdens IF","Degerfors IF",1,1,8975
"Allsvenskan 1960",1960-05-01,3,"Helsingborgs IF","Sandvikens IF",3,4,6063
"Allsvenskan 1960",1960-05-01,3,"Jönköpings Södra IF","Hammarby IF",2,3,5421
"Allsvenskan 1960",1960-05-01,3,"Malmö FF",AIK,0,0,9154
"Allsvenskan 1960",1960-05-01,3,"IFK Norrköping","IFK Göteborg",7,0,13296
"Allsvenskan 1960",1960-05-01,3,"Örgryte IS","IFK Malmö",1,2,18081
"Allsvenskan 1960",1960-05-08,4,"Degerfors IF","IFK Norrköping",4,4,12031
"Allsvenskan 1960",1960-05-08,4,"IFK Göteborg","Jönköpings Södra IF",1,0,13081
"Allsvenskan 1960",1960-05-08,4,"Hammarby IF","Helsingborgs IF",1,2,10003
"Allsvenskan 1960",1960-05-08,4,"Sandvikens IF","Örgryte IS",0,1,18120
"Allsvenskan 1960",1960-05-11,4,AIK,"Djurgårdens IF",1,2,29807
"Allsvenskan 1960",1960-05-11,4,"IFK Malmö","Malmö FF",1,0,24917
"Allsvenskan 1960",1960-05-15,5,"Hammarby IF","IFK Malmö",0,0,8834
"Allsvenskan 1960",1960-05-15,5,"Helsingborgs IF","Degerfors IF",2,4,9005
"Allsvenskan 1960",1960-05-15,5,"Jönköpings Södra IF",AIK,1,0,6672
"Allsvenskan 1960",1960-05-15,5,"Malmö FF","Djurgårdens IF",4,0,6499
"Allsvenskan 1960",1960-05-15,5,"Sandvikens IF","IFK Göteborg",2,2,9502
"Allsvenskan 1960",1960-05-15,5,"Örgryte IS","IFK Norrköping",4,2,32610
"Allsvenskan 1960",1960-05-19,6,AIK,"Hammarby IF",2,1,11991
"Allsvenskan 1960",1960-05-22,6,"Degerfors IF","Jönköpings Södra IF",2,0,6065
"Allsvenskan 1960",1960-05-22,6,"Djurgårdens IF","Örgryte IS",0,1,19445
"Allsvenskan 1960",1960-05-22,6,"IFK Göteborg","Malmö FF",1,1,19701
"Allsvenskan 1960",1960-05-22,6,"IFK Malmö","Sandvikens IF",3,0,11914
"Allsvenskan 1960",1960-05-22,6,"IFK Norrköping","Helsingborgs IF",2,0,7777
"Allsvenskan 1960",1960-05-25,7,"Djurgårdens IF","IFK Norrköping",0,2,11682
"Allsvenskan 1960",1960-05-26,7,"Hammarby IF","IFK Göteborg",2,0,7781
"Allsvenskan 1960",1960-05-26,7,"Helsingborgs IF","IFK Malmö",1,2,12368
"Allsvenskan 1960",1960-05-26,7,"Jönköpings Södra IF","Sandvikens IF",0,2,7207
"Allsvenskan 1960",1960-05-26,7,"Malmö FF","Degerfors IF",1,1,8529
"Allsvenskan 1960",1960-05-26,7,"Örgryte IS",AIK,7,1,19575
"Allsvenskan 1960",1960-06-06,8,"Degerfors IF","Örgryte IS",2,2,18596
"Allsvenskan 1960",1960-06-06,8,"IFK Göteborg","Djurgårdens IF",4,0,12615
"Allsvenskan 1960",1960-06-06,8,"IFK Malmö","Jönköpings Södra IF",3,1,9910
"Allsvenskan 1960",1960-06-06,8,"IFK Norrköping","Malmö FF",3,1,11040
"Allsvenskan 1960",1960-06-06,8,"Sandvikens IF","Hammarby IF",4,1,7251
"Allsvenskan 1960",1960-06-19,8,AIK,"Helsingborgs IF",2,1,8152
"Allsvenskan 1960",1960-06-08,9,"Djurgårdens IF","Jönköpings Södra IF",2,1,5226
"Allsvenskan 1960",1960-06-09,9,AIK,"IFK Malmö",0,1,6182
"Allsvenskan 1960",1960-06-09,9,"Degerfors IF","Sandvikens IF",0,3,6080
"Allsvenskan 1960",1960-06-09,9,"Malmö FF","Helsingborgs IF",2,1,9132
"Allsvenskan 1960",1960-06-09,9,"IFK Norrköping","Hammarby IF",6,0,6346
"Allsvenskan 1960",1960-06-09,9,"Örgryte IS","IFK Göteborg",2,1,42786
"Allsvenskan 1960",1960-06-12,10,"IFK Göteborg",AIK,1,1,9779
"Allsvenskan 1960",1960-06-12,10,"Hammarby IF","Djurgårdens IF",2,0,10603
"Allsvenskan 1960",1960-06-12,10,"Helsingborgs IF","Örgryte IS ",1,3,12149
"Allsvenskan 1960",1960-06-12,10,"Jönköpings Södra IF","Malmö FF",1,2,5767
"Allsvenskan 1960",1960-06-12,10,"IFK Malmö","Degerfors IF",1,0,12606
"Allsvenskan 1960",1960-06-12,10,"Sandvikens IF","IFK Norrköping",1,4,16157
