leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1961",1961-04-16,1,AIK,"Degerfors IF",1,1,13194
"Allsvenskan 1961",1961-04-16,1,"IF Elfsborg","Sandvikens IF",5,2,10405
"Allsvenskan 1961",1961-04-16,1,"IFK Göteborg","Hammarby IF",7,1,12996
"Allsvenskan 1961",1961-04-16,1,"IFK Malmö","Örgryte IS",0,1,9661
"Allsvenskan 1961",1961-04-16,1,"IFK Norrköping","Malmö FF",0,1,10627
"Allsvenskan 1961",1961-04-16,1,"Örebro SK","Helsingborgs IF",3,1,9067
"Allsvenskan 1961",1961-04-23,2,"Degerfors IF","Örebro SK",0,1,11538
"Allsvenskan 1961",1961-04-23,2,"Hammarby IF","IFK Malmö",0,5,8754
"Allsvenskan 1961",1961-04-23,2,"Helsingborgs IF","IFK Norrköping",1,2,8346
"Allsvenskan 1961",1961-04-23,2,"Malmö FF","IFK Göteborg",0,3,13326
"Allsvenskan 1961",1961-04-23,2,"Sandvikens IF",AIK,0,1,6354
"Allsvenskan 1961",1961-04-23,2,"Örgryte IS","IF Elfsborg",1,2,23602
"Allsvenskan 1961",1961-04-27,3,AIK,"Örgryte IS",1,2,11954
"Allsvenskan 1961",1961-04-27,3,"IFK Norrköping","Degerfors IF",3,0,8386
"Allsvenskan 1961",1961-04-28,3,"IFK Göteborg","Helsingborgs IF",3,3,21229
"Allsvenskan 1961",1961-04-30,3,"IF Elfsborg","IFK Malmö",2,1,13801
"Allsvenskan 1961",1961-04-30,3,"Malmö FF","Hammarby IF",1,0,6215
"Allsvenskan 1961",1961-04-30,3,"Örebro SK","Sandvikens IF",1,1,7693
"Allsvenskan 1961",1961-05-07,4,"Degerfors IF","IFK Göteborg",0,1,5046
"Allsvenskan 1961",1961-05-07,4,"Hammarby IF","IF Elfsborg",4,4,11688
"Allsvenskan 1961",1961-05-07,4,"Helsingborgs IF","Malmö FF",1,3,9606
"Allsvenskan 1961",1961-05-07,4,"IFK Malmö",AIK,0,0,7441
"Allsvenskan 1961",1961-05-07,4,"Sandvikens IF","IFK Norrköping",3,6,6798
"Allsvenskan 1961",1961-05-07,4,"Örgryte IS","Örebro SK",2,1,13525
"Allsvenskan 1961",1961-05-11,5,AIK,"Malmö FF",0,1,10142
"Allsvenskan 1961",1961-05-11,5,"IF Elfsborg","Helsingborgs IF",3,0,13160
"Allsvenskan 1961",1961-05-11,5,"IFK Malmö","Degerfors IF",2,2,7731
"Allsvenskan 1961",1961-05-11,5,"IFK Norrköping","Hammarby IF",0,1,8410
"Allsvenskan 1961",1961-05-11,5,"Örebro SK","IFK Göteborg",0,2,11661
"Allsvenskan 1961",1961-05-11,5,"Örgryte IS","Sandvikens IF",2,1,12002
"Allsvenskan 1961",1961-05-14,6,"Degerfors IF","IF Elfsborg",1,1,5871
"Allsvenskan 1961",1961-05-14,6,"IFK Göteborg","IFK Norrköping",2,3,26390
"Allsvenskan 1961",1961-05-14,6,"Hammarby IF","Örgryte IS",2,2,10050
"Allsvenskan 1961",1961-05-14,6,"Helsingborgs IF",AIK,1,1,7774
"Allsvenskan 1961",1961-05-14,6,"Malmö FF","Örebro SK",2,4,8588
"Allsvenskan 1961",1961-05-14,6,"Sandvikens IF","IFK Malmö",0,1,5123
"Allsvenskan 1961",1961-05-19,7,"Helsingborgs IF","IFK Malmö",2,2,5977
"Allsvenskan 1961",1961-05-22,7,"Degerfors IF","Örgryte IS",0,5,7035
"Allsvenskan 1961",1961-05-22,7,"IFK Göteborg",AIK,4,1,12981
"Allsvenskan 1961",1961-05-22,7,"Hammarby IF","Sandvikens IF",1,4,6342
"Allsvenskan 1961",1961-05-22,7,"Malmö FF","IF Elfsborg",0,2,13541
"Allsvenskan 1961",1961-05-22,7,"IFK Norrköping","Örebro SK",2,1,12780
"Allsvenskan 1961",1961-05-31,8,"Sandvikens IF","Degerfors IF",0,1,6372
"Allsvenskan 1961",1961-06-01,8,AIK,"IFK Norrköping",1,1,10668
"Allsvenskan 1961",1961-06-01,8,"IF Elfsborg","IFK Göteborg",3,2,22356
"Allsvenskan 1961",1961-06-01,8,"IFK Malmö","Malmö FF",1,0,21251
"Allsvenskan 1961",1961-06-01,8,"Örebro SK","Hammarby IF",2,3,9300
"Allsvenskan 1961",1961-06-01,8,"Örgryte IS","Helsingborgs IF",0,0,11056
"Allsvenskan 1961",1961-06-04,9,"Degerfors IF","Helsingborgs IF",0,4,3823
"Allsvenskan 1961",1961-06-04,9,"Sandvikens IF","Malmö FF",3,1,3465
"Allsvenskan 1961",1961-06-07,9,AIK,"Hammarby IF",3,1,20355
"Allsvenskan 1961",1961-06-07,9,"IF Elfsborg","Örebro SK",3,3,12102
"Allsvenskan 1961",1961-06-07,9,"IFK Malmö","IFK Norrköping",1,0,11646
"Allsvenskan 1961",1961-06-07,9,"Örgryte IS","IFK Göteborg",3,5,36573
"Allsvenskan 1961",1961-06-11,10,"IFK Göteborg","IFK Malmö",3,0,12329
"Allsvenskan 1961",1961-06-11,10,"Hammarby IF","Degerfors IF",4,3,6944
"Allsvenskan 1961",1961-06-11,10,"Helsingborgs IF","Sandvikens IF",5,0,11554
"Allsvenskan 1961",1961-06-11,10,"Malmö FF","Örgryte IS",1,5,7130
"Allsvenskan 1961",1961-06-11,10,"IFK Norrköping","IF Elfsborg",5,1,20012
"Allsvenskan 1961",1961-06-11,10,"Örebro SK",AIK,2,0,9206
"Allsvenskan 1961",1961-08-03,11,AIK,"IF Elfsborg",1,4,15383
"Allsvenskan 1961",1961-08-03,11,"IFK Norrköping","Örgryte IS",4,2,12258
"Allsvenskan 1961",1961-08-06,11,"IFK Göteborg","Sandvikens IF",3,1,9353
"Allsvenskan 1961",1961-08-06,11,"Helsingborgs IF","Hammarby IF",4,2,8644
"Allsvenskan 1961",1961-08-06,11,"Malmö FF","Degerfors IF",2,0,6624
"Allsvenskan 1961",1961-08-06,11,"Örebro SK","IFK Malmö",1,1,7700
"Allsvenskan 1961",1961-08-13,12,"Degerfors IF","Malmö FF",0,0,4800
"Allsvenskan 1961",1961-08-13,12,"IF Elfsborg",AIK,2,1,11003
"Allsvenskan 1961",1961-08-13,12,"Hammarby IF","Helsingborgs IF",2,1,7368
"Allsvenskan 1961",1961-08-13,12,"IFK Malmö","Örebro SK",0,0,8402
"Allsvenskan 1961",1961-08-13,12,"Sandvikens IF","IFK Göteborg",2,3,6109
"Allsvenskan 1961",1961-08-13,12,"Örgryte IS","IFK Norrköping",2,0,26398
"Allsvenskan 1961",1961-08-17,13,"Degerfors IF","Sandvikens IF",0,2,3715
"Allsvenskan 1961",1961-08-17,13,"IFK Göteborg","IF Elfsborg",5,5,41908
"Allsvenskan 1961",1961-08-17,13,"Hammarby IF","Örebro SK",0,0,4479
"Allsvenskan 1961",1961-08-17,13,"Helsingborgs IF","Örgryte IS",4,1,10120
"Allsvenskan 1961",1961-08-17,13,"Malmö FF","IFK Malmö",1,0,18306
"Allsvenskan 1961",1961-08-17,13,"IFK Norrköping",AIK,6,0,6057
"Allsvenskan 1961",1961-08-20,14,AIK,"IFK Göteborg",2,4,12560
"Allsvenskan 1961",1961-08-20,14,"IF Elfsborg","Malmö FF",3,0,12806
"Allsvenskan 1961",1961-08-20,14,"Sandvikens IF","Hammarby IF",1,1,7139
"Allsvenskan 1961",1961-08-20,14,"Örebro SK","IFK Norrköping",2,2,13996
"Allsvenskan 1961",1961-08-20,14,"Örgryte IS","Degerfors IF",0,1,8983
"Allsvenskan 1961",1961-08-23,14,"IFK Malmö","Helsingborgs IF",1,2,12587
"Allsvenskan 1961",1961-08-26,15,"Örebro SK","IF Elfsborg",2,3,13904
"Allsvenskan 1961",1961-08-27,15,"Helsingborgs IF","Degerfors IF",6,3,11482
"Allsvenskan 1961",1961-08-27,15,"Malmö FF","Sandvikens IF",1,3,5968
"Allsvenskan 1961",1961-08-27,15,"IFK Norrköping","IFK Malmö",0,0,9315
"Allsvenskan 1961",1961-08-30,15,"IFK Göteborg","Örgryte IS ",3,3,47734
"Allsvenskan 1961",1961-08-30,15,"Hammarby IF",AIK,1,2,28992
"Allsvenskan 1961",1961-09-03,16,AIK,"Örebro SK",5,1,12460
"Allsvenskan 1961",1961-09-03,16,"Degerfors IF","Hammarby IF",2,0,4291
"Allsvenskan 1961",1961-09-03,16,"IF Elfsborg","IFK Norrköping",3,0,22654
"Allsvenskan 1961",1961-09-03,16,"IFK Malmö","IFK Göteborg",1,0,10971
"Allsvenskan 1961",1961-09-03,16,"Sandvikens IF","Helsingborgs IF",1,2,9371
"Allsvenskan 1961",1961-09-03,16,"Örgryte IS","Malmö FF",1,2,9788
"Allsvenskan 1961",1961-09-06,17,AIK,"IFK Malmö",3,1,8879
"Allsvenskan 1961",1961-09-07,17,"Malmö FF","Helsingborgs IF",1,1,16379
"Allsvenskan 1961",1961-09-09,17,"Örebro SK","Örgryte IS",2,0,8797
"Allsvenskan 1961",1961-09-10,17,"IF Elfsborg","Hammarby IF",0,2,10575
"Allsvenskan 1961",1961-09-10,17,"IFK Göteborg","Degerfors IF",0,2,10750
"Allsvenskan 1961",1961-09-10,17,"IFK Norrköping","Sandvikens IF",5,1,5012
"Allsvenskan 1961",1961-09-17,18,"Degerfors IF","IFK Norrköping",4,2,9107
"Allsvenskan 1961",1961-09-17,18,"Hammarby IF","Malmö FF",0,2,11498
"Allsvenskan 1961",1961-09-17,18,"Helsingborgs IF","IFK Göteborg",2,4,12166
"Allsvenskan 1961",1961-09-17,18,"IFK Malmö","IF Elfsborg",3,1,9907
"Allsvenskan 1961",1961-09-17,18,"Sandvikens IF","Örebro SK",2,2,6115
"Allsvenskan 1961",1961-09-17,18,"Örgryte IS",AIK,0,0,10389
"Allsvenskan 1961",1961-09-24,19,AIK,"Helsingborgs IF",2,2,16321
"Allsvenskan 1961",1961-09-24,19,"IF Elfsborg","Degerfors IF",1,2,15655
"Allsvenskan 1961",1961-09-24,19,"IFK Malmö","Sandvikens IF",2,0,5344
"Allsvenskan 1961",1961-09-24,19,"IFK Norrköping","IFK Göteborg",3,1,13585
"Allsvenskan 1961",1961-09-24,19,"Örebro SK","Malmö FF",1,1,7325
"Allsvenskan 1961",1961-09-24,19,"Örgryte IS","Hammarby IF",2,4,9806
"Allsvenskan 1961",1961-10-01,20,"Degerfors IF","IFK Malmö",3,1,9648
"Allsvenskan 1961",1961-10-01,20,"IFK Göteborg","Örebro SK",2,6,14106
"Allsvenskan 1961",1961-10-01,20,"Hammarby IF","IFK Norrköping",1,0,16117
"Allsvenskan 1961",1961-10-01,20,"Helsingborgs IF","IF Elfsborg",1,4,15042
"Allsvenskan 1961",1961-10-01,20,"Malmö FF",AIK,6,2,7448
"Allsvenskan 1961",1961-10-01,20,"Sandvikens IF","Örgryte IS",2,1,3787
"Allsvenskan 1961",1961-10-08,21,AIK,"Sandvikens IF",2,0,12563
"Allsvenskan 1961",1961-10-08,21,"IF Elfsborg","Örgryte IS",1,1,16173
