leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1963",1963-04-15,1,AIK,"Örebro SK",0,0,9739
"Allsvenskan 1963",1963-04-15,1,"Degerfors IF","IS Halmia",5,1,5044
"Allsvenskan 1963",1963-04-15,1,"IF Elfsborg","Djurgårdens IF",1,1,8026
"Allsvenskan 1963",1963-04-15,1,"IFK Göteborg","Hammarby IF",1,1,5737
"Allsvenskan 1963",1963-04-15,1,"Helsingborgs IF","IFK Norrköping",0,0,7877
"Allsvenskan 1963",1963-04-15,1,"Malmö FF","Örgryte IS",1,0,5932
"Allsvenskan 1963",1963-04-18,2,"Djurgårdens IF","Malmö FF",2,0,9264
"Allsvenskan 1963",1963-04-21,2,"IS Halmia",AIK,2,4,5161
"Allsvenskan 1963",1963-04-21,2,"Hammarby IF","Degerfors IF",0,1,7551
"Allsvenskan 1963",1963-04-21,2,"IFK Norrköping","IFK Göteborg",2,1,9505
"Allsvenskan 1963",1963-04-21,2,"Örebro SK","IF Elfsborg",1,4,6245
"Allsvenskan 1963",1963-04-21,2,"Örgryte IS","Helsingborgs IF",1,2,10508
"Allsvenskan 1963",1963-04-25,3,"Malmö FF","IFK Göteborg",1,1,9667
"Allsvenskan 1963",1963-04-28,3,"Djurgårdens IF","Helsingborgs IF",0,2,14067
"Allsvenskan 1963",1963-04-28,3,"IF Elfsborg","Degerfors IF",0,1,16602
"Allsvenskan 1963",1963-04-28,3,"IS Halmia","Hammarby IF",3,6,3752
"Allsvenskan 1963",1963-04-28,3,"Örebro SK","IFK Norrköping",1,1,7834
"Allsvenskan 1963",1963-04-28,3,"Örgryte IS",AIK,2,3,8275
"Allsvenskan 1963",1963-05-01,4,AIK,"IF Elfsborg",1,0,17755
"Allsvenskan 1963",1963-05-01,4,"Degerfors IF","Malmö FF",2,1,14732
"Allsvenskan 1963",1963-05-01,4,"IFK Göteborg","Djurgårdens IF",4,1,13152
"Allsvenskan 1963",1963-05-01,4,"Helsingborgs IF","Örebro SK",1,1,8412
"Allsvenskan 1963",1963-05-01,4,"IFK Norrköping","IS Halmia",1,1,8876
"Allsvenskan 1963",1963-05-16,4,"Hammarby IF","Örgryte IS",5,2,6536
"Allsvenskan 1963",1963-05-09,5,"Djurgårdens IF","Hammarby IF",1,1,19742
"Allsvenskan 1963",1963-05-09,5,"Malmö FF","IFK Norrköping",1,4,14611
"Allsvenskan 1963",1963-05-12,5,AIK,"IFK Göteborg",0,2,15082
"Allsvenskan 1963",1963-05-12,5,"IF Elfsborg","Helsingborgs IF",3,1,10353
"Allsvenskan 1963",1963-05-12,5,"Örebro SK","IS Halmia",0,0,5865
"Allsvenskan 1963",1963-05-12,5,"Örgryte IS","Degerfors IF",0,3,20930
"Allsvenskan 1963",1963-05-16,6,"IFK Göteborg","IF Elfsborg",2,0,30603
"Allsvenskan 1963",1963-05-16,6,"Helsingborgs IF","Malmö FF",1,1,11180
"Allsvenskan 1963",1963-05-19,6,"Degerfors IF",AIK,0,1,12558
"Allsvenskan 1963",1963-05-19,6,"IS Halmia","Örgryte IS",0,1,6108
"Allsvenskan 1963",1963-05-19,6,"Hammarby IF","Örebro SK",1,4,7485
"Allsvenskan 1963",1963-05-19,6,"IFK Norrköping","Djurgårdens IF",2,1,9704
"Allsvenskan 1963",1963-05-26,7,"IS Halmia","IF Elfsborg",1,0,5509
"Allsvenskan 1963",1963-05-26,7,"Hammarby IF",AIK,1,2,18758
"Allsvenskan 1963",1963-05-26,7,"Helsingborgs IF","IFK Göteborg",2,1,9425
"Allsvenskan 1963",1963-05-26,7,"IFK Norrköping","Degerfors IF",2,0,20447
"Allsvenskan 1963",1963-05-26,7,"Örebro SK","Malmö FF",0,0,6695
"Allsvenskan 1963",1963-05-26,7,"Örgryte IS","Djurgårdens IF",1,0,9165
"Allsvenskan 1963",1963-05-29,8,"Djurgårdens IF","Örebro SK",1,0,5573
"Allsvenskan 1963",1963-05-30,8,"IF Elfsborg","Hammarby IF",4,1,8002
"Allsvenskan 1963",1963-05-30,8,"IFK Göteborg","Örgryte IS",0,1,28509
"Allsvenskan 1963",1963-05-30,8,"Malmö FF","IS Halmia",6,1,7519
"Allsvenskan 1963",1963-06-03,8,AIK,"IFK Norrköping",2,2,21705
"Allsvenskan 1963",1963-06-03,8,"Degerfors IF","Helsingborgs IF",6,2,7573
