leaguename;matchdate;matchday;hometeam;awayteam;homescore;awayscore;attendance
"Allsvenskan 1992";1992-07-02;13;"Malmö FF";"Västra Frölunda IF";1;0;1761
"Allsvenskan 1992";1992-07-02;13;"IFK Norrköping";"Djurgårdens IF";3;1;4316
"Allsvenskan 1992";1992-07-02;13;"Östers IF";"Trelleborgs FF";2;0;1978
"Allsvenskan 1992";1992-07-05;14;"Djurgårdens IF";"Malmö FF";1;0;2913
"Allsvenskan 1992";1992-07-05;14;"IFK Göteborg";"Östers IF";0;1;3023
"Allsvenskan 1992";1992-07-05;14;"Trelleborgs FF";AIK;2;2;2759
"Allsvenskan 1992";1992-07-05;14;"Västra Frölunda IF";GAIS;3;2;2250
"Allsvenskan 1992";1992-07-05;14;"Örebro SK";"IFK Norrköping";0;0;5151
"Allsvenskan 1992";1992-07-08;15;"Malmö FF";"Trelleborgs FF";1;1;12132
"Allsvenskan 1992";1992-07-08;15;"Västra Frölunda IF";"Örebro SK";1;1;793
"Allsvenskan 1992";1992-07-09;15;AIK;"Östers IF";3;0;3363
"Allsvenskan 1992";1992-07-09;15;GAIS;"Djurgårdens IF";2;1;1661
"Allsvenskan 1992";1992-07-09;15;"IFK Norrköping";"IFK Göteborg";4;1;6691
"Allsvenskan 1992";1992-07-12;16;"Djurgårdens IF";"Västra Frölunda IF";3;2;2406
"Allsvenskan 1992";1992-07-12;16;"IFK Göteborg";AIK;0;1;6600
"Allsvenskan 1992";1992-07-12;16;"Trelleborgs FF";"IFK Norrköping";0;2;4047
"Allsvenskan 1992";1992-07-12;16;"Örebro SK";"Malmö FF";2;2;3506
"Allsvenskan 1992";1992-07-12;16;"Östers IF";GAIS;9;0;2552
"Allsvenskan 1992";1992-07-16;17;AIK;GAIS;0;0;3629
"Allsvenskan 1992";1992-07-16;17;"IFK Göteborg";"Örebro SK";3;1;7730
"Allsvenskan 1992";1992-07-16;17;"IFK Norrköping";"Malmö FF";1;0;6670
"Allsvenskan 1992";1992-07-16;17;"Trelleborgs FF";"Västra Frölunda IF";1;0;2508
"Allsvenskan 1992";1992-07-16;17;"Östers IF";"Djurgårdens IF";2;0;3925
"Allsvenskan 1992";1992-07-19;18;"Djurgårdens IF";"IFK Göteborg";1;0;2956
"Allsvenskan 1992";1992-07-19;18;GAIS;"IFK Norrköping";0;3;1447
"Allsvenskan 1992";1992-07-19;18;"Malmö FF";AIK;2;0;2953
"Allsvenskan 1992";1992-07-19;18;"Västra Frölunda IF";"Östers IF";2;3;438
"Allsvenskan 1992";1992-07-19;18;"Örebro SK";"Trelleborgs FF";1;1;1948
