leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1947/48",1947-07-27,1,"Djurgårdens IF",GAIS,1,2,11003
"Allsvenskan 1947/48",1947-07-27,1,"IF Elfsborg","IS Halmia",1,1,4983
"Allsvenskan 1947/48",1947-07-27,1,"IFK Göteborg","Malmö FF",0,3,13221
"Allsvenskan 1947/48",1947-07-27,1,"Halmstads BK",AIK,1,0,6692
"Allsvenskan 1947/48",1947-07-27,1,"Helsingborgs IF","Degerfors IF",3,3,8182
"Allsvenskan 1947/48",1947-07-27,1,"Jönköpings Södra IF","IFK Norrköping",1,5,11023
"Allsvenskan 1947/48",1947-08-03,2,AIK,"Jönköpings Södra IF",2,2,15184
"Allsvenskan 1947/48",1947-08-03,2,"Degerfors IF","Djurgårdens IF",2,1,2479
"Allsvenskan 1947/48",1947-08-03,2,GAIS,"IF Elfsborg",6,2,9047
"Allsvenskan 1947/48",1947-08-03,2,"IS Halmia","IFK Göteborg",2,1,5707
"Allsvenskan 1947/48",1947-08-03,2,"Malmö FF","Halmstads BK",4,1,13054
"Allsvenskan 1947/48",1947-08-03,2,"IFK Norrköping","Helsingborgs IF",4,2,7017
"Allsvenskan 1947/48",1947-08-10,3,"Djurgårdens IF","IFK Norrköping",3,2,20466
"Allsvenskan 1947/48",1947-08-10,3,"IF Elfsborg","Degerfors IF",4,1,4830
"Allsvenskan 1947/48",1947-08-10,3,"IFK Göteborg","Halmstads BK",6,1,10000
"Allsvenskan 1947/48",1947-08-10,3,"IS Halmia",GAIS,1,1,5266
"Allsvenskan 1947/48",1947-08-10,3,"Jönköpings Södra IF","Malmö FF",2,4,8861
"Allsvenskan 1947/48",1947-08-17,3,"Helsingborgs IF",AIK,2,1,9101
"Allsvenskan 1947/48",1947-08-13,4,AIK,"Djurgårdens IF",1,1,23015
"Allsvenskan 1947/48",1947-08-13,4,"Malmö FF","Helsingborgs IF",5,2,14370
"Allsvenskan 1947/48",1947-08-13,4,GAIS,"IFK Göteborg",2,0,19504
"Allsvenskan 1947/48",1947-08-17,4,"Degerfors IF","IS Halmia",1,1,1507
"Allsvenskan 1947/48",1947-08-17,4,"Halmstads BK","Jönköpings Södra IF",3,0,4953
"Allsvenskan 1947/48",1947-08-17,4,"IFK Norrköping","IF Elfsborg",2,2,5156
"Allsvenskan 1947/48",1947-08-31,5,AIK,"IS Halmia",2,0,13778
"Allsvenskan 1947/48",1947-08-31,5,"IFK Göteborg","Degerfors IF",0,2,13807
"Allsvenskan 1947/48",1947-08-31,5,"Halmstads BK","Djurgårdens IF",1,1,5270
"Allsvenskan 1947/48",1947-08-31,5,"Jönköpings Södra IF","Helsingborgs IF",2,2,7415
"Allsvenskan 1947/48",1947-08-31,5,"Malmö FF","IF Elfsborg",3,0,15909
"Allsvenskan 1947/48",1947-08-31,5,"IFK Norrköping",GAIS,3,2,10772
"Allsvenskan 1947/48",1947-09-07,6,"Degerfors IF","IFK Norrköping",3,1,6509
"Allsvenskan 1947/48",1947-09-07,6,"Djurgårdens IF","Jönköpings Södra IF",4,0,13655
"Allsvenskan 1947/48",1947-09-07,6,"IF Elfsborg","Halmstads BK",2,4,4171
"Allsvenskan 1947/48",1947-09-07,6,GAIS,AIK,1,2,14613
"Allsvenskan 1947/48",1947-09-07,6,"IS Halmia","Malmö FF",1,2,6030
"Allsvenskan 1947/48",1947-09-07,6,"Helsingborgs IF","IFK Göteborg",1,0,8897
"Allsvenskan 1947/48",1947-09-21,7,AIK,"IFK Norrköping",2,5,29997
"Allsvenskan 1947/48",1947-09-21,7,"IFK Göteborg","Djurgårdens IF",4,1,13248
"Allsvenskan 1947/48",1947-09-21,7,"Halmstads BK",GAIS,2,3,4304
"Allsvenskan 1947/48",1947-09-21,7,"Helsingborgs IF","IF Elfsborg",6,3,9127
"Allsvenskan 1947/48",1947-09-21,7,"Jönköpings Södra IF","IS Halmia",3,1,7155
"Allsvenskan 1947/48",1947-09-21,7,"Malmö FF","Degerfors IF",1,1,17315
"Allsvenskan 1947/48",1947-09-28,8,"Degerfors IF",AIK,0,1,7354
"Allsvenskan 1947/48",1947-09-28,8,"Djurgårdens IF","Helsingborgs IF",1,1,15980
"Allsvenskan 1947/48",1947-09-28,8,"IF Elfsborg","Jönköpings Södra IF",5,2,7555
"Allsvenskan 1947/48",1947-09-28,8,GAIS,"Malmö FF",2,2,20673
"Allsvenskan 1947/48",1947-09-28,8,"IS Halmia","Halmstads BK",1,2,7354
"Allsvenskan 1947/48",1947-09-28,8,"IFK Norrköping","IFK Göteborg",1,3,10505
"Allsvenskan 1947/48",1947-10-12,9,"Djurgårdens IF","IF Elfsborg",2,0,13742
"Allsvenskan 1947/48",1947-10-12,9,"IFK Göteborg",AIK,1,0,20127
"Allsvenskan 1947/48",1947-10-12,9,"Halmstads BK","Degerfors IF",3,4,5154
"Allsvenskan 1947/48",1947-10-12,9,"Helsingborgs IF","IS Halmia",1,3,9665
"Allsvenskan 1947/48",1947-10-12,9,"Jönköpings Södra IF",GAIS,1,1,7054
"Allsvenskan 1947/48",1947-10-12,9,"Malmö FF","IFK Norrköping",2,3,18060
"Allsvenskan 1947/48",1947-10-19,10,AIK,"Malmö FF",3,2,18289
"Allsvenskan 1947/48",1947-10-19,10,"Degerfors IF","Jönköpings Södra IF",0,1,2273
"Allsvenskan 1947/48",1947-10-19,10,"IF Elfsborg","IFK Göteborg",1,4,6495
"Allsvenskan 1947/48",1947-10-19,10,GAIS,"Helsingborgs IF",3,2,9765
"Allsvenskan 1947/48",1947-10-19,10,"IS Halmia","Djurgårdens IF",1,0,3656
"Allsvenskan 1947/48",1947-10-19,10,"IFK Norrköping","Halmstads BK",3,1,7903
"Allsvenskan 1947/48",1947-10-25,11,"Djurgårdens IF","Halmstads BK",5,0,6233
"Allsvenskan 1947/48",1947-10-26,11,"Degerfors IF","IFK Göteborg",1,1,2479
"Allsvenskan 1947/48",1947-10-26,11,"IF Elfsborg","Malmö FF",2,2,5384
"Allsvenskan 1947/48",1947-10-26,11,"IS Halmia",AIK,1,1,3781
"Allsvenskan 1947/48",1947-10-26,11,"Helsingborgs IF","Jönköpings Södra IF",2,2,6903
"Allsvenskan 1947/48",1947-11-02,12,AIK,GAIS,4,1,9822
