leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1945/46",1945-07-29,1,"Degerfors IF",GAIS,0,0,2507
"Allsvenskan 1945/46",1945-07-29,1,"Djurgårdens IF","Malmö FF",2,2,14787
"Allsvenskan 1945/46",1945-07-29,1,"IFK Göteborg","IFK Norrköping",2,0,19787
"Allsvenskan 1945/46",1945-07-29,1,"Halmstads BK",AIK,0,2,5523
"Allsvenskan 1945/46",1945-07-29,1,"Helsingborgs IF","IF Elfsborg",3,3,8341
"Allsvenskan 1945/46",1945-07-29,1,"Jönköpings Södra IF","IS Halmia",2,3,7944
"Allsvenskan 1945/46",1945-08-03,2,"Malmö FF","Helsingborgs IF",4,1,12776
"Allsvenskan 1945/46",1945-08-05,2,AIK,"Jönköpings Södra IF",1,2,14114
"Allsvenskan 1945/46",1945-08-05,2,"IF Elfsborg","IFK Göteborg",1,2,5119
"Allsvenskan 1945/46",1945-08-05,2,GAIS,"Djurgårdens IF",2,1,6156
"Allsvenskan 1945/46",1945-08-05,2,"IS Halmia","Degerfors IF",0,1,3906
"Allsvenskan 1945/46",1945-08-05,2,"IFK Norrköping","Halmstads BK",3,1,4473
"Allsvenskan 1945/46",1945-08-08,3,"Djurgårdens IF",AIK,1,3,19294
"Allsvenskan 1945/46",1945-08-12,3,"IF Elfsborg","Malmö FF",1,3,6090
"Allsvenskan 1945/46",1945-08-12,3,"IFK Göteborg","Jönköpings Södra IF",7,0,14295
"Allsvenskan 1945/46",1945-08-12,3,"Halmstads BK","IS Halmia",1,1,6641
"Allsvenskan 1945/46",1945-08-12,3,"Helsingborgs IF","Degerfors IF",1,3,6514
"Allsvenskan 1945/46",1945-08-12,3,"IFK Norrköping",GAIS,0,0,5159
"Allsvenskan 1945/46",1945-08-19,4,AIK,"IF Elfsborg",4,2,15539
"Allsvenskan 1945/46",1945-08-19,4,"Degerfors IF","Djurgårdens IF",4,2,1717
"Allsvenskan 1945/46",1945-08-19,4,GAIS,"Halmstads BK",3,2,6453
"Allsvenskan 1945/46",1945-08-19,4,"IS Halmia","IFK Göteborg",2,2,4799
"Allsvenskan 1945/46",1945-08-19,4,"Jönköpings Södra IF","Helsingborgs IF",4,1,9204
"Allsvenskan 1945/46",1945-08-19,4,"Malmö FF","IFK Norrköping",1,1,16302
"Allsvenskan 1945/46",1945-09-02,5,"Degerfors IF","Jönköpings Södra IF",3,0,3822
"Allsvenskan 1945/46",1945-09-02,5,"Djurgårdens IF","IS Halmia",0,4,9828
"Allsvenskan 1945/46",1945-09-02,5,"IFK Göteborg","Malmö FF",3,1,18601
"Allsvenskan 1945/46",1945-09-02,5,"Halmstads BK","IF Elfsborg",1,3,3986
"Allsvenskan 1945/46",1945-09-02,5,"Helsingborgs IF",GAIS,2,0,6100
"Allsvenskan 1945/46",1945-09-02,5,"IFK Norrköping",AIK,3,1,10178
"Allsvenskan 1945/46",1945-08-08,6,GAIS,"IFK Göteborg",1,3,10963
"Allsvenskan 1945/46",1945-09-09,6,AIK,"Degerfors IF",0,2,15839
"Allsvenskan 1945/46",1945-09-09,6,"IF Elfsborg","IFK Norrköping",2,0,6563
"Allsvenskan 1945/46",1945-09-09,6,"IS Halmia","Helsingborgs IF",1,2,4204
"Allsvenskan 1945/46",1945-09-09,6,"Jönköpings Södra IF","Djurgårdens IF",3,1,7387
"Allsvenskan 1945/46",1945-09-09,6,"Malmö FF","Halmstads BK",0,1,10021
"Allsvenskan 1945/46",1945-09-16,7,"Degerfors IF","IFK Norrköping",2,3,6817
"Allsvenskan 1945/46",1945-09-16,7,"Djurgårdens IF","Halmstads BK",2,0,7573
"Allsvenskan 1945/46",1945-09-16,7,GAIS,AIK,2,2,7340
"Allsvenskan 1945/46",1945-09-16,7,"IS Halmia","Malmö FF",1,7,3943
"Allsvenskan 1945/46",1945-09-16,7,"Helsingborgs IF","IFK Göteborg",2,1,9060
"Allsvenskan 1945/46",1945-09-16,7,"Jönköpings Södra IF","IF Elfsborg",0,2,9708
"Allsvenskan 1945/46",1945-09-23,8,AIK,"Helsingborgs IF",3,4,10898
"Allsvenskan 1945/46",1945-09-23,8,"IF Elfsborg","IS Halmia",2,2,5496
"Allsvenskan 1945/46",1945-09-23,8,"IFK Göteborg","Djurgårdens IF",3,1,11190
"Allsvenskan 1945/46",1945-09-23,8,"Halmstads BK","Degerfors IF",0,3,3734
"Allsvenskan 1945/46",1945-09-23,8,"Malmö FF",GAIS,0,1,10733
"Allsvenskan 1945/46",1945-09-23,8,"IFK Norrköping","Jönköpings Södra IF",6,2,8524
"Allsvenskan 1945/46",1945-10-07,9,"Degerfors IF","Malmö FF",0,1,3803
"Allsvenskan 1945/46",1945-10-07,9,"Djurgårdens IF","IF Elfsborg",0,3,7380
"Allsvenskan 1945/46",1945-10-07,9,"IFK Göteborg","Halmstads BK",3,2,9850
"Allsvenskan 1945/46",1945-10-07,9,"IS Halmia",AIK,3,3,3716
"Allsvenskan 1945/46",1945-10-07,9,"Helsingborgs IF","IFK Norrköping",2,1,12593
"Allsvenskan 1945/46",1945-10-07,9,"Jönköpings Södra IF",GAIS,2,3,7323
"Allsvenskan 1945/46",1945-10-14,10,AIK,"IFK Göteborg",3,1,13752
"Allsvenskan 1945/46",1945-10-14,10,"IF Elfsborg","Degerfors IF",1,1,6588
"Allsvenskan 1945/46",1945-10-14,10,GAIS,"IS Halmia",3,1,6516
"Allsvenskan 1945/46",1945-10-14,10,"Halmstads BK","Helsingborgs IF",2,1,4428
"Allsvenskan 1945/46",1945-10-14,10,"Malmö FF","Jönköpings Södra IF",4,1,10791
"Allsvenskan 1945/46",1945-10-14,10,"IFK Norrköping","Djurgårdens IF ",11,1,6173
"Allsvenskan 1945/46",1945-10-28,11,AIK,"Malmö FF",1,4,15061
"Allsvenskan 1945/46",1945-10-28,11,"IF Elfsborg",GAIS,1,1,3899
"Allsvenskan 1945/46",1945-10-28,11,"IFK Göteborg","Degerfors IF",1,1,19080
"Allsvenskan 1945/46",1945-10-28,11,"Halmstads BK","Jönköpings Södra IF",2,2,4843
"Allsvenskan 1945/46",1945-10-28,11,"Helsingborgs IF","Djurgårdens IF",2,5,6236
"Allsvenskan 1945/46",1945-10-28,11,"IFK Norrköping","IS Halmia",3,2,6559
"Allsvenskan 1945/46",1945-11-04,12,"Degerfors IF","Halmstads BK",3,0,1581
"Allsvenskan 1945/46",1945-11-04,12,"Djurgårdens IF","IFK Göteborg",3,0,10167
"Allsvenskan 1945/46",1945-11-04,12,GAIS,"Malmö FF",0,1,9700
"Allsvenskan 1945/46",1945-11-04,12,"IS Halmia","IF Elfsborg",2,1,3589
"Allsvenskan 1945/46",1945-11-04,12,"Helsingborgs IF",AIK,3,3,6036
"Allsvenskan 1945/46",1945-11-04,12,"Jönköpings Södra IF","IFK Norrköping",1,6,10946
"Allsvenskan 1945/46",1945-10-21,13,"Jönköpings Södra IF","Halmstads BK",2,0,6105
"Allsvenskan 1945/46",1945-11-11,13,"Degerfors IF","IFK Göteborg",0,1,5300
"Allsvenskan 1945/46",1945-11-11,13,"Djurgårdens IF","Helsingborgs IF",5,4,5190
"Allsvenskan 1945/46",1945-11-11,13,GAIS,"IF Elfsborg",5,3,4264
"Allsvenskan 1945/46",1945-11-11,13,"IS Halmia","IFK Norrköping",0,3,3181
"Allsvenskan 1945/46",1945-11-11,13,"Malmö FF",AIK,1,3,9592
"Allsvenskan 1945/46",1946-04-07,14,"IS Halmia","Halmstads BK",4,2,4755
"Allsvenskan 1945/46",1946-05-10,14,AIK,"Djurgårdens IF",3,1,28838
"Allsvenskan 1945/46",1946-05-12,14,"Degerfors IF","Helsingborgs IF",2,0,2357
"Allsvenskan 1945/46",1946-05-12,14,GAIS,"IFK Norrköping",1,4,22354
"Allsvenskan 1945/46",1946-05-12,14,"Jönköpings Södra IF","IFK Göteborg",0,4,8125
"Allsvenskan 1945/46",1946-05-12,14,"Malmö FF","IF Elfsborg",4,2,10908
"Allsvenskan 1945/46",1946-04-14,15,AIK,GAIS,1,1,13761
"Allsvenskan 1945/46",1946-04-14,15,"IF Elfsborg","Jönköpings Södra IF",1,1,6086
"Allsvenskan 1945/46",1946-04-14,15,"IFK Göteborg","Helsingborgs IF",2,2,10426
"Allsvenskan 1945/46",1946-04-14,15,"Halmstads BK","Djurgårdens IF",3,3,3940
"Allsvenskan 1945/46",1946-04-14,15,"Malmö FF","IS Halmia",1,0,10503
"Allsvenskan 1945/46",1946-04-14,15,"IFK Norrköping","Degerfors IF",2,0,8959
"Allsvenskan 1945/46",1946-04-22,16,"Degerfors IF","IF Elfsborg",2,3,3731
"Allsvenskan 1945/46",1946-04-22,16,"Djurgårdens IF","IFK Norrköping",1,2,22191
"Allsvenskan 1945/46",1946-04-22,16,"IFK Göteborg",AIK,1,1,15086
"Allsvenskan 1945/46",1946-04-22,16,"IS Halmia",GAIS,0,0,3400
"Allsvenskan 1945/46",1946-04-22,16,"Helsingborgs IF","Halmstads BK",1,1,9142
"Allsvenskan 1945/46",1946-04-22,16,"Jönköpings Södra IF","Malmö FF",0,1,9422
"Allsvenskan 1945/46",1946-04-28,17,AIK,"IS Halmia",6,3,10581
"Allsvenskan 1945/46",1946-04-28,17,"IF Elfsborg","Djurgårdens IF",2,1,6097
"Allsvenskan 1945/46",1946-04-28,17,GAIS,"Jönköpings Södra IF",3,0,9533
"Allsvenskan 1945/46",1946-04-28,17,"Halmstads BK","IFK Göteborg",2,4,4568
"Allsvenskan 1945/46",1946-04-28,17,"Malmö FF","Degerfors IF",1,1,14855
"Allsvenskan 1945/46",1946-04-28,17,"IFK Norrköping","Helsingborgs IF",6,2,6054
"Allsvenskan 1945/46",1946-05-05,18,"Djurgårdens IF","Degerfors IF",2,1,20108
"Allsvenskan 1945/46",1946-05-05,18,"IF Elfsborg",AIK,0,1,9010
"Allsvenskan 1945/46",1946-05-05,18,"IFK Göteborg","IS Halmia",3,2,10144
"Allsvenskan 1945/46",1946-05-05,18,"Halmstads BK",GAIS,0,2,3197
"Allsvenskan 1945/46",1946-05-05,18,"Helsingborgs IF","Jönköpings Södra IF",5,0,8770
"Allsvenskan 1945/46",1946-05-05,18,"IFK Norrköping","Malmö FF",5,0,15289
"Allsvenskan 1945/46",1946-05-17,19,"IFK Göteborg",GAIS,1,3,17018
"Allsvenskan 1945/46",1946-05-19,19,"Degerfors IF",AIK,0,0,4110
"Allsvenskan 1945/46",1946-05-19,19,"Djurgårdens IF","Jönköpings Södra IF",4,2,19848
"Allsvenskan 1945/46",1946-05-19,19,"Halmstads BK","Malmö FF",1,3,3056
"Allsvenskan 1945/46",1946-05-19,19,"Helsingborgs IF","IS Halmia",3,3,7258
"Allsvenskan 1945/46",1946-05-19,19,"IFK Norrköping","IF Elfsborg",3,0,5625
"Allsvenskan 1945/46",1946-05-24,20,AIK,"IFK Norrköping",1,4,25322
"Allsvenskan 1945/46",1946-05-26,20,"IF Elfsborg","Halmstads BK",5,1,3058
"Allsvenskan 1945/46",1946-05-26,20,GAIS,"Helsingborgs IF",2,0,4814
"Allsvenskan 1945/46",1946-05-26,20,"IS Halmia","Djurgårdens IF",1,3,3594
"Allsvenskan 1945/46",1946-05-26,20,"Jönköpings Södra IF","Degerfors IF",1,0,5859
"Allsvenskan 1945/46",1946-05-26,20,"Malmö FF","IFK Göteborg",1,1,13297
"Allsvenskan 1945/46",1946-05-30,21,"Degerfors IF","IS Halmia",0,4,1040
"Allsvenskan 1945/46",1946-05-30,21,"Djurgårdens IF",GAIS,2,3,9421
"Allsvenskan 1945/46",1946-05-30,21,"IFK Göteborg","IF Elfsborg",3,1,4921
"Allsvenskan 1945/46",1946-05-30,21,"Halmstads BK","IFK Norrköping",0,1,2564
"Allsvenskan 1945/46",1946-05-30,21,"Helsingborgs IF","Malmö FF",0,2,8095
"Allsvenskan 1945/46",1946-05-30,21,"Jönköpings Södra IF",AIK,5,2,8267
"Allsvenskan 1945/46",1946-06-02,22,AIK,"Halmstads BK",0,2,5433
"Allsvenskan 1945/46",1946-06-02,22,"IF Elfsborg","Helsingborgs IF",4,4,2360
"Allsvenskan 1945/46",1946-06-02,22,GAIS,"Degerfors IF",0,2,4733
"Allsvenskan 1945/46",1946-06-02,22,"IS Halmia","Jönköpings Södra IF",1,1,4120
"Allsvenskan 1945/46",1946-06-02,22,"Malmö FF","Djurgårdens IF",6,1,10887
"Allsvenskan 1945/46",1946-06-02,22,"IFK Norrköping","IFK Göteborg",0,0,6538
