leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1943/44",1943-08-01,1,AIK,"IK Brage",5,0,12921
"Allsvenskan 1943/44",1943-08-01,1,"IF Elfsborg","IS Halmia",5,1,3746
"Allsvenskan 1943/44",1943-08-01,1,"IFK Göteborg","IFK Norrköping",2,3,8388
"Allsvenskan 1943/44",1943-08-01,1,"Halmstads BK","Degerfors IF",0,4,3840
"Allsvenskan 1943/44",1943-08-01,1,"Helsingborgs IF",GAIS,2,2,4850
"Allsvenskan 1943/44",1943-08-01,1,"Sandvikens IF","Malmö FF",2,6,1253
"Allsvenskan 1943/44",1943-08-08,2,"IK Brage","Halmstads BK",1,6,3152
"Allsvenskan 1943/44",1943-08-08,2,"Degerfors IF","Sandvikens IF",3,2,1800
"Allsvenskan 1943/44",1943-08-08,2,GAIS,AIK,0,2,6087
"Allsvenskan 1943/44",1943-08-08,2,"IS Halmia","IFK Göteborg",3,9,2504
"Allsvenskan 1943/44",1943-08-08,2,"Malmö FF","IF Elfsborg",2,1,6941
"Allsvenskan 1943/44",1943-08-08,2,"IFK Norrköping","Helsingborgs IF",3,2,5372
"Allsvenskan 1943/44",1943-08-13,3,GAIS,"IFK Göteborg",2,5,9468
"Allsvenskan 1943/44",1943-08-13,3,"Degerfors IF","IK Brage",5,1,1918
"Allsvenskan 1943/44",1943-08-13,3,"IS Halmia","Halmstads BK",2,1,6379
"Allsvenskan 1943/44",1943-08-13,3,"Helsingborgs IF","IF Elfsborg",2,2,5271
"Allsvenskan 1943/44",1943-08-13,3,"Malmö FF",AIK,3,2,13696
"Allsvenskan 1943/44",1943-08-13,3,"IFK Norrköping","Sandvikens IF",2,1,5868
"Allsvenskan 1943/44",1943-08-22,4,AIK,"Degerfors IF",3,2,16731
"Allsvenskan 1943/44",1943-08-22,4,"IK Brage",GAIS,1,1,2855
"Allsvenskan 1943/44",1943-08-22,4,"IF Elfsborg","IFK Norrköping",5,1,5111
"Allsvenskan 1943/44",1943-08-22,4,"IFK Göteborg","Helsingborgs IF",6,0,11334
"Allsvenskan 1943/44",1943-08-22,4,"Halmstads BK","Malmö FF",0,2,3746
"Allsvenskan 1943/44",1943-08-22,4,"Sandvikens IF","IS Halmia",4,2,1385
"Allsvenskan 1943/44",1943-08-29,5,AIK,"Sandvikens IF",4,0,7797
"Allsvenskan 1943/44",1943-08-29,5,"IK Brage","IF Elfsborg",0,3,4532
"Allsvenskan 1943/44",1943-08-29,5,"Degerfors IF","IFK Göteborg",1,2,4544
"Allsvenskan 1943/44",1943-08-29,5,GAIS,"Halmstads BK",2,1,4718
"Allsvenskan 1943/44",1943-08-29,5,"IS Halmia","IFK Norrköping",2,5,3181
"Allsvenskan 1943/44",1943-08-29,5,"Malmö FF","Helsingborgs IF",2,2,12662
"Allsvenskan 1943/44",1943-09-05,6,"IF Elfsborg","Degerfors IF",1,0,5640
"Allsvenskan 1943/44",1943-09-05,6,"IFK Göteborg","Malmö FF",1,1,16969
"Allsvenskan 1943/44",1943-09-05,6,"Halmstads BK",AIK,1,4,4365
"Allsvenskan 1943/44",1943-09-05,6,"Helsingborgs IF","IS Halmia",1,1,6349
"Allsvenskan 1943/44",1943-09-05,6,"IFK Norrköping",GAIS,3,0,4861
"Allsvenskan 1943/44",1943-09-05,6,"Sandvikens IF","IK Brage",1,4,1747
"Allsvenskan 1943/44",1943-09-19,7,AIK,"IFK Göteborg",4,2,17718
"Allsvenskan 1943/44",1943-09-19,7,"IK Brage","Helsingborgs IF",2,2,3332
"Allsvenskan 1943/44",1943-09-19,7,"Degerfors IF","IFK Norrköping",2,2,3900
