leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1948/49",1948-08-08,1,"IF Elfsborg","Landskrona BoIS ",0,0,3961
"Allsvenskan 1948/49",1948-08-08,1,GAIS,"Jönköpings Södra IF",2,0,5510
"Allsvenskan 1948/49",1948-08-08,1,"Örebro SK","IS Halmia",2,1,7448
"Allsvenskan 1948/49",1948-08-15,2,"Degerfors IF","Örebro SK",3,1,3269
"Allsvenskan 1948/49",1948-08-19,2,GAIS,"IF Elfsborg",1,2,9035
"Allsvenskan 1948/49",1948-08-19,2,"Landskrona BoIS","Helsingborgs IF",1,4,7519
"Allsvenskan 1948/49",1948-08-22,3,AIK,"IS Halmia",3,1,14716
"Allsvenskan 1948/49",1948-08-22,3,"IF Elfsborg","Jönköpings Södra IF",4,4,8474
"Allsvenskan 1948/49",1948-08-22,3,"IFK Göteborg",GAIS,1,2,16034
"Allsvenskan 1948/49",1948-08-22,3,"Helsingborgs IF","Degerfors IF",1,0,5734
"Allsvenskan 1948/49",1948-08-22,3,"Malmö FF","Landskrona BoIS",5,0,13732
"Allsvenskan 1948/49",1948-08-22,3,"Örebro SK","IFK Norrköping",2,2,12228
"Allsvenskan 1948/49",1948-08-29,4,AIK,"Helsingborgs IF",3,2,18287
"Allsvenskan 1948/49",1948-08-29,4,"Degerfors IF","Landskrona BoIS",4,0,2268
"Allsvenskan 1948/49",1948-08-29,4,"IFK Göteborg","Malmö FF",4,4,20503
"Allsvenskan 1948/49",1948-08-29,4,"IS Halmia","IF Elfsborg",0,2,4739
"Allsvenskan 1948/49",1948-08-29,4,"IFK Norrköping","Jönköpings Södra IF",0,0,10875
"Allsvenskan 1948/49",1948-08-29,4,"Örebro SK",GAIS,3,2,8070
"Allsvenskan 1948/49",1948-09-05,5,"IF Elfsborg","IFK Göteborg",0,1,10198
"Allsvenskan 1948/49",1948-09-05,5,GAIS,"Degerfors IF",1,0,11159
"Allsvenskan 1948/49",1948-09-05,5,"Helsingborgs IF","Örebro SK ",5,3,9577
"Allsvenskan 1948/49",1948-09-05,5,"Jönköpings Södra IF","IS Halmia",3,2,7384
"Allsvenskan 1948/49",1948-09-05,5,"Landskrona BoIS","IFK Norrköping",3,1,5412
"Allsvenskan 1948/49",1948-09-05,5,"Malmö FF",AIK,5,0,18319
"Allsvenskan 1948/49",1948-09-12,6,AIK,"IFK Göteborg",0,3,26352
"Allsvenskan 1948/49",1948-09-12,6,"Degerfors IF","Malmö FF",2,1,5024
"Allsvenskan 1948/49",1948-09-12,6,"IS Halmia","Örebro SK",1,0,4148
"Allsvenskan 1948/49",1948-09-12,6,"Jönköpings Södra IF",GAIS,2,1,7311
"Allsvenskan 1948/49",1948-09-12,6,"Landskrona BoIS","IF Elfsborg",2,2,4496
"Allsvenskan 1948/49",1948-09-12,6,"IFK Norrköping","Helsingborgs IF",0,2,9340
"Allsvenskan 1948/49",1948-09-26,7,AIK,"Jönköpings Södra IF",5,1,20465
"Allsvenskan 1948/49",1948-09-26,7,"IFK Göteborg","Landskrona BoIS",5,2,13929
"Allsvenskan 1948/49",1948-09-26,7,"IS Halmia","Degerfors IF",1,1,3792
"Allsvenskan 1948/49",1948-09-26,7,"Helsingborgs IF","Malmö FF",1,1,17014
"Allsvenskan 1948/49",1948-09-26,7,"IFK Norrköping",GAIS,5,0,7989
"Allsvenskan 1948/49",1948-09-26,7,"Örebro SK","IF Elfsborg",2,3,8442
"Allsvenskan 1948/49",1948-10-03,8,"Degerfors IF","IFK Norrköping",2,1,7756
"Allsvenskan 1948/49",1948-10-03,8,"IF Elfsborg",AIK,4,2,9090
"Allsvenskan 1948/49",1948-10-03,8,GAIS,"Helsingborgs IF",4,0,12128
"Allsvenskan 1948/49",1948-10-03,8,"Jönköpings Södra IF","IFK Göteborg",0,2,10219
"Allsvenskan 1948/49",1948-10-03,8,"Landskrona BoIS","IS Halmia",0,2,4203
"Allsvenskan 1948/49",1948-10-03,8,"Malmö FF","Örebro SK",4,2,14687
"Allsvenskan 1948/49",1948-10-17,9,AIK,"Landskrona BoIS",0,1,13650
"Allsvenskan 1948/49",1948-10-17,9,"IFK Göteborg","Degerfors IF",1,3,18673
"Allsvenskan 1948/49",1948-10-17,9,"IS Halmia","IFK Norrköping",1,1,6022
"Allsvenskan 1948/49",1948-10-17,9,"Helsingborgs IF","IF Elfsborg",3,0,10933
"Allsvenskan 1948/49",1948-10-17,9,"Malmö FF",GAIS,0,1,15295
"Allsvenskan 1948/49",1948-10-17,9,"Örebro SK","Jönköpings Södra IF",2,2,8120
"Allsvenskan 1948/49",1948-10-24,10,"Degerfors IF",AIK,0,1,8157
"Allsvenskan 1948/49",1948-10-24,10,"IF Elfsborg","Malmö FF",2,1,8767
"Allsvenskan 1948/49",1948-10-24,10,GAIS,"IS Halmia",1,0,10423
"Allsvenskan 1948/49",1948-10-24,10,"Jönköpings Södra IF","Helsingborgs IF",3,1,8726
"Allsvenskan 1948/49",1948-10-24,10,"Landskrona BoIS","Örebro SK",1,2,3898
"Allsvenskan 1948/49",1948-10-24,10,"IFK Norrköping","IFK Göteborg",4,2,11487
"Allsvenskan 1948/49",1948-10-31,11,AIK,GAIS,0,2,13343
"Allsvenskan 1948/49",1948-10-31,11,"Degerfors IF","IF Elfsborg",5,0,4804
"Allsvenskan 1948/49",1948-10-31,11,"IFK Göteborg","Örebro SK",4,1,13519
"Allsvenskan 1948/49",1948-10-31,11,"IS Halmia","Helsingborgs IF",2,2,6275
"Allsvenskan 1948/49",1948-10-31,11,"Landskrona BoIS","Jönköpings Södra IF",1,1,3219
"Allsvenskan 1948/49",1948-10-31,11,"IFK Norrköping","Malmö FF",2,2,12146
"Allsvenskan 1948/49",1948-11-07,12,"IF Elfsborg","IFK Norrköping",1,4,11145
"Allsvenskan 1948/49",1948-11-07,12,GAIS,"Landskrona BoIS",6,0,8957
"Allsvenskan 1948/49",1948-11-07,12,"Helsingborgs IF","IFK Göteborg",2,0,9080
"Allsvenskan 1948/49",1948-11-07,12,"Jönköpings Södra IF","Degerfors IF",2,2,9734
"Allsvenskan 1948/49",1948-11-07,12,"Malmö FF","IS Halmia",6,0,12627
"Allsvenskan 1948/49",1948-11-07,12,"Örebro SK",AIK,0,2,8365
"Allsvenskan 1948/49",1949-03-27,1,"IFK Göteborg",AIK,3,2,15667
"Allsvenskan 1948/49",1949-03-27,1,"Helsingborgs IF","IFK Norrköping",1,3,11107
"Allsvenskan 1948/49",1949-03-27,1,"Malmö FF","Degerfors IF",2,0,14935
