leaguename,matchdate,matchday,hometeam,awayteam,homescore,awayscore,attendance
"Allsvenskan 1940/41",1940-08-04,1,AIK,"IK Sleipner",4,0,6829
"Allsvenskan 1940/41",1940-08-04,1,"Degerfors IF","Helsingborgs IF",2,1,3200
"Allsvenskan 1940/41",1940-08-04,1,"Gårda BK","Sandvikens IF",1,4,2138
"Allsvenskan 1940/41",1940-08-04,1,"Landskrona BoIS","IK Brage",2,1,3106
"Allsvenskan 1940/41",1940-08-04,1,"Malmö FF","IFK Göteborg",3,3,8438
"Allsvenskan 1940/41",1940-08-04,1,"IFK Norrköping","IF Elfsborg",2,6,5834
"Allsvenskan 1940/41",1940-08-09,2,"IK Sleipner","IFK Norrköping",2,2,7948
"Allsvenskan 1940/41",1940-08-11,2,"IK Brage","Gårda BK",5,1,1525
"Allsvenskan 1940/41",1940-08-11,2,"IF Elfsborg","Degerfors IF",1,3,4041
"Allsvenskan 1940/41",1940-08-11,2,"IFK Göteborg","Landskrona BoIS",3,3,4872
"Allsvenskan 1940/41",1940-08-11,2,"Helsingborgs IF","Malmö FF",3,2,4609
"Allsvenskan 1940/41",1940-08-11,2,"Sandvikens IF",AIK,1,4,1608
"Allsvenskan 1940/41",1940-08-16,3,"IFK Göteborg","Gårda BK",2,0,4802
"Allsvenskan 1940/41",1940-08-18,3,AIK,"Landskrona BoIS",3,2,7478
"Allsvenskan 1940/41",1940-08-18,3,"Degerfors IF","Sandvikens IF",3,0,3500
"Allsvenskan 1940/41",1940-08-18,3,"Helsingborgs IF","IF Elfsborg",0,2,5321
"Allsvenskan 1940/41",1940-08-18,3,"Malmö FF","IK Sleipner",3,0,6946
"Allsvenskan 1940/41",1940-08-18,3,"IFK Norrköping","IK Brage",3,0,4146
"Allsvenskan 1940/41",1940-08-25,4,"IK Brage","Degerfors IF",2,2,4763
"Allsvenskan 1940/41",1940-08-25,4,"IF Elfsborg","IFK Göteborg",3,1,5744
"Allsvenskan 1940/41",1940-08-25,4,"Gårda BK",AIK,0,0,5555
"Allsvenskan 1940/41",1940-08-25,4,"Landskrona BoIS","IFK Norrköping",1,1,2404
"Allsvenskan 1940/41",1940-08-25,4,"Sandvikens IF","Malmö FF",1,1,2500
"Allsvenskan 1940/41",1940-08-25,4,"IK Sleipner","Helsingborgs IF",1,5,5327
"Allsvenskan 1940/41",1940-09-01,5,"Degerfors IF","IFK Norrköping",2,0,2600
"Allsvenskan 1940/41",1940-09-01,5,"IF Elfsborg","Landskrona BoIS ",2,3,4240
"Allsvenskan 1940/41",1940-09-01,5,"IFK Göteborg","Sandvikens IF",2,4,6386
"Allsvenskan 1940/41",1940-09-01,5,"Helsingborgs IF","Gårda BK",1,0,3783
"Allsvenskan 1940/41",1940-09-01,5,"Malmö FF",AIK,3,1,10739
"Allsvenskan 1940/41",1940-09-01,5,"IK Sleipner","IK Brage",1,1,4028
"Allsvenskan 1940/41",1940-09-08,6,"Degerfors IF","Gårda BK",2,1,2450
"Allsvenskan 1940/41",1940-09-08,6,"IF Elfsborg","Sandvikens IF",4,1,3518
"Allsvenskan 1940/41",1940-09-08,6,"IFK Göteborg","IK Sleipner",2,0,4332
"Allsvenskan 1940/41",1940-09-08,6,"Helsingborgs IF","IK Brage",3,2,4092
"Allsvenskan 1940/41",1940-09-08,6,"Malmö FF","Landskrona BoIS",3,1,7500
"Allsvenskan 1940/41",1940-09-08,6,"IFK Norrköping",AIK,3,3,6199
"Allsvenskan 1940/41",1940-09-15,7,AIK,"IFK Göteborg",3,0,10808
"Allsvenskan 1940/41",1940-09-15,7,"IK Brage","Malmö FF",2,0,3199
"Allsvenskan 1940/41",1940-09-15,7,"Gårda BK","IFK Norrköping",0,2,3009
"Allsvenskan 1940/41",1940-09-15,7,"Landskrona BoIS","Degerfors IF",3,2,3164
"Allsvenskan 1940/41",1940-09-15,7,"Sandvikens IF","Helsingborgs IF",2,3,2696
"Allsvenskan 1940/41",1940-09-15,7,"IK Sleipner","IF Elfsborg",1,3,4575
"Allsvenskan 1940/41",1940-09-22,8,"Degerfors IF",AIK,1,4,5268
"Allsvenskan 1940/41",1940-09-22,8,"IFK Göteborg","IFK Norrköping",1,3,4278
"Allsvenskan 1940/41",1940-09-22,8,"Malmö FF","Gårda BK",2,3,7010
"Allsvenskan 1940/41",1940-09-22,8,"IK Sleipner","Sandvikens IF",2,0,2902
"Allsvenskan 1940/41",1940-09-29,9,AIK,"Degerfors IF",1,2,11125
"Allsvenskan 1940/41",1940-09-29,9,"IK Brage","IF Elfsborg",2,2,5091
"Allsvenskan 1940/41",1940-09-29,9,"Gårda BK","Malmö FF",3,1,2168
"Allsvenskan 1940/41",1940-09-29,9,"Landskrona BoIS","Helsingborgs IF",2,2,4417
"Allsvenskan 1940/41",1940-09-29,9,"IFK Norrköping","IFK Göteborg",0,2,5334
"Allsvenskan 1940/41",1940-09-29,9,"Sandvikens IF","IK Sleipner",0,1,2431
"Allsvenskan 1940/41",1940-10-13,10,"IF Elfsborg","Gårda BK",5,2,4711
"Allsvenskan 1940/41",1940-10-13,10,"IFK Göteborg","Degerfors IF",1,0,13170
"Allsvenskan 1940/41",1940-10-13,10,"Helsingborgs IF",AIK,3,2,5911
"Allsvenskan 1940/41",1940-10-13,10,"Malmö FF","IFK Norrköping",3,2,7226
"Allsvenskan 1940/41",1940-10-13,10,"Sandvikens IF","IK Brage",4,2,3186
"Allsvenskan 1940/41",1940-10-13,10,"IK Sleipner","Landskrona BoIS",2,2,2859
"Allsvenskan 1940/41",1940-10-20,11,"IK Brage","IFK Göteborg",2,1,2533
"Allsvenskan 1940/41",1940-10-20,11,"Degerfors IF","Malmö FF",1,1,2310
"Allsvenskan 1940/41",1940-10-20,11,"Gårda BK","IK Sleipner",2,1,1342
"Allsvenskan 1940/41",1940-11-10,11,AIK,"IF Elfsborg",3,1,4965
"Allsvenskan 1940/41",1940-11-10,11,"Landskrona BoIS","Sandvikens IF",1,1,1545
"Allsvenskan 1940/41",1940-11-10,11,"IFK Norrköping","Helsingborgs IF",2,0,3654
"Allsvenskan 1940/41",1940-10-27,12,"IK Brage",AIK,3,2,6000
"Allsvenskan 1940/41",1940-10-27,12,"IF Elfsborg","Malmö FF",2,1,3835
"Allsvenskan 1940/41",1940-10-27,12,"Gårda BK","Landskrona BoIS",0,1,3024
"Allsvenskan 1940/41",1940-10-27,12,"Helsingborgs IF","IFK Göteborg",3,1,5150
"Allsvenskan 1940/41",1940-10-27,12,"Sandvikens IF","IFK Norrköping",3,2,2217
"Allsvenskan 1940/41",1940-10-27,12,"IK Sleipner","Degerfors IF",3,3,4366
"Allsvenskan 1940/41",1940-11-03,13,AIK,"IK Brage",3,1,7337
"Allsvenskan 1940/41",1940-11-03,13,"Degerfors IF","IK Sleipner",3,1,805
"Allsvenskan 1940/41",1940-11-03,13,"IFK Göteborg","Helsingborgs IF",1,2,6074
"Allsvenskan 1940/41",1940-11-03,13,"Landskrona BoIS","Gårda BK",1,0,1311
"Allsvenskan 1940/41",1940-11-03,13,"Malmö FF","IF Elfsborg",1,0,6634
"Allsvenskan 1940/41",1940-11-03,13,"IFK Norrköping","Sandvikens IF",1,0,2401
"Allsvenskan 1940/41",1941-04-06,8,"IF Elfsborg","IK Brage",5,1,2879
"Allsvenskan 1940/41",1941-05-14,8,"Helsingborgs IF","Landskrona BoIS",1,1,7411
"Allsvenskan 1940/41",1941-04-14,14,"IF Elfsborg","IK Sleipner",2,3,2950
"Allsvenskan 1940/41",1941-04-14,14,"IFK Göteborg",AIK,2,0,8976
"Allsvenskan 1940/41",1941-04-14,14,"Helsingborgs IF","Sandvikens IF",4,0,3960
"Allsvenskan 1940/41",1941-04-14,14,"Malmö FF","IK Brage",2,1,7128
"Allsvenskan 1940/41",1941-04-14,14,"IFK Norrköping","Gårda BK",5,1,3671
"Allsvenskan 1940/41",1941-04-20,15,AIK,"IFK Norrköping",0,0,9875
"Allsvenskan 1940/41",1941-04-20,15,"Gårda BK","Degerfors IF",4,0,2775
"Allsvenskan 1940/41",1941-04-20,15,"Landskrona BoIS","Malmö FF",2,0,2630
"Allsvenskan 1940/41",1941-04-20,15,"Sandvikens IF","IF Elfsborg",2,0,2091
"Allsvenskan 1940/41",1941-04-20,15,"IK Sleipner","IFK Göteborg",0,7,4248
"Allsvenskan 1940/41",1941-05-01,15,"IK Brage","Helsingborgs IF",0,2,2713
"Allsvenskan 1940/41",1941-04-27,16,"IK Brage","Landskrona BoIS",1,2,2615
"Allsvenskan 1940/41",1941-04-27,16,"IF Elfsborg","IFK Norrköping",3,1,4065
"Allsvenskan 1940/41",1941-04-27,16,"IFK Göteborg","Malmö FF",0,0,7597
"Allsvenskan 1940/41",1941-04-27,16,"Helsingborgs IF","Degerfors IF",0,1,4712
"Allsvenskan 1940/41",1941-04-27,16,"Sandvikens IF","Gårda BK",1,1,2236
"Allsvenskan 1940/41",1941-04-27,16,"IK Sleipner",AIK,2,3,4562
"Allsvenskan 1940/41",1941-05-01,17,"IFK Norrköping","IK Sleipner",2,0,10090
"Allsvenskan 1940/41",1941-05-04,17,AIK,"Sandvikens IF",2,1,9251
"Allsvenskan 1940/41",1941-05-04,17,"Degerfors IF","IF Elfsborg",1,1,5100
"Allsvenskan 1940/41",1941-05-04,17,"Gårda BK","IK Brage",3,1,3902
"Allsvenskan 1940/41",1941-05-04,17,"Landskrona BoIS","IFK Göteborg",0,0,2327
"Allsvenskan 1940/41",1941-05-04,17,"Malmö FF","Helsingborgs IF",1,1,7042
"Allsvenskan 1940/41",1941-05-09,18,"Gårda BK","IFK Göteborg",2,2,5974
"Allsvenskan 1940/41",1941-05-11,18,"IK Brage","IFK Norrköping",2,0,2515
"Allsvenskan 1940/41",1941-05-11,18,"IF Elfsborg","Helsingborgs IF",0,3,6063
"Allsvenskan 1940/41",1941-05-11,18,"Landskrona BoIS",AIK,1,1,3807
"Allsvenskan 1940/41",1941-05-11,18,"Sandvikens IF","Degerfors IF",0,4,2891
"Allsvenskan 1940/41",1941-05-11,18,"IK Sleipner","Malmö FF",1,2,3452
"Allsvenskan 1940/41",1941-05-18,19,AIK,"Gårda BK",2,1,8557
"Allsvenskan 1940/41",1941-05-18,19,"Degerfors IF","IK Brage",6,0,4700
"Allsvenskan 1940/41",1941-05-18,19,"IFK Göteborg","IF Elfsborg",3,2,9954
